Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_B7.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","547","165","4890"
"2","72","102","180","4994"
"3","77","50","2352","4708"
"4","37","35","1408","604"
"5","77","28","2320","4780"
"6","77","29","2254","4611"
"7","37","34","1414","577"
"8","72","675","163","5084"
"9","37","22","1374","602"
"10","37","47","1315","573"
"11","77","18","2215","4500"
"12","37","24","1420","587"
"13","37","38","1323","553"
"14","37","27","1307","566"
"15","37","18","1418","577"
"16","77","81","2260","4664"
"17","37","38","1341","575"
"18","37","86","1308","560"
"19","77","27","2305","4713"
"20","37","26","1389","579"
"21","72","796","156","4855"
"22","72","924","163","4975"
"23","72","499","161","5008"
"24","77","12","2346","4724"
"25","72","512","162","4966"
"26","37","33","1441","606"
"27","72","958","162","5251"
"28","72","698","159","5185"
"29","72","1434","159","4980"
"30","0","650","1773","7791"
"31","77","18","2292","4640"
"32","72","432","156","4799"
"33","77","23","2340","4690"
"34","37","23","1439","612"
"35","37","24","1394","599"
"36","37","24","1360","595"
"37","72","451","167","5207"
"38","37","29","1315","579"
"39","37","24","1171","508"
"40","72","212","173","5048"
"41","72","445","161","4997"
"42","77","29","2382","4815"
"43","37","21","1322","563"
"44","72","307","157","5028"
"45","72","437","162","4973"
"46","37","27","1413","586"
"47","77","21","2321","4751"
"48","77","27","2353","4686"
"49","37","37","1453","612"
"50","72","444","164","5001"
"51","37","47","1366","577"
"52","37","48","1411","594"
"53","77","247","2473","4937"
"54","77","80","2337","4816"
"55","77","37","2354","4787"
"56","37","39","1322","560"
"57","37","29","1391","588"
"58","37","29","1316","570"
"59","72","585","162","5091"
"60","37","24","1245","534"
"61","37","45","1412","575"
"62","72","464","159","5099"
"63","37","19","1376","585"
"64","72","370","155","5072"
"65","37","53","1391","595"
"66","37","30","1395","590"
"67","77","19","2329","4641"
"68","72","465","166","5102"
"69","37","21","1332","572"
"70","77","27","2271","4614"
"71","77","24","2367","4635"
"72","72","804","165","5114"
"73","77","22","2278","4694"
"74","37","28","1365","593"
"75","77","20","2182","4391"
"76","72","311","163","4872"
"77","72","845","165","5177"
"78","77","21","2322","4787"
"79","77","89","2319","4729"
"80","37","16","1374","588"
"81","37","45","1320","568"
"82","77","40","2022","4186"
"83","72","477","168","5222"
"84","72","1257","165","5204"
"85","37","23","1462","610"
"86","77","40","2204","4455"
"87","77","44","2359","4738"
"88","77","32","2454","4968"
"89","77","25","2344","4702"
"90","37","46","1341","579"
"91","77","23","2431","4768"
"92","72","587","160","4995"
"93","37","29","1385","596"
"94","72","328","156","5005"
"95","72","555","161","4939"
"96","77","23","2279","4708"
"97","37","25","1407","589"
"98","37","15","1364","571"
"99","77","16","2338","4861"
"100","77","65","2448","4642"
"101","72","291","153","4834"
"102","37","35","1402","603"
"103","77","28","2372","4815"
"104","37","25","1336","568"
