Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_G4.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","77","30","2278","4588"
"2","37","35","1376","557"
"3","77","35","2086","4335"
"4","37","32","1368","567"
"5","72","398","162","5117"
"6","72","148","172","4985"
"7","77","31","2287","4745"
"8","72","338","176","5498"
"9","72","325","164","5292"
"10","77","25","2369","4721"
"11","72","940","165","4979"
"12","37","21","1365","594"
"13","77","15","2251","4526"
"14","77","20","2426","4804"
"15","77","32","2449","4897"
"16","37","21","1456","597"
"17","77","65","2241","4569"
"18","77","17","2058","4240"
"19","72","404","153","4732"
"20","72","449","155","4802"
"21","37","35","1448","602"
"22","77","39","2221","4652"
"23","77","40","2388","4931"
"24","72","368","154","4766"
"25","77","26","2332","4517"
"26","37","22","1304","535"
"27","37","67","1401","587"
"28","72","238","163","4929"
"29","37","44","1256","556"
"30","37","22","1433","599"
"31","77","23","2188","4534"
"32","77","30","2376","4778"
"33","37","19","1323","567"
"34","77","19","2180","4338"
"35","72","347","163","5075"
"36","72","277","169","5079"
"37","37","30","1302","559"
"38","72","539","158","4991"
"39","37","29","1413","673"
"40","77","31","2330","4648"
"41","37","27","1324","575"
"42","37","77","1230","533"
"43","37","52","1391","599"
"44","72","347","163","5032"
"45","37","14","1299","561"
"46","72","387","156","4744"
"47","37","43","1353","573"
"48","77","33","2348","4843"
"49","72","275","160","5007"
"50","77","12","2445","4912"
"51","72","824","162","4974"
"52","72","314","164","5018"
"53","72","312","167","5194"
"54","72","585","167","5284"
"55","37","35","1347","586"
"56","77","19","2128","4376"
"57","77","24","2335","4686"
"58","77","16","2301","4793"
"59","72","408","164","5076"
"60","37","40","1357","578"
"61","37","24","1326","591"
"62","37","62","1362","588"
"63","77","31","2362","4770"
"64","37","24","1319","561"
"65","77","21","2281","4590"
"66","37","33","1334","575"
"67","37","21","1252","547"
"68","72","819","158","4916"
"69","37","28","1343","580"
"70","37","42","1359","588"
"71","37","23","1273","559"
"72","37","20","1425","596"
"73","37","29","1380","566"
"74","37","31","1387","588"
"75","37","19","1354","581"
"76","77","48","2273","4729"
"77","72","381","150","4959"
"78","72","255","162","5113"
"79","77","39","2314","4651"
"80","77","12","2241","4715"
"81","37","36","1414","602"
"82","37","20","1335","578"
"83","37","32","1398","600"
"84","77","28","2250","4560"
"85","72","950","166","5211"
"86","37","16","1339","581"
"87","72","290","156","4928"
"88","37","36","1425","581"
"89","72","409","158","5031"
"90","72","435","145","4614"
"91","72","363","158","5027"
"92","37","33","1369","596"
"93","72","355","164","5044"
"94","72","378","162","5082"
"95","77","36","2291","4587"
"96","72","417","163","5041"
"97","72","693","163","5059"
"98","77","14","2348","4640"
"99","72","321","162","4963"
"100","37","39","1369","584"
"101","37","47","1245","538"
"102","37","20","1346","567"
"103","77","41","2255","4536"
"104","72","465","165","5188"
"105","77","28","2349","4764"
"106","37","23","1386","594"
"107","37","21","1494","623"
"108","77","55","2454","4646"
"109","77","49","2363","4700"
"110","37","58","1348","577"
"111","37","37","1387","599"
"112","37","29","1299","563"
"113","37","22","1328","563"
"114","77","27","2250","4547"
"115","37","26","1352","561"
"116","77","20","2323","4625"
"117","72","401","160","5179"
"118","37","17","1394","600"
"119","77","155","2316","4729"
"120","77","49","2409","4866"
"121","72","467","154","4886"
"122","72","1022","166","5261"
"123","77","55","2630","5468"
"124","37","15","1412","623"
"125","72","386","153","4915"
"126","37","22","1299","548"
"127","77","32","2290","4631"
"128","77","23","2242","4601"
"129","77","16","2261","4541"
"130","37","15","1380","583"
"131","77","9","2345","4824"
"132","37","16","1267","543"
"133","72","572","176","5122"
"134","72","398","158","5025"
"135","77","20","2365","4809"
"136","77","56","2445","4971"
"137","37","24","1367","586"
"138","77","35","2362","4794"
"139","77","53","2210","4386"
"140","77","21","2249","4524"
"141","77","51","2339","5149"
"142","37","21","1328","577"
"143","37","53","1354","574"
"144","77","44","2316","4850"
