Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_C1.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","225","167","5010"
"2","72","240","158","4861"
"3","37","31","1337","570"
"4","77","62","2393","4660"
"5","72","136","159","4934"
"6","77","45","2365","4554"
"7","72","164","158","4825"
"8","37","33","1418","607"
"9","37","28","1343","573"
"10","37","38","1386","584"
"11","37","11","1421","596"
"12","37","27","1314","536"
"13","72","36","165","5016"
"14","37","54","1365","581"
"15","37","44","1366","557"
"16","37","18","1375","587"
"17","77","84","2372","4803"
"18","72","64","164","5091"
"19","37","22","1338","571"
"20","37","19","1375","582"
"21","72","94","170","5055"
"22","37","26","1357","566"
"23","72","57","162","4939"
"24","37","27","1377","581"
"25","37","28","1375","583"
"26","37","39","1380","571"
"27","37","38","1318","542"
"28","77","43","2395","4729"
"29","77","45","2332","4858"
"30","77","27","2377","4783"
"31","72","331","166","5195"
"32","72","146","159","4879"
"33","72","60","163","5056"
"34","77","23","2143","4203"
"35","37","40","1365","587"
"36","77","58","2407","4785"
"37","37","24","1390","576"
"38","77","101","2404","4757"
"39","77","28","2232","4508"
"40","72","94","155","4720"
"41","77","47","2429","4734"
"42","37","34","1379","593"
"43","72","84","169","5127"
"44","77","48","2235","4370"
"45","77","41","2449","4930"
"46","37","61","1320","572"
"47","72","192","159","5001"
"48","77","135","2346","4761"
"49","77","35","2374","4635"
"50","77","77","2348","4862"
"51","37","78","1459","603"
"52","77","38","2326","4599"
"53","72","163","163","4951"
"54","72","106","160","5085"
"55","72","91","153","4818"
"56","77","48","2378","4609"
"57","37","32","1317","565"
"58","37","35","1296","542"
"59","72","102","162","5025"
"60","72","150","166","4960"
"61","77","81","2367","4604"
"62","72","138","166","5032"
"63","77","39","2545","4972"
"64","37","42","1367","571"
"65","77","48","2365","5151"
"66","72","106","167","5111"
"67","37","20","1321","571"
"68","77","34","2230","4681"
"69","77","62","2435","4766"
"70","72","28","161","5130"
"71","72","139","167","5274"
"72","77","65","2423","4736"
"73","77","79","2456","4910"
"74","37","21","1309","559"
"75","37","33","1353","556"
"76","72","36","151","4926"
"77","77","78","2360","4698"
"78","72","143","153","4936"
"79","72","116","155","4878"
"80","72","43","170","5224"
"81","77","138","2402","4822"
"82","37","29","1372","591"
"83","72","141","147","4766"
"84","37","27","1334","563"
"85","77","40","2246","4595"
"86","37","23","1367","572"
"87","37","43","1420","588"
"88","72","108","165","5067"
"89","37","22","1373","579"
"90","72","139","165","5269"
"91","77","44","2328","4824"
"92","77","40","2500","4955"
"93","37","35","1418","593"
"94","72","131","155","4815"
"95","72","179","163","5140"
"96","37","32","1397","591"
"97","37","35","1380","572"
"98","72","160","163","5179"
"99","37","39","1380","595"
"100","77","26","2392","4954"
"101","37","29","1382","578"
"102","37","33","1367","579"
"103","72","221","165","5301"
"104","77","51","2354","4750"
"105","37","31","1399","588"
"106","77","36","2265","4667"
"107","37","32","1324","561"
"108","72","165","172","5305"
"109","37","29","1472","615"
"110","77","31","2302","4539"
"111","72","125","159","4984"
"112","77","49","2020","4079"
"113","77","49","2318","4746"
"114","72","55","160","5159"
"115","72","210","154","4982"
"116","37","30","1382","602"
"117","77","53","2217","4485"
"118","77","77","2412","4808"
"119","72","116","159","5228"
"120","77","35","2415","4754"
"121","77","42","2410","4830"
"122","77","44","2216","4938"
"123","37","36","1286","546"
"124","72","113","170","5227"
"125","72","51","176","5646"
"126","37","23","1337","568"
"127","77","55","2263","4488"
"128","37","44","1335","574"
"129","72","63","152","4831"
"130","72","143","160","4956"
"131","77","56","2408","4887"
"132","37","29","1361","578"
"133","72","65","162","5082"
"134","72","29","159","5003"
"135","77","34","2214","4567"
"136","37","31","1353","586"
"137","37","21","1348","584"
"138","77","36","2476","4854"
"139","77","100","2274","5091"
"140","77","25","2252","4597"
"141","72","88","149","5008"
"142","72","125","165","5283"
"143","72","114","154","5111"
"144","72","75","163","5203"
"145","72","180","161","5072"
"146","37","22","1427","610"
"147","77","27","2416","4924"
"148","72","114","161","5144"
"149","72","143","170","5283"
"150","72","46","155","4911"
"151","77","120","2242","4657"
"152","72","33","161","5018"
"153","77","53","2311","4762"
"154","37","31","1408","603"
"155","77","24","2213","4420"
"156","77","34","2381","4833"
"157","72","129","159","5022"
"158","77","28","2371","4781"
"159","77","40","2310","4708"
"160","77","31","2289","4648"
"161","37","34","1395","576"
"162","72","134","165","5226"
"163","77","64","2240","4535"
"164","72","32","159","5016"
"165","37","29","1298","561"
"166","72","42","152","4803"
"167","72","435","156","4878"
"168","37","36","1357","583"
"169","37","35","1371","595"
"170","77","33","2262","4654"
"171","37","36","1335","574"
"172","72","204","168","5286"
"173","37","20","1376","589"
"174","72","238","159","5129"
"175","37","30","1302","547"
"176","77","96","2422","5058"
"177","37","28","1314","560"
"178","72","92","156","4728"
"179","37","17","1363","584"
"180","37","15","1336","583"
"181","77","42","2142","4444"
"182","37","30","1371","603"
"183","72","109","164","5074"
"184","72","214","163","5194"
"185","77","69","2270","4626"
"186","72","92","150","4739"
"187","77","48","2337","4806"
"188","72","170","157","4914"
"189","72","187","164","5106"
"190","77","132","2437","5041"
"191","37","17","1312","566"
"192","37","20","1390","588"
"193","37","23","1379","598"
"194","77","34","2415","4779"
"195","37","30","1343","578"
"196","37","27","1402","600"
"197","77","59","2398","4725"
"198","77","54","2289","4668"
"199","37","35","1398","596"
"200","37","24","1377","604"
"201","72","64","157","4909"
"202","72","126","169","5348"
"203","77","69","2463","4971"
"204","37","31","1398","592"
"205","37","37","1337","568"
"206","37","36","1438","615"
"207","72","134","158","5014"
"208","77","74","2295","4660"
"209","77","45","2375","4788"
"210","77","35","2378","4760"
"211","77","32","2340","4787"
"212","37","24","1386","603"
"213","37","41","1345","574"
"214","37","35","1324","567"
"215","37","25","1373","597"
"216","77","75","2269","4788"
"217","77","69","2366","4793"
"218","77","31","2237","4419"
"219","37","21","1360","578"
"220","77","25","2441","4908"
"221","77","57","2388","4899"
"222","77","92","2339","4757"
"223","77","39","2260","4577"
"224","37","35","1401","592"
"225","77","39","2110","4287"
"226","77","107","2342","4830"
"227","72","248","157","4888"
"228","72","38","169","5198"
"229","77","22","2316","4581"
"230","77","29","2330","4596"
"231","37","27","1416","588"
"232","77","51","2440","4936"
"233","77","24","2326","4771"
"234","72","27","156","4888"
"235","37","35","1347","589"
"236","77","27","2348","4682"
"237","72","88","168","5243"
"238","37","51","1346","577"
"239","72","56","156","5012"
"240","77","129","2327","4670"
"241","72","107","164","5148"
"242","37","30","1421","608"
"243","37","28","1408","599"
"244","77","85","2460","4983"
"245","77","31","2305","4745"
"246","72","52","166","5389"
"247","37","27","1409","603"
"248","77","35","2409","4926"
"249","77","23","2380","4753"
"250","37","37","1409","599"
"251","77","65","2391","4784"
"252","37","24","1445","618"
"253","72","172","163","5054"
"254","72","90","165","5109"
"255","72","157","157","4918"
"256","72","168","155","4999"
"257","77","40","2465","4880"
"258","72","122","160","5018"
"259","77","32","2293","4550"
"260","72","179","172","5366"
"261","72","85","162","5088"
"262","77","29","2375","4767"
"263","77","91","2425","4707"
"264","72","111","153","4903"
"265","37","16","1319","558"
"266","77","37","2365","4694"
"267","37","42","1382","579"
"268","72","87","155","4805"
"269","72","127","162","5089"
"270","72","232","154","4737"
"271","77","63","2189","4445"
"272","77","38","2404","4824"
"273","72","198","158","4991"
"274","77","25","2331","4753"
"275","77","36","2379","4879"
"276","72","176","159","4961"
"277","77","37","2268","4564"
"278","37","33","1389","595"
"279","72","259","167","5241"
"280","77","47","2336","4670"
"281","37","16","1369","580"
"282","72","126","170","5254"
"283","37","41","1310","566"
"284","37","39","1347","567"
"285","72","167","162","5041"
"286","77","43","2312","4791"
"287","72","106","160","5037"
"288","77","57","2293","4621"
"289","37","20","1396","593"
"290","77","49","2340","4833"
"291","72","100","171","5262"
"292","37","27","1378","577"
"293","77","30","2217","4656"
"294","72","35","166","5058"
"295","77","55","2260","4552"
"296","37","27","1338","574"
"297","77","75","2325","4750"
"298","77","47","2272","4629"
"299","77","36","2418","4844"
"300","72","198","152","4909"
"301","37","28","1310","568"
"302","77","33","2355","4725"
"303","37","30","1437","604"
"304","72","133","166","5186"
"305","72","215","159","4939"
"306","77","71","2370","4722"
"307","37","22","1351","579"
"308","77","36","2334","4735"
"309","37","43","1445","606"
"310","37","32","1444","612"
"311","37","29","1297","552"
"312","72","111","161","5100"
"313","37","23","1344","579"
"314","37","43","1356","570"
"315","37","24","1395","624"
"316","37","26","1388","588"
"317","72","133","177","5265"
"318","72","37","161","5089"
"319","77","34","2238","4519"
"320","77","67","2437","4878"
"321","72","144","164","5106"
"322","37","32","1373","598"
"323","37","30","1381","581"
"324","72","100","156","4876"
"325","37","21","1349","584"
"326","77","28","2267","4472"
"327","72","30","158","5005"
