Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_F12.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","194","167","4995"
"2","37","24","1378","576"
"3","72","176","153","4574"
"4","72","224","164","4964"
"5","37","33","1383","560"
"6","37","33","1452","587"
"7","37","21","1245","531"
"8","77","24","2304","4679"
"9","72","293","176","4745"
"10","77","24","2474","4721"
"11","72","350","166","4999"
"12","77","33","2387","4815"
"13","77","14","2214","4506"
"14","37","19","1424","618"
"15","77","23","2288","4517"
"16","72","260","166","4942"
"17","77","34","2293","4716"
"18","72","52","159","4867"
"19","77","24","2259","4516"
"20","77","28","2339","4445"
"21","72","68","155","4646"
"22","37","25","1423","585"
"23","77","40","2311","4694"
"24","37","30","1338","573"
"25","37","35","1317","564"
"26","77","23","2338","4714"
"27","77","20","2282","4394"
"28","37","35","1364","575"
"29","37","44","1394","605"
"30","77","37","2310","4803"
"31","37","42","1333","556"
"32","37","19","1227","516"
"33","37","33","1313","581"
"34","77","33","2261","4676"
"35","37","30","1361","555"
"36","77","25","2299","4523"
"37","72","263","154","4882"
"38","72","226","162","5100"
"39","37","23","1394","585"
"40","77","24","2214","4450"
"41","72","234","158","4930"
"42","72","276","168","5144"
"43","37","26","1631","670"
"44","72","115","171","5204"
"45","77","22","2196","4449"
"46","77","17","2215","4394"
"47","37","26","1388","589"
"48","72","247","164","5135"
"49","37","24","1323","556"
"50","77","42","2151","4201"
"51","77","17","2381","4840"
"52","77","25","2352","4883"
"53","77","43","2377","4910"
"54","77","25","2125","4286"
"55","77","32","2522","5201"
"56","72","205","165","5147"
"57","37","24","1379","586"
"58","37","38","1374","585"
"59","72","91","164","5121"
"60","37","31","1286","543"
"61","77","30","2412","4673"
"62","77","62","2374","4645"
"63","72","129","168","5161"
"64","37","30","1370","584"
"65","37","27","1368","580"
"66","37","35","1368","580"
"67","72","164","166","5057"
"68","37","21","1339","581"
"69","72","205","162","5132"
"70","37","39","1319","568"
"71","37","28","1218","536"
"72","77","23","2457","4964"
"73","72","185","159","5023"
"74","37","21","1417","604"
"75","37","32","1372","588"
"76","37","30","1405","597"
"77","72","141","153","4891"
"78","37","23","1354","561"
"79","37","50","1305","553"
"80","77","26","2379","4864"
"81","72","220","166","5296"
"82","37","32","1378","585"
"83","72","103","164","5204"
"84","72","187","156","5101"
"85","37","26","1388","595"
"86","37","61","1311","573"
"87","72","318","164","4963"
"88","72","160","165","5178"
"89","37","38","1285","536"
"90","72","158","172","5302"
"91","37","24","1478","606"
"92","77","21","2272","4717"
"93","77","28","2283","4714"
"94","77","46","2251","4601"
"95","37","30","1347","602"
"96","72","142","166","5175"
"97","37","28","1427","574"
"98","37","32","1398","600"
"99","77","16","2446","4820"
"100","72","221","164","5137"
"101","37","34","1350","578"
"102","72","111","160","4929"
"103","72","141","161","5140"
"104","77","47","2381","4890"
"105","77","19","2435","4620"
"106","37","19","1230","533"
"107","72","233","165","5084"
"108","37","30","1259","555"
"109","77","31","2359","4732"
"110","77","25","2267","4553"
"111","37","21","1271","545"
"112","72","129","147","4740"
"113","77","41","2391","4880"
"114","72","124","157","5162"
"115","37","33","1286","547"
"116","37","44","1352","561"
"117","37","39","1313","560"
"118","77","30","2446","5094"
"119","37","35","1376","581"
"120","72","65","161","5173"
"121","77","33","2395","4694"
"122","72","242","183","5486"
"123","37","20","1366","587"
"124","37","32","1359","571"
"125","77","20","2267","4532"
"126","37","25","1384","600"
"127","37","27","1240","528"
"128","37","24","1330","563"
"129","72","132","165","5202"
"130","72","165","154","4767"
"131","72","192","169","5305"
"132","37","30","1373","588"
"133","72","187","159","4979"
"134","72","86","165","5193"
"135","77","30","2357","4837"
"136","77","32","2208","4500"
"137","37","34","1323","571"
"138","72","267","160","5001"
"139","37","28","1369","586"
"140","72","88","160","5009"
"141","77","21","2396","4793"
"142","37","39","1388","587"
"143","37","26","1345","576"
"144","72","249","166","5183"
"145","72","88","172","5329"
"146","72","215","160","4916"
"147","77","34","2296","4569"
"148","37","26","1452","621"
"149","37","25","1364","579"
"150","72","206","164","5091"
"151","77","35","2500","4627"
"152","37","29","1359","572"
"153","72","162","164","5166"
"154","72","98","169","5230"
"155","37","25","1407","588"
"156","77","23","2324","4715"
"157","72","179","162","5142"
"158","77","18","2225","4525"
"159","72","100","173","5384"
"160","77","19","2367","4747"
"161","72","195","161","5088"
"162","77","25","2194","4394"
"163","37","36","1320","575"
"164","77","18","2357","4841"
"165","72","177","165","4540"
"166","72","157","165","5230"
"167","77","26","2154","4420"
"168","72","60","161","5041"
"169","72","193","168","5298"
"170","72","106","154","4820"
"171","37","32","1342","567"
"172","72","74","156","4961"
"173","77","21","2271","4489"
"174","77","40","2428","4981"
"175","72","252","160","5030"
"176","72","146","162","5115"
"177","77","19","2272","4692"
"178","37","34","1367","581"
"179","72","112","148","4709"
"180","37","44","1443","599"
"181","72","234","170","5210"
"182","37","22","1374","583"
"183","77","21","2313","4664"
"184","72","284","158","5080"
"185","72","148","167","5204"
"186","72","300","165","5114"
"187","37","34","1405","603"
"188","72","176","163","5131"
"189","77","16","2483","4899"
"190","77","17","2228","4500"
"191","77","24","2402","4806"
"192","77","17","2349","4793"
"193","37","17","1393","597"
"194","72","156","162","4957"
"195","77","24","2408","4939"
"196","72","129","170","5371"
"197","37","17","1351","582"
"198","37","21","1392","597"
"199","77","23","2342","4764"
"200","72","96","168","5237"
"201","77","14","2424","5007"
"202","77","41","2336","4697"
"203","37","34","1445","609"
"204","37","31","1398","585"
"205","77","25","2371","4842"
"206","72","205","166","5063"
"207","77","61","2392","4860"
"208","72","118","158","4924"
"209","77","21","2364","4813"
"210","37","20","1399","601"
"211","77","36","2426","4834"
"212","72","103","169","5209"
"213","77","32","2274","4663"
"214","72","157","153","4927"
"215","72","66","169","5414"
"216","77","20","2257","4682"
"217","37","28","1355","585"
"218","72","237","147","4571"
"219","72","61","158","4967"
"220","77","23","2302","4555"
"221","72","161","161","5078"
"222","72","78","160","5014"
"223","72","176","162","5260"
"224","72","77","159","4936"
"225","37","27","1325","581"
"226","77","27","2278","4615"
"227","37","17","1314","565"
"228","37","18","1397","603"
"229","72","173","156","4960"
"230","72","140","133","4343"
"231","77","29","2321","4662"
"232","77","17","2452","4935"
"233","77","13","2252","4536"
"234","37","39","1357","594"
"235","37","20","1356","583"
"236","77","30","2273","4592"
"237","37","26","1475","618"
"238","37","39","1360","581"
"239","77","19","2344","4786"
"240","37","21","1297","552"
"241","37","22","1349","585"
"242","72","180","168","5188"
"243","72","203","163","4953"
"244","77","39","2326","4609"
"245","77","15","2375","4846"
"246","77","15","2156","4321"
"247","37","16","1365","652"
"248","37","21","1302","561"
"249","77","26","2534","4835"
"250","77","44","2332","4724"
"251","37","22","1366","587"
"252","72","63","161","5007"
"253","77","26","2336","4750"
"254","72","174","164","5075"
"255","72","195","165","5072"
"256","72","143","164","4987"
"257","37","29","1337","579"
"258","77","25","2363","4824"
"259","72","90","161","4918"
"260","77","31","2388","4820"
"261","72","214","159","5056"
"262","37","25","1382","584"
"263","72","264","161","4919"
"264","72","119","161","5126"
"265","72","238","157","4920"
"266","72","164","164","5164"
"267","37","25","1371","581"
"268","77","20","2483","4735"
"269","72","75","156","4874"
"270","37","29","1386","581"
"271","37","28","1372","579"
"272","77","15","2302","4575"
"273","77","13","2304","4570"
"274","77","27","2325","4805"
"275","77","19","2301","4574"
"276","72","157","154","4735"
"277","77","19","2245","4548"
"278","72","246","163","4974"
"279","72","219","173","5361"
"280","77","26","2273","4771"
"281","77","16","2363","4722"
"282","77","30","2450","5099"
"283","77","30","2401","4780"
"284","77","28","2470","4916"
"285","72","162","170","4586"
"286","72","242","158","4864"
"287","77","27","2325","4603"
"288","77","41","2417","4732"
"289","77","31","2253","4560"
"290","37","50","1476","626"
"291","77","8","2443","5146"
"292","72","206","153","4853"
"293","37","30","1397","594"
"294","37","27","1326","568"
"295","77","38","2436","4914"
"296","72","82","158","5112"
"297","37","19","1453","617"
"298","72","323","160","5051"
"299","77","28","2361","4791"
"300","72","160","163","5025"
"301","77","48","2381","4709"
"302","77","14","2360","4717"
"303","37","19","1379","583"
"304","77","19","2193","4470"
"305","37","26","1313","557"
"306","37","34","1382","591"
"307","77","25","2287","4547"
"308","77","17","2463","4936"
"309","72","255","165","5195"
"310","72","206","152","4755"
"311","77","21","2498","5073"
"312","37","20","1389","593"
"313","37","20","1356","571"
"314","77","36","2355","4768"
"315","37","21","1386","598"
"316","72","124","164","5027"
"317","72","86","157","4909"
"318","77","27","2390","4834"
"319","77","34","2434","4774"
"320","37","30","1327","567"
"321","72","59","189","5014"
"322","37","33","1437","607"
"323","72","171","172","5318"
"324","37","25","1369","571"
"325","72","244","155","4897"
"326","72","252","174","5303"
"327","37","33","1372","580"
"328","72","206","161","5026"
"329","77","17","2267","4481"
"330","77","26","2170","4285"
"331","77","30","2248","4481"
"332","72","308","161","4994"
"333","72","248","166","4988"
"334","72","128","165","5030"
"335","37","25","1302","550"
"336","37","23","1207","520"
"337","72","153","154","4797"
"338","77","51","2512","4914"
"339","72","84","158","4960"
"340","77","27","2289","4555"
"341","72","174","158","4974"
"342","72","122","159","4966"
"343","77","21","2181","4482"
"344","77","41","2443","4881"
"345","72","175","159","4867"
"346","72","97","157","4786"
"347","37","45","1360","586"
"348","37","25","1400","595"
"349","77","25","2233","4408"
"350","37","23","1306","575"
"351","72","84","155","4756"
"352","37","26","1385","590"
"353","72","160","159","4905"
"354","72","284","159","4900"
"355","77","35","2372","4785"
"356","77","25","2314","4548"
"357","72","96","164","5077"
"358","37","21","1351","584"
"359","37","32","1339","579"
"360","37","33","1350","565"
"361","77","23","2310","4592"
"362","37","31","1337","562"
"363","77","147","2320","4676"
"364","37","29","1344","571"
"365","37","22","1365","575"
"366","37","27","1381","584"
"367","37","27","1294","548"
"368","37","27","1278","534"
"369","37","30","1430","594"
"370","72","219","164","5066"
"371","77","19","2238","4492"
"372","37","28","1387","615"
"373","72","239","152","4832"
"374","72","87","163","4717"
"375","77","33","2290","4562"
"376","37","51","1280","535"
"377","37","31","1313","591"
"378","72","266","162","5037"
"379","37","29","1243","522"
"380","37","31","1406","584"
"381","77","26","2382","4840"
"382","77","33","2193","4407"
"383","72","134","169","5181"
"384","77","18","2428","4684"
"385","77","29","2448","4813"
"386","77","29","2370","4855"
"387","72","134","167","5042"
"388","37","24","1355","572"
"389","77","25","2360","4716"
"390","77","57","2263","4515"
"391","77","19","2192","4399"
"392","37","29","1439","599"
"393","37","37","1325","561"
"394","77","109","2270","4536"
"395","37","18","1299","550"
"396","72","91","174","5074"
"397","72","355","165","5268"
"398","37","47","1387","583"
"399","72","166","152","4850"
"400","72","81","167","4933"
"401","72","78","163","4983"
"402","72","82","149","4798"
"403","37","39","1273","547"
"404","77","35","2361","4725"
"405","77","17","2419","4785"
"406","77","20","2302","4646"
"407","37","69","1436","597"
"408","77","23","2434","4845"
"409","72","180","168","5052"
"410","77","23","2359","4720"
"411","77","17","2467","4802"
"412","37","64","1433","608"
"413","77","20","2196","4548"
"414","37","24","1312","562"
"415","77","26","2144","4380"
"416","37","27","1328","571"
"417","77","29","2315","4567"
"418","37","27","1364","578"
"419","72","220","161","4993"
"420","77","61","2334","4572"
"421","72","62","163","4934"
"422","72","140","158","4919"
"423","72","216","151","4931"
"424","77","27","2316","4601"
"425","37","25","1372","583"
"426","77","182","2208","4435"
"427","77","25","2305","4590"
"428","77","43","2371","4800"
"429","37","26","1308","543"
"430","37","23","1338","546"
"431","72","261","160","5000"
"432","72","97","158","4949"
"433","72","134","154","4728"
"434","77","67","2320","4617"
"435","37","31","1472","628"
"436","37","24","1400","589"
"437","72","85","161","4966"
"438","37","32","1381","601"
"439","72","183","163","5062"
"440","77","30","2204","4395"
"441","72","138","163","5066"
"442","77","27","2389","4826"
"443","72","136","170","5343"
"444","72","103","170","5151"
"445","37","28","1296","549"
"446","37","21","1392","595"
"447","72","194","164","4997"
"448","72","240","169","5208"
"449","72","149","165","5149"
"450","37","38","1394","583"
"451","77","33","2342","4687"
"452","37","28","1369","572"
"453","77","24","2195","4483"
"454","37","53","1335","567"
"455","77","20","2479","4959"
"456","37","22","1289","553"
"457","72","234","159","5017"
"458","77","24","2177","4316"
"459","72","88","162","5042"
"460","77","19","2487","4967"
"461","77","23","2325","4596"
"462","37","29","1246","545"
"463","37","19","1351","565"
"464","72","82","157","4904"
"465","77","23","2423","4743"
"466","37","18","1296","557"
"467","72","83","174","5119"
"468","77","44","2333","4570"
"469","77","26","2224","4303"
"470","72","169","158","4891"
"471","77","17","2234","4574"
"472","37","26","1273","542"
"473","72","255","152","4566"
"474","37","19","1411","609"
"475","77","26","2220","4576"
"476","37","35","1259","538"
"477","72","219","163","5113"
"478","77","17","2385","4711"
"479","77","24","2203","4431"
"480","37","31","1331","558"
"481","77","24","2375","4728"
"482","72","78","167","5083"
"483","77","19","2302","4440"
"484","72","164","157","4917"
"485","77","27","2310","4587"
"486","77","48","2374","4652"
"487","72","296","159","4987"
"488","72","186","164","4905"
"489","72","142","152","4547"
"490","37","24","1358","582"
"491","77","40","2270","4456"
"492","77","20","2253","4537"
"493","37","20","1407","591"
"494","72","189","160","5065"
"495","77","24","2450","4928"
"496","77","28","2448","4768"
"497","37","43","1316","552"
"498","37","35","1316","547"
"499","77","27","2247","4829"
"500","72","169","159","4913"
"501","72","130","159","4679"
"502","37","30","1288","552"
"503","77","30","2479","4904"
"504","77","18","2238","4503"
"505","37","33","1291","539"
"506","77","67","2427","4826"
"507","37","18","1439","596"
"508","37","26","1338","546"
"509","37","47","1387","585"
"510","77","25","2322","4718"
"511","37","18","1367","583"
"512","72","152","168","5162"
"513","37","20","1331","557"
"514","72","87","166","5104"
"515","72","62","166","5131"
"516","77","43","2380","4668"
"517","77","17","2370","4679"
"518","77","46","2251","4484"
"519","72","110","165","4995"
"520","72","123","155","4928"
"521","77","12","2288","4539"
"522","37","17","1466","605"
"523","77","18","2422","4853"
"524","72","212","155","4868"
"525","77","37","2371","4815"
"526","72","212","162","5142"
"527","72","44","168","5235"
"528","77","37","2381","4848"
"529","37","28","1427","605"
"530","72","127","168","5214"
"531","72","97","162","5004"
"532","77","36","2467","4922"
"533","37","32","1391","592"
"534","72","128","162","5061"
"535","37","43","1332","555"
"536","37","27","1352","575"
"537","77","38","2304","4571"
"538","77","53","2207","4359"
"539","37","35","1349","564"
