Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_B2.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","1075","146","4500"
"2","72","482","166","5130"
"3","72","329","154","4723"
"4","37","116","1376","572"
"5","37","100","1378","567"
"6","77","1390","2323","4457"
"7","72","787","153","4817"
"8","77","1549","2203","4378"
"9","37","110","1281","549"
"10","37","124","1390","582"
"11","72","379","156","5007"
"12","77","2276","2273","4490"
"13","37","170","1339","569"
"14","77","1718","2246","4433"
"15","77","2022","2420","4717"
"16","77","1423","2267","4596"
"17","37","177","1332","560"
"18","37","176","1380","592"
"19","77","2374","2114","4779"
"20","37","106","1357","584"
"21","37","114","1342","583"
"22","72","740","158","4893"
"23","37","121","1332","559"
"24","72","267","169","5067"
"25","77","2519","2347","4837"
"26","72","477","168","5154"
"27","72","363","172","5165"
"28","72","354","161","4965"
"29","77","1943","2081","4349"
"30","37","52","1400","586"
"31","77","4950","2328","4748"
"32","77","1590","2302","4606"
"33","77","1116","2271","4508"
"34","37","133","1377","603"
"35","37","278","1338","577"
"36","77","1554","2278","4585"
"37","77","2105","2456","4822"
"38","37","109","1434","600"
"39","72","542","160","5034"
"40","37","175","1391","576"
"41","72","752","159","5149"
"42","72","15","165","5112"
"43","37","81","1516","633"
"44","72","375","167","5055"
"45","72","427","149","4830"
"46","37","197","1364","574"
"47","37","9","1439","605"
"48","37","139","1334","574"
"49","77","2669","2242","4563"
"50","72","369","163","5085"
"51","72","359","159","5078"
"52","77","5809","2205","4490"
"53","37","200","1336","577"
"54","77","2175","2355","4944"
"55","37","36","1296","578"
"56","37","175","1316","573"
"57","72","370","159","5147"
"58","72","694","159","5247"
"59","72","582","166","5299"
"60","37","193","1403","603"
"61","37","107","1397","586"
"62","72","537","167","5291"
"63","37","84","1442","613"
"64","77","1931","2321","4728"
"65","77","1758","2386","4690"
"66","77","4216","2417","4764"
"67","77","1696","2341","4773"
"68","77","1276","2419","4803"
"69","77","1814","2362","4740"
"70","37","114","1244","531"
"71","37","246","1160","506"
"72","37","197","1331","584"
"73","72","296","173","5340"
"74","37","108","1345","578"
"75","77","1408","2409","4780"
"76","77","1569","2410","4934"
"77","37","93","1526","640"
"78","77","2369","2359","4608"
"79","77","1341","2628","4881"
"80","72","698","163","5143"
"81","77","4417","2375","4975"
"82","72","1106","159","4874"
"83","37","259","1399","589"
"84","37","230","1315","559"
"85","77","2424","2389","4712"
"86","77","1702","2297","4576"
"87","72","519","165","5118"
"88","77","2799","2327","4787"
"89","37","153","1301","563"
"90","37","220","1405","599"
"91","72","666","162","5004"
"92","72","511","162","5155"
"93","77","4145","2367","4740"
"94","77","3269","2395","4951"
"95","77","1891","2340","4645"
"96","37","156","1371","595"
"97","37","138","1405","616"
"98","72","518","159","4955"
"99","72","433","164","5099"
"100","37","91","1334","573"
"101","37","295","1398","603"
"102","77","2683","2334","4737"
"103","37","119","1312","560"
"104","72","186","160","5040"
"105","37","158","1385","603"
"106","77","2585","2345","4873"
"107","77","1438","2230","4551"
"108","72","569","160","4955"
"109","37","136","1425","609"
"110","37","106","1274","550"
"111","37","89","1363","583"
"112","72","628","158","5045"
"113","77","1385","2301","4705"
"114","72","312","163","5009"
"115","77","1149","2338","4722"
"116","37","189","1363","587"
"117","37","201","1339","571"
"118","77","5959","2404","4791"
"119","72","853","152","4803"
"120","72","584","168","5210"
"121","77","3119","2529","5105"
"122","77","1989","2457","4979"
"123","72","652","159","4968"
"124","72","441","150","4817"
"125","77","2467","2332","4706"
"126","37","100","1368","582"
"127","77","6660","2433","4959"
"128","37","250","1352","586"
"129","37","172","1429","624"
"130","72","543","157","5087"
"131","37","167","1433","611"
"132","72","894","162","5184"
"133","72","450","170","5224"
"134","37","106","1391","602"
"135","37","31","1296","557"
"136","77","2094","2221","4429"
"137","72","349","166","4991"
"138","77","1372","2327","4692"
"139","77","2944","2362","4845"
"140","37","117","1388","623"
"141","77","1698","2427","4946"
"142","77","1054","2365","4820"
"143","72","659","165","5079"
"144","72","272","165","5073"
"145","77","1251","2302","4724"
"146","37","52","1412","605"
"147","72","359","168","5011"
"148","77","2179","2292","4567"
"149","77","5733","2361","4818"
"150","72","741","181","5510"
"151","77","1609","2353","4810"
"152","37","134","1376","585"
"153","72","837","163","5110"
"154","77","3780","2462","4790"
"155","37","277","1324","578"
"156","72","448","158","5054"
"157","77","2073","2377","4716"
"158","77","1700","2472","4946"
"159","37","248","1380","596"
"160","77","629","2301","4540"
"161","77","4728","2445","4687"
"162","72","245","156","4924"
"163","77","1601","2287","4568"
"164","37","124","1260","541"
"165","37","86","1432","602"
"166","37","288","1417","604"
"167","77","2358","2357","4734"
"168","72","153","161","5032"
"169","37","121","1397","594"
"170","77","2440","2305","4727"
"171","72","441","170","5299"
"172","37","256","1385","584"
"173","37","79","1289","552"
"174","72","437","164","5218"
"175","72","631","161","5122"
"176","72","438","174","5290"
"177","72","299","165","5177"
"178","37","90","1415","620"
"179","37","159","1352","574"
"180","37","208","1377","595"
"181","72","613","160","5011"
"182","72","732","166","5056"
"183","37","142","1380","605"
"184","72","521","167","5234"
"185","37","239","1397","606"
"186","72","364","157","4966"
"187","77","1915","2451","4900"
"188","77","2077","2254","4537"
"189","37","93","1341","573"
"190","72","364","161","5015"
"191","37","139","1278","549"
"192","37","134","1358","594"
"193","77","1534","2396","4876"
