Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_G2.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","37","3980","1447","580"
"2","37","9317","1379","563"
"3","72","6082","163","5238"
"4","77","16700","2274","4453"
"5","37","14600","1353","579"
"6","77","10682","2481","4869"
"7","77","4347","2281","4529"
"8","72","13080","168","4864"
"9","37","11197","1376","593"
"10","37","14555","1326","557"
"11","72","9038","166","5039"
"12","37","6777","1406","605"
"13","72","4314","170","5172"
"14","77","10244","2289","4532"
"15","37","12989","1242","535"
"16","77","10134","2292","4428"
"17","77","10495","2741","5199"
"18","72","9690","163","4928"
"19","37","5262","1306","542"
"20","72","12385","160","4951"
"21","72","8557","165","5281"
"22","37","15568","1335","605"
"23","37","4016","1337","593"
"24","77","11741","2349","4779"
"25","37","13272","1403","635"
"26","72","3449","169","5209"
"27","77","16367","2401","4895"
"28","72","1590","160","4981"
"29","77","13376","2263","4554"
"30","37","3983","1398","606"
"31","37","18093","1410","609"
"32","72","7456","166","5374"
"33","72","7342","161","5007"
"34","77","7646","2295","4588"
"35","72","11094","172","5241"
"36","37","4703","1385","585"
"37","77","6758","2278","4499"
"38","37","14969","1412","599"
"39","72","4231","159","5029"
"40","37","11918","1346","570"
"41","77","9123","2312","4619"
"42","37","18632","1345","574"
"43","37","11063","1357","572"
"44","72","2431","169","5157"
"45","37","17196","1319","555"
"46","77","11811","2298","5020"
"47","37","19261","1415","606"
"48","72","6547","164","5049"
"49","77","10194","2307","4613"
"50","37","14996","1342","563"
"51","37","17166","1428","594"
"52","37","13860","1333","543"
"53","72","5606","164","5252"
"54","77","11797","2354","4780"
"55","77","14836","2308","4637"
"56","37","14017","1287","562"
"57","72","7765","175","5352"
"58","77","13960","2342","4527"
"59","72","11895","150","4794"
"60","77","12913","2257","4535"
"61","72","8688","162","5173"
"62","37","498","1349","562"
"63","77","4811","2345","4669"
"64","37","15360","1360","594"
"65","77","11065","2541","5079"
"66","77","9477","2372","4659"
