Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_F8.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","83","186","4972"
"2","37","15","1448","597"
"3","77","111","2340","4824"
"4","77","27","2288","4638"
"5","72","518","162","4732"
"6","72","331","164","5136"
"7","77","24","2330","4602"
"8","77","14","2201","4469"
"9","72","339","157","4774"
"10","77","19","2233","4422"
"11","37","43","1385","580"
"12","37","20","1320","573"
"13","72","317","170","5211"
"14","72","253","158","4997"
"15","72","275","156","5077"
"16","72","251","161","4912"
"17","72","425","170","5409"
"18","77","37","2248","4441"
"19","37","19","1413","579"
"20","72","706","151","4633"
"21","37","23","1383","594"
"22","77","22","2286","4627"
"23","77","76","2294","4726"
"24","72","361","163","5109"
"25","37","22","1380","574"
"26","77","18","2435","4880"
"27","77","16","2432","5007"
"28","37","27","1456","607"
"29","77","93","2387","4703"
"30","37","33","1332","566"
"31","72","198","160","4913"
"32","37","53","1391","583"
"33","72","196","178","4995"
"34","72","383","160","5027"
"35","72","405","166","5215"
"36","72","164","161","5016"
"37","77","25","2319","4743"
"38","37","40","1302","573"
"39","26","45","233","375"
"40","72","258","167","5406"
"41","77","20","2339","4619"
"42","37","30","1370","592"
"43","37","16","1252","535"
"44","37","26","1238","546"
"45","72","293","151","4876"
"46","72","288","170","5283"
"47","37","26","1303","571"
"48","37","19","1338","568"
"49","77","45","2324","4746"
"50","37","31","1327","578"
"51","37","61","1338","580"
"52","72","404","154","5002"
"53","72","351","147","4513"
"54","77","29","2205","4411"
"55","37","27","1323","565"
"56","77","23","2361","4870"
"57","37","24","1402","608"
"58","37","51","1273","542"
"59","72","505","166","5170"
"60","37","25","1388","588"
"61","77","9","2283","4721"
"62","72","217","172","5361"
"63","72","128","168","5312"
"64","77","22","2345","4710"
"65","37","24","1430","600"
"66","37","23","1388","577"
"67","72","330","164","5022"
"68","37","40","1394","588"
"69","77","51","2444","4626"
"70","72","484","165","5139"
"71","37","21","1443","614"
"72","77","35","2335","4742"
"73","77","34","2436","4928"
"74","37","34","1364","586"
"75","72","260","147","4634"
"76","37","57","1317","565"
"77","37","36","1409","589"
"78","37","28","1385","603"
"79","77","67","2393","4816"
"80","37","22","1401","607"
"81","37","17","1408","588"
"82","77","12","2298","4565"
"83","37","31","1420","574"
"84","77","56","2325","4723"
"85","37","13","1353","576"
"86","37","24","1378","592"
"87","72","193","166","5238"
"88","77","26","2212","4521"
"89","77","19","2291","4643"
"90","37","20","1266","546"
"91","37","27","1371","590"
"92","77","31","2424","4922"
"93","37","16","1319","562"
"94","72","180","170","5280"
"95","37","29","1323","558"
"96","72","13902","167","4930"
"97","77","48","2250","4486"
"98","77","11","2378","4849"
"99","37","19","1352","577"
"100","37","37","1411","601"
"101","77","213","2285","4518"
"102","37","31","1371","578"
"103","37","23","1435","606"
"104","72","179","170","5276"
"105","37","33","1368","580"
"106","72","221","152","4823"
"107","77","15","2370","4830"
"108","72","279","164","5164"
"109","77","14","2200","4453"
"110","37","28","1389","596"
"111","37","46","1345","574"
"112","72","275","161","4603"
"113","37","51","1289","564"
"114","37","30","1307","555"
"115","37","23","1317","560"
"116","72","298","168","5271"
"117","77","35","2379","4821"
"118","72","214","162","5075"
"119","37","55","1387","593"
"120","72","222","145","4516"
"121","77","15","2244","4509"
"122","37","15","1331","557"
"123","72","108","176","4969"
"124","77","33","2192","4341"
"125","77","39","2265","4597"
"126","72","320","153","4816"
"127","37","31","1281","544"
"128","37","28","1399","590"
"129","37","32","1382","591"
"130","37","24","1320","554"
"131","37","27","1391","598"
"132","72","306","166","5261"
"133","37","86","1430","611"
"134","72","206","157","4931"
"135","72","203","154","4773"
"136","77","38","2250","4574"
"137","72","402","159","4980"
"138","77","158","2304","4765"
"139","72","243","160","5060"
"140","37","45","1387","587"
"141","37","30","1288","544"
"142","37","30","1395","593"
"143","77","35","2269","4703"
"144","37","6","1364","584"
"145","37","19","1451","613"
"146","37","43","1290","540"
"147","72","139","148","4731"
"148","37","39","1280","531"
"149","37","27","1329","554"
"150","37","19","1395","586"
"151","72","198","161","4935"
"152","72","170","159","4910"
"153","37","23","1297","537"
"154","72","443","159","4921"
"155","72","234","156","5029"
"156","77","31","2452","4811"
"157","77","14","2422","4789"
"158","77","190","2165","4755"
"159","77","20","2197","4358"
"160","77","19","2207","4468"
"161","37","31","1333","560"
"162","37","22","1343","565"
"163","77","24","2210","4408"
"164","37","29","1371","581"
"165","37","33","1385","601"
"166","37","20","1249","523"
"167","72","138","158","4869"
"168","72","569","161","4940"
"169","72","242","161","4984"
"170","37","31","1385","586"
"171","37","24","1340","562"
"172","77","18","2214","4450"
"173","37","43","1417","608"
"174","72","257","167","4919"
"175","77","70","2255","4483"
"176","37","37","1372","578"
"177","37","29","1395","584"
"178","77","16","2343","4546"
"179","37","33","1358","567"
"180","72","341","159","5007"
"181","37","34","1284","541"
"182","77","59","2347","4707"
"183","72","233","168","5184"
"184","37","21","1383","589"
"185","77","20","2170","4504"
"186","77","18","2277","4483"
"187","77","34","2387","4705"
"188","77","15","2377","4551"
