Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_D10.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","77","14","2187","4325"
"2","77","26","2269","4699"
"3","72","82","168","5162"
"4","77","117","2267","4334"
"5","72","144","165","4977"
"6","72","192","170","5174"
"7","77","26","2249","4611"
"8","72","162","158","4985"
"9","72","394","173","4773"
"10","37","32","1337","546"
"11","37","29","1372","590"
"12","77","456","2492","4872"
"13","77","18","2199","4491"
"14","37","33","1398","585"
"15","72","617","166","4974"
"16","37","35","1355","582"
"17","77","30","2200","4361"
"18","37","29","1329","575"
"19","77","29","2127","4197"
"20","37","26","1372","565"
"21","37","30","1380","569"
"22","37","35","1365","561"
"23","37","83","1360","581"
"24","77","206","2159","4436"
"25","72","147","163","5134"
"26","37","33","1478","609"
"27","37","28","1385","586"
"28","77","38","2497","4938"
"29","77","47","2287","4749"
"30","77","22","2381","4864"
"31","37","36","1401","592"
"32","37","22","1379","584"
"33","77","39","2372","4699"
"34","37","22","1313","541"
"35","37","27","1292","552"
"36","72","172","170","5072"
"37","37","40","1487","622"
"38","77","13","2350","4632"
"39","37","22","1333","577"
"40","77","24","2291","4635"
"41","77","26","2196","4356"
"42","77","39","2389","4820"
"43","72","197","159","5058"
"44","72","71","170","5172"
"45","37","26","1369","563"
"46","37","25","1364","585"
"47","72","125","170","5226"
"48","77","47","2174","4793"
"49","37","31","1363","589"
"50","37","23","1410","598"
"51","72","197","160","5050"
"52","77","49","2340","4791"
"53","77","137","2266","4501"
"54","77","34","2345","4892"
"55","77","15","2411","4983"
"56","72","98","154","4799"
"57","37","23","1357","574"
"58","77","26","2365","4891"
"59","37","29","1414","608"
"60","72","380","164","5163"
"61","37","16","1233","536"
"62","77","18","2300","4716"
"63","72","183","155","4904"
"64","72","131","162","5006"
"65","72","382","164","5019"
"66","77","102","2304","4751"
"67","77","30","2400","4914"
"68","72","136","167","5321"
"69","72","187","163","5252"
"70","37","22","1391","597"
"71","72","208","160","5014"
"72","72","92","160","5099"
"73","37","19","1407","584"
"74","37","34","1389","574"
"75","37","28","1342","584"
"76","37","22","1429","602"
"77","72","292","163","5095"
"78","37","23","1338","582"
"79","77","32","2412","4779"
"80","72","225","165","5343"
"81","77","39","2537","5005"
"82","72","178","168","5249"
"83","72","188","158","4937"
"84","37","18","1288","551"
"85","77","79","2437","4967"
"86","77","120","2290","4704"
"87","77","121","2403","4875"
"88","37","38","1395","592"
"89","72","204","166","5098"
"90","37","57","1386","601"
"91","77","45","2366","4692"
"92","72","128","162","5121"
"93","77","17","2363","4726"
"94","72","698","151","4598"
"95","72","187","156","4942"
"96","37","23","1355","587"
"97","72","166","161","4724"
"98","77","74","2230","5115"
"99","77","15","2357","4825"
"100","77","59","2349","4961"
"101","37","18","1416","608"
"102","37","32","1324","554"
"103","72","152","169","5077"
"104","77","137","2377","4928"
"105","72","128","162","5182"
"106","37","81","1398","613"
"107","37","19","1422","613"
"108","37","38","1344","575"
"109","72","163","164","5190"
"110","37","20","1404","597"
"111","77","240","2345","4708"
"112","72","60","156","4892"
"113","72","127","162","4846"
"114","37","64","1372","596"
"115","77","13","2346","4864"
"116","37","22","1294","557"
"117","37","22","1383","600"
"118","77","44","2344","4814"
"119","72","169","167","5173"
"120","72","100","161","5078"
"121","37","24","1371","575"
"122","37","17","1403","603"
"123","77","14","2431","4907"
"124","37","21","1413","628"
"125","77","18","2359","4668"
"126","77","22","2198","4523"
"127","77","35","2334","4584"
"128","77","78","2216","4880"
"129","77","93","2302","4729"
"130","37","20","1406","604"
"131","37","16","1359","579"
"132","77","15","2378","4697"
"133","77","15","2358","4852"
"134","72","155","166","5221"
"135","77","25","2315","4688"
"136","37","16","1345","564"
"137","77","888","2303","4568"
"138","72","326","156","4879"
"139","72","226","155","4879"
"140","37","22","1361","578"
"141","37","33","1423","584"
"142","77","30","2272","4568"
"143","72","107","157","4982"
"144","72","117","163","4963"
"145","77","32","2375","4797"
"146","77","69","2256","4527"
"147","77","77","2497","5035"
"148","77","19","2434","4904"
"149","37","36","1330","551"
"150","37","24","1348","578"
