Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_A11.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","77","20","2289","4612"
"2","37","25","1372","584"
"3","37","24","1353","546"
"4","37","21","1341","567"
"5","77","37","2515","4799"
"6","72","356","173","4761"
"7","37","21","1369","567"
"8","37","19","1350","589"
"9","77","15","2218","4476"
"10","37","30","1386","595"
"11","77","26","2314","4445"
"12","72","396","146","4729"
"13","37","33","1366","577"
"14","77","38","2470","4981"
"15","37","41","1417","579"
"16","77","32","2410","4738"
"17","77","25","2328","4693"
"18","72","475","164","5134"
"19","72","371","165","4976"
"20","37","24","1413","577"
"21","72","180","152","4677"
"22","77","16","2186","4466"
"23","72","400","167","5065"
"24","77","29","2270","4626"
"25","77","15","2183","4527"
"26","77","15","2285","4472"
"27","37","32","1396","622"
"28","72","294","169","5139"
"29","77","15","2298","4542"
"30","37","26","1348","559"
"31","77","29","2285","4471"
"32","72","133","156","4886"
"33","37","16","1398","579"
"34","77","26","2375","4692"
"35","37","22","1350","565"
"36","77","22","2089","4062"
"37","77","33","2202","4564"
"38","37","31","1427","592"
"39","77","17","2380","4814"
"40","72","423","158","4909"
"41","37","25","1347","567"
"42","77","15","2262","4649"
"43","77","12","2359","4781"
"44","37","20","1368","586"
"45","77","14","2429","4969"
"46","37","23","1441","620"
"47","77","26","2174","4361"
"48","72","243","162","5078"
"49","37","28","1432","582"
"50","77","15","2324","4650"
"51","72","196","165","5139"
"52","77","21","2446","4934"
"53","37","23","1377","577"
"54","77","19","2279","4612"
"55","72","329","169","5315"
"56","72","295","168","5157"
"57","72","288","136","4392"
"58","77","46","2229","4518"
"59","37","21","1374","587"
"60","37","14","1437","602"
"61","72","183","162","4997"
"62","77","28","2371","4824"
"63","72","163","165","5200"
"64","72","231","159","5105"
"65","37","15","1334","577"
"66","37","15","1313","548"
"67","77","26","2358","4879"
"68","72","288","160","5068"
"69","72","136","157","4916"
"70","72","319","172","5234"
"71","77","21","2306","4595"
"72","37","16","1343","574"
"73","37","22","1430","617"
"74","37","26","1329","575"
"75","37","15","1232","530"
"76","37","22","1406","598"
"77","77","50","2388","4813"
"78","72","258","160","5150"
"79","77","15","2315","4636"
"80","77","21","2364","4738"
"81","37","24","1304","549"
"82","72","337","167","5294"
"83","77","47","2250","4599"
"84","37","14","1331","558"
"85","77","17","2492","4837"
"86","77","34","2338","4745"
"87","77","22","2376","4731"
"88","72","334","165","5065"
"89","77","25","2402","4729"
"90","72","239","173","5177"
"91","72","247","162","5177"
"92","77","22","2394","4962"
"93","77","18","2171","4470"
"94","77","24","2322","4769"
"95","77","49","2400","4757"
"96","37","25","1362","569"
"97","37","25","1340","583"
"98","77","61","2362","4861"
"99","77","27","2360","4724"
"100","72","261","164","4980"
"101","77","16","2324","4591"
"102","77","24","2426","5034"
"103","77","22","2384","4798"
"104","37","26","1324","560"
"105","37","25","1431","602"
"106","77","27","2423","4819"
"107","37","36","1340","564"
"108","72","286","164","5126"
"109","37","18","1403","597"
"110","37","32","1392","601"
"111","37","32","1453","598"
"112","37","16","1366","573"
"113","72","238","166","5157"
"114","37","28","1431","592"
"115","37","17","1356","579"
"116","77","18","2384","4801"
"117","77","97","2362","4756"
"118","77","15","2431","4868"
"119","72","133","157","4947"
"120","77","48","2430","4574"
"121","37","18","1387","597"
"122","37","29","1424","596"
