Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_A9.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","311","161","4906"
"2","77","25","2430","4699"
"3","37","53","1374","581"
"4","72","83","184","4892"
"5","37","25","1349","566"
"6","72","236","164","5205"
"7","37","16","1382","582"
"8","72","497","168","4775"
"9","77","15","2295","4693"
"10","72","214","164","5047"
"11","77","20","2275","4540"
"12","72","175","164","4669"
"13","77","24","2187","4557"
"14","72","322","167","5184"
"15","72","243","145","4674"
"16","77","37","2686","5554"
"17","72","189","155","4654"
"18","77","20","2382","4685"
"19","77","20","2283","4462"
"20","37","18","1353","572"
"21","72","156","174","5336"
"22","37","26","1380","576"
"23","37","46","1370","575"
"24","37","23","1285","559"
"25","37","25","1344","590"
"26","37","25","1408","578"
"27","72","335","153","4935"
"28","77","8","2252","4634"
"29","77","36","2319","4548"
"30","72","1182","159","5065"
"31","72","143","157","4768"
"32","37","42","1390","590"
"33","37","20","1423","590"
"34","77","51","2328","4721"
"35","72","86","153","4789"
"36","77","24","2438","4782"
"37","37","30","1351","561"
"38","37","35","1450","598"
"39","37","22","1409","588"
"40","72","116","166","5120"
"41","37","31","1428","591"
"42","72","156","162","5107"
"43","37","27","1404","581"
"44","72","202","164","5121"
"45","37","30","1251","525"
"46","37","23","1371","573"
"47","37","41","1272","524"
"48","37","25","1386","615"
"49","37","27","1617","668"
"50","77","18","2362","4830"
"51","37","22","1303","574"
"52","37","63","1414","589"
"53","72","214","166","5132"
"54","77","13","2150","4323"
"55","37","18","1289","563"
"56","72","171","173","5065"
"57","72","514","161","5159"
"58","77","24","2437","4999"
"59","77","20","2307","4817"
"60","72","248","150","4735"
"61","72","207","159","4907"
"62","37","18","1370","581"
"63","72","160","143","4625"
"64","72","272","147","4687"
"65","72","281","159","5215"
"66","77","73","2306","4868"
"67","72","1080","173","5248"
"68","72","206","158","4894"
"69","72","274","164","4974"
"70","77","137","2368","4830"
"71","37","20","1322","574"
"72","37","24","1364","577"
"73","37","40","1358","578"
"74","72","290","162","5166"
"75","37","27","1372","606"
"76","37","31","1364","593"
"77","37","43","1374","577"
"78","72","253","160","5032"
"79","37","15","1316","567"
"80","77","20","2364","4709"
"81","37","16","1237","535"
"82","72","170","166","5271"
"83","77","28","2350","4738"
"84","77","102","2386","4795"
"85","37","33","1465","603"
"86","77","14","2404","4799"
"87","37","24","1306","553"
"88","77","14","2399","4822"
"89","72","145","161","5083"
"90","72","274","148","4676"
"91","72","178","167","5365"
"92","37","24","1439","617"
"93","37","38","1379","579"
"94","77","43","2390","4857"
"95","77","21","2394","4955"
"96","37","27","1341","590"
"97","37","21","1312","563"
"98","77","21","2258","4625"
"99","77","22","2450","4954"
"100","77","24","2366","4809"
"101","37","22","1287","541"
"102","37","37","1290","558"
"103","77","16","2283","4537"
"104","72","178","169","5082"
"105","72","262","160","4943"
"106","37","52","1363","593"
"107","77","14","2290","4595"
"108","77","19","2362","4745"
"109","37","30","1314","582"
"110","77","40","2416","4749"
"111","77","32","2462","4848"
"112","77","27","2286","4600"
"113","77","28","2327","4773"
"114","72","98","173","5228"
"115","72","132","157","4943"
"116","72","197","159","4907"
"117","37","36","1417","613"
"118","77","28","2378","4948"
"119","72","155","169","5395"
"120","37","19","1387","592"
"121","72","202","165","5274"
"122","77","28","2422","4836"
"123","77","46","2246","4567"
"124","77","21","2401","4833"
"125","72","218","155","5055"
"126","77","28","2365","4801"
"127","72","264","154","4870"
"128","72","266","166","5301"
"129","72","233","161","5328"
"130","77","23","2422","4958"
"131","72","266","168","5560"
"132","37","74","1373","586"
"133","72","230","156","5070"
"134","72","335","157","4999"
"135","37","18","1403","609"
"136","77","51","2433","4624"
"137","37","72","1421","591"
"138","72","202","147","4709"
"139","72","261","161","5007"
"140","37","27","1339","594"
"141","37","31","1322","562"
"142","77","33","2299","4757"
"143","72","370","170","5314"
"144","72","207","161","5023"
"145","72","281","164","4789"
"146","37","28","1339","565"
"147","72","102","151","4941"
"148","37","42","1412","609"
"149","77","46","2368","4707"
"150","72","217","166","5162"
"151","77","31","2328","4719"
"152","77","45","2364","4820"
"153","72","226","162","5137"
"154","37","21","1307","548"
"155","37","163","1359","578"
"156","37","30","1443","618"
"157","77","18","2305","4736"
"158","37","21","1406","597"
"159","37","23","1327","572"
"160","77","24","2291","4589"
"161","37","13","1446","604"
"162","72","161","159","5061"
"163","37","117","1321","560"
"164","37","23","1374","589"
"165","77","865","2472","4883"
"166","77","53","2284","4558"
"167","77","19","2281","4613"
"168","37","19","1367","580"
"169","77","18","2126","4322"
"170","72","399","165","5080"
"171","77","81","2326","5386"
"172","37","21","1390","604"
"173","37","19","1347","577"
"174","72","117","163","5100"
"175","72","277","175","5324"
"176","72","137","165","5244"
"177","37","50","1400","601"
"178","77","16","2477","4722"
"179","77","125","2422","4715"
"180","77","14","2114","4272"
"181","77","67","2357","4797"
"182","37","20","1399","588"
"183","72","86","176","5469"
"184","72","212","177","5098"
"185","72","248","160","5048"
"186","72","130","160","5106"
"187","77","28","2385","4574"
"188","37","16","1318","567"
"189","77","34","2275","4558"
"190","37","31","1375","598"
"191","37","18","1426","616"
"192","77","15","2328","4800"
"193","72","123","156","4824"
"194","37","39","1370","592"
"195","37","17","1282","554"
"196","77","23","2261","4654"
"197","77","61","2308","4643"
"198","72","330","164","5063"
"199","37","25","1306","569"
"200","72","154","152","4847"
"201","77","143","2218","4528"
"202","77","26","2364","4814"
"203","77","17","2386","4831"
"204","0","335","259","6949"
"205","77","11","2420","4825"
"206","77","51","2290","4712"
"207","37","32","1321","574"
"208","72","245","173","5169"
"209","77","19","2366","4885"
"210","37","32","1352","588"
"211","77","12","2390","4847"
"212","77","66","2263","4491"
"213","77","27","2286","4517"
"214","37","23","1284","555"
"215","72","114","160","4952"
"216","0","440","2317","6713"
"217","72","151","170","5130"
"218","72","218","163","5124"
"219","72","318","166","5240"
"220","77","14","2354","4755"
"221","37","36","1257","528"
"222","77","69","2237","4514"
"223","77","24","2371","4702"
"224","37","19","1331","565"
"225","72","361","165","5140"
"226","37","148","1298","564"
"227","0","130","4192","7426"
"228","37","23","1419","596"
"229","77","29","2254","4593"
"230","37","30","1395","584"
"231","77","16","2297","4583"
"232","77","19","2326","4722"
"233","72","114","147","4808"
"234","72","213","170","5285"
"235","77","26","2266","4525"
"236","72","272","161","4614"
"237","72","124","170","5357"
"238","72","389","160","4907"
"239","72","138","176","5294"
"240","37","31","1408","604"
"241","72","138","152","4860"
"242","72","262","158","4824"
"243","77","40","2172","4373"
"244","77","33","2380","4786"
"245","72","466","169","5145"
"246","72","459","147","4604"
"247","37","39","1321","562"
"248","72","240","164","5224"
"249","77","19","2283","4712"
"250","72","218","153","4912"
"251","37","26","1426","592"
"252","37","24","1378","576"
"253","37","26","1343","577"
"254","77","26","2335","4669"
"255","37","21","1309","558"
"256","77","13","2416","4844"
"257","37","20","1306","555"
"258","77","22","2307","4614"
"259","77","93","2283","4586"
"260","77","67","2372","4769"
"261","77","31","2337","4686"
"262","72","211","155","4861"
"263","77","23","2359","4702"
"264","77","16","2197","4357"
"265","37","31","1324","560"
"266","37","67","1440","605"
"267","77","13","2298","4621"
"268","72","89","180","5057"
