Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_D2.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","77","5116","2452","4705"
"2","37","287","1323","546"
"3","72","1526","152","4802"
"4","37","750","1378","584"
"5","77","4876","2245","4391"
"6","72","1286","160","5015"
"7","77","2512","2408","4700"
"8","77","1444","2337","4748"
"9","77","5129","2256","4460"
"10","37","292","1342","566"
"11","72","516","163","5109"
"12","77","5018","2326","4845"
"13","77","4155","2366","4851"
"14","72","1325","156","4854"
"15","37","702","1337","546"
"16","77","2944","2315","4457"
"17","37","577","1312","560"
"18","37","611","1404","578"
"19","72","1527","156","4754"
"20","77","3995","2286","4607"
"21","37","603","1365","583"
"22","37","588","1364","580"
"23","37","15","1444","585"
"24","72","1514","167","5050"
"25","77","5859","2395","4666"
"26","37","619","1460","599"
"27","37","867","1438","587"
"28","72","1183","175","5374"
"29","37","659","1323","551"
"30","37","806","1340","577"
"31","77","5504","2406","4813"
"32","77","4874","2345","4785"
"33","37","1001","1320","550"
"34","72","162","157","4661"
"35","77","7815","2213","4467"
"36","77","8935","2297","4613"
"37","37","761","1316","557"
"38","77","5873","2461","4806"
"39","72","1461","153","4731"
"40","37","802","1300","541"
"41","37","1031","1377","585"
"42","37","681","1363","596"
"43","37","567","1324","567"
"44","37","498","1417","595"
"45","77","5430","2290","4760"
"46","72","534","159","4852"
"47","37","1049","1563","653"
"48","37","585","1360","603"
"49","72","875","164","5285"
"50","77","3748","2249","4611"
"51","72","1910","151","4881"
"52","37","552","1419","603"
"53","37","731","1318","583"
"54","77","7473","2133","4373"
"55","37","506","1356","582"
"56","77","4421","2320","4752"
"57","37","348","1113","482"
"58","37","640","1346","562"
"59","37","628","1330","584"
"60","72","878","159","5215"
"61","37","286","1352","579"
"62","37","648","1344","581"
"63","77","6315","2377","4670"
"64","72","1537","154","4919"
"65","37","896","1450","611"
"66","77","4531","2353","4869"
"67","72","154","168","5262"
"68","77","5619","2344","4679"
"69","77","3902","2288","4599"
"70","72","564","168","5116"
"71","72","682","164","5043"
"72","37","565","1421","596"
"73","72","1183","166","5136"
"74","37","1006","1412","604"
"75","77","4139","2450","4827"
"76","77","4818","2240","4599"
"77","77","3976","2356","4741"
"78","72","1294","165","5052"
"79","77","4356","2364","5184"
"80","77","5724","2315","4671"
"81","77","5390","2473","5017"
"82","77","8058","2346","4670"
"83","77","5829","2342","4746"
"84","37","139","1336","583"
"85","72","1570","150","4867"
"86","77","4750","2398","4945"
"87","37","511","1420","602"
"88","77","2092","2397","4778"
"89","72","1434","158","5068"
"90","37","431","1389","590"
"91","37","495","1415","595"
"92","37","652","1352","566"
"93","77","8247","2579","5429"
"94","37","492","1355","587"
"95","37","469","1345","574"
"96","37","595","1310","571"
"97","77","3237","2401","4978"
"98","77","10410","2291","4581"
"99","77","7737","2179","4524"
"100","77","4118","2315","4612"
"101","37","502","1383","601"
"102","77","6404","2242","4580"
"103","37","300","1368","582"
"104","37","678","1388","591"
"105","37","750","1366","579"
"106","72","878","167","5215"
"107","72","868","163","5153"
"108","77","3293","2283","4669"
"109","37","463","1317","570"
"110","37","491","1372","581"
"111","37","515","1390","594"
"112","77","5058","2420","4908"
"113","72","1600","165","5060"
"114","77","5566","2274","4644"
"115","37","257","1418","609"
"116","77","6773","2365","4784"
"117","37","134","1377","586"
"118","77","6019","2344","4892"
"119","72","1289","157","5169"
"120","77","6731","2389","4776"
"121","72","1724","151","4864"
"122","77","5306","2263","4559"
"123","37","595","1332","591"
"124","72","1109","161","5088"
"125","77","6625","2363","4819"
"126","77","5718","2275","4536"
"127","72","293","163","5105"
"128","72","1510","155","4958"
"129","37","627","1381","602"
"130","72","1796","161","5099"
"131","77","8381","2367","4896"
"132","37","65","1350","582"
"133","77","4316","2356","5044"
"134","77","2612","2187","4512"
"135","77","6638","2406","4696"
"136","72","2383","169","5260"
"137","37","385","1347","578"
"138","37","452","1313","563"
"139","77","1937","2387","4849"
"140","77","9606","2377","4637"
"141","37","660","1360","578"
"142","37","333","1403","603"
"143","72","1255","157","4854"
"144","77","7903","2324","4644"
"145","77","4385","2343","4697"
"146","37","395","1477","619"
"147","72","1321","170","5250"
"148","72","257","147","4790"
"149","77","6872","2387","4935"
"150","72","1700","176","5604"
"151","37","349","1377","581"
"152","37","487","1332","557"
"153","72","1061","174","5234"
"154","77","4204","2301","4586"
"155","77","4430","2141","4406"
"156","37","1486","1333","573"
"157","72","1009","177","5634"
"158","77","6731","2369","4809"
"159","37","459","1329","567"
"160","37","623","1428","586"
"161","77","6378","2344","4704"
"162","37","645","1360","577"
"163","77","6406","2235","4442"
"164","72","423","158","4900"
"165","37","721","1389","598"
"166","77","5863","2259","4494"
"167","37","939","1362","583"
"168","37","644","1431","619"
"169","37","740","1390","605"
"170","37","712","1335","573"
"171","77","4021","2301","4658"
"172","77","7742","2435","4723"
"173","72","625","175","5458"
"174","37","499","1351","590"
"175","77","4576","2311","4610"
"176","0","866","1333","684"
"177","77","6111","2293","4656"
"178","37","437","1347","577"
"179","77","6299","2350","4765"
"180","37","943","1378","581"
"181","77","987","2306","4582"
"182","72","1657","162","5138"
"183","37","380","1361","577"
"184","77","3568","2386","4691"
"185","37","221","1475","600"
"186","77","4210","2274","4624"
"187","72","1304","169","5288"
"188","77","2079","2223","4553"
"189","77","5540","2382","4931"
"190","37","1147","1322","569"
"191","37","1104","1396","596"
"192","77","4998","2160","4321"
"193","77","3883","2438","4924"
"194","72","506","165","4963"
"195","77","9261","2386","4726"
"196","37","428","1388","593"
"197","77","5798","2264","4572"
"198","77","5291","2340","4668"
"199","72","761","157","4825"
"200","37","545","1445","597"
"201","37","419","1350","581"
"202","77","4173","2484","4853"
"203","37","505","1351","582"
"204","77","4749","2279","4643"
"205","37","413","1320","556"
"206","77","5313","2225","4588"
"207","72","1144","170","5266"
"208","37","688","1355","580"
"209","72","1268","157","4917"
"210","37","601","1352","581"
"211","77","2533","2390","4872"
"212","77","3006","2383","4869"
"213","77","3374","2364","4570"
"214","77","5408","2341","4593"
"215","37","618","1389","581"
"216","72","798","158","5035"
"217","72","1370","151","4746"
"218","72","1726","160","4966"
"219","77","3676","2394","4800"
"220","77","5282","2302","4659"
"221","77","7802","2319","4594"
"222","77","14993","2224","4524"
"223","72","1634","175","4943"
"224","77","5462","2452","4967"
"225","37","446","1366","583"
"226","72","904","150","4761"
"227","72","1601","149","4675"
"228","37","377","1313","565"
"229","37","548","1325","574"
"230","37","224","1333","568"
"231","77","4563","2321","4565"
"232","77","2631","2221","4476"
"233","37","650","1236","521"
"234","37","668","1375","593"
"235","37","576","1332","574"
"236","37","450","1338","578"
"237","72","830","159","5116"
"238","77","4921","2370","4781"
"239","72","424","170","5206"
"240","77","5278","2302","4716"
"241","72","472","166","5193"
"242","77","6383","2422","4972"
"243","72","137","160","5070"
"244","77","4935","2384","4722"
"245","72","801","168","5217"
"246","72","822","157","4830"
"247","72","1229","163","5169"
"248","77","4803","2305","4634"
"249","77","4889","2379","4721"
"250","77","7308","2372","4761"
"251","37","558","1379","572"
"252","37","399","1365","589"
"253","37","489","1357","588"
"254","77","2960","2154","4478"
"255","37","548","1287","557"
"256","72","1246","171","5327"
"257","77","5336","2427","4994"
"258","37","478","1352","571"
"259","77","3875","2332","4687"
"260","37","541","1396","589"
"261","37","570","1419","596"
"262","37","470","1161","499"
"263","77","6150","2289","4462"
"264","72","1653","154","4902"
"265","37","422","1324","570"
"266","77","6076","2338","4694"
"267","77","5401","2320","4620"
"268","72","1170","156","4879"
"269","77","6380","2401","4821"
"270","72","681","152","4828"
"271","37","884","1199","516"
"272","37","562","1291","546"
"273","72","2207","155","4956"
"274","77","3798","2379","4730"
"275","77","6035","2195","4399"
"276","37","339","1372","586"
"277","72","649","159","5014"
"278","37","407","1339","578"
"279","77","6013","2236","4437"
"280","77","4244","2446","4963"
"281","77","4789","2380","4817"
"282","72","2264","152","4817"
"283","77","6029","2217","4505"
"284","72","1417","162","4992"
"285","77","5908","2151","4389"
"286","72","991","159","5010"
"287","37","596","1412","603"
"288","77","5168","2358","4719"
"289","37","714","1363","578"
"290","77","6777","2454","4916"
"291","77","4756","2334","4752"
"292","77","5893","2351","4753"
"293","37","653","1421","600"
"294","77","3982","2321","4694"
"295","77","4232","2369","4681"
"296","72","743","150","4850"
"297","77","6383","2230","4561"
"298","72","986","169","5099"
"299","72","606","160","4914"
"300","77","4516","2223","4467"
"301","37","665","1369","598"
"302","77","3665","2436","4976"
"303","37","630","1402","603"
"304","77","4243","2377","4722"
"305","72","1508","159","4968"
"306","72","1066","169","5186"
"307","77","4237","2211","4504"
"308","37","765","1434","616"
"309","77","6169","2296","4667"
"310","72","165","158","4949"
"311","77","1690","2375","4738"
"312","72","1703","168","5214"
"313","72","1031","162","5115"
"314","77","4805","2392","4833"
"315","77","4830","2250","4631"
"316","77","5962","2338","4711"
"317","72","236","154","4948"
"318","72","178","163","5051"
"319","77","5622","2334","4725"
"320","37","511","1366","574"
"321","77","5894","2281","4543"
"322","72","211","189","5780"
"323","72","1639","144","4604"
"324","72","227","159","5185"
"325","77","6548","2352","4710"
"326","77","3272","2178","4480"
"327","72","212","175","5210"
"328","77","3774","2153","4338"
"329","37","543","1271","528"
"330","37","807","1407","588"
"331","37","294","1282","557"
"332","37","1231","1299","553"
"333","72","1181","157","4922"
"334","37","359","1360","587"
"335","37","1095","1319","560"
"336","77","4598","2375","4898"
"337","72","1421","162","4952"
"338","37","789","1314","555"
"339","72","1455","177","5456"
"340","37","896","1363","590"
"341","37","357","1323","553"
"342","37","670","1374","583"
"343","72","617","159","4960"
"344","37","494","1409","580"
"345","37","801","1364","593"
"346","77","5664","2312","4583"
"347","37","725","1302","551"
"348","77","6761","2485","4991"
"349","37","689","1359","570"
"350","72","1502","162","5300"
"351","37","733","1312","558"
"352","77","3430","2371","4811"
"353","77","5401","2275","4630"
"354","77","3999","2234","4431"
"355","37","787","1367","587"
"356","77","5840","2579","5146"
"357","72","3664","161","5010"
"358","77","6156","2290","4703"
"359","37","368","1369","584"
"360","77","2678","2443","5034"
"361","77","4966","2305","4588"
"362","37","442","1323","565"
"363","72","1930","167","5160"
"364","72","1893","162","4900"
"365","72","1131","157","4888"
"366","72","629","157","4842"
"367","77","6531","2266","4584"
"368","37","477","1261","549"
"369","77","3364","2168","4390"
"370","37","1167","1340","568"
"371","37","401","1322","552"
"372","77","8852","2348","4749"
"373","77","2193","2343","4810"
"374","37","1038","1392","587"
"375","77","3713","2352","4614"
"376","72","476","152","4950"
"377","77","2445","2407","4871"
"378","37","423","1325","573"
"379","77","6070","2380","4814"
"380","37","476","1298","544"
"381","37","551","1275","542"
"382","37","553","1303","564"
"383","77","4115","2277","4493"
"384","37","1017","1369","580"
"385","72","1123","158","4953"
"386","37","645","1445","627"
"387","37","936","1313","566"
"388","72","621","165","5045"
"389","77","4463","2330","4635"
"390","72","2337","159","4915"
"391","72","1207","154","4865"
"392","77","4938","2410","4827"
"393","77","9435","2278","4535"
"394","72","1528","167","5130"
"395","37","472","1417","610"
"396","72","921","162","5024"
"397","77","7394","2335","4756"
"398","37","361","1269","531"
"399","37","1058","1313","540"
"400","77","4571","2233","4514"
"401","37","658","1354","566"
"402","72","656","164","5098"
"403","72","593","176","5220"
"404","72","495","159","4903"
"405","77","4298","2343","4647"
"406","72","1615","163","5166"
"407","77","4761","2276","4581"
"408","72","1087","159","4882"
"409","77","5047","2187","4366"
"410","37","1338","1418","588"
"411","37","669","1347","569"
"412","77","6177","2335","4618"
"413","37","354","1331","550"
"414","77","3058","2427","4683"
"415","77","5648","2249","4605"
"416","77","6469","2292","4595"
"417","37","948","1393","587"
"418","72","1291","161","4932"
"419","37","618","1432","597"
"420","77","5110","2118","4274"
"421","72","605","155","4625"
"422","72","1722","157","5043"
"423","72","1117","174","5322"
"424","37","661","1434","612"
"425","37","498","1343","571"
"426","77","8817","2142","4327"
"427","72","1017","152","4837"
"428","37","683","1282","540"
"429","77","3186","2278","4500"
"430","72","1011","154","4868"
"431","37","528","1317","559"
"432","72","1367","161","5039"
"433","37","498","1382","572"
"434","37","458","1437","607"
"435","77","3021","2361","4707"
"436","77","4564","2381","4782"
"437","72","896","153","4811"
"438","77","5789","2396","4873"
"439","37","1042","1380","585"
"440","37","405","1371","565"
"441","72","356","160","5006"
"442","77","5780","2189","4385"
"443","72","1308","160","5021"
"444","72","1421","165","5191"
"445","72","1179","166","5320"
"446","37","809","1347","575"
"447","77","4660","2256","4443"
"448","77","4669","2374","4828"
"449","77","4118","2327","4634"
"450","77","6254","2345","4753"
"451","77","4954","2219","4370"
"452","37","998","1450","599"
"453","77","6624","2407","4937"
"454","77","4419","2311","4525"
"455","77","9086","2321","4673"
"456","77","4368","2217","4769"
"457","77","4631","2271","4439"
"458","77","5697","2433","4851"
"459","72","1579","158","5008"
"460","77","7026","2314","4629"
"461","37","478","1399","582"
"462","37","666","1386","603"
"463","72","1299","157","5000"
"464","72","1496","162","5070"
"465","72","759","169","4964"
"466","37","608","1301","550"
"467","72","1478","163","5225"
"468","37","1066","1357","569"
"469","37","776","1423","594"
"470","37","397","1265","539"
"471","77","3583","2352","4688"
"472","77","12252","2338","4604"
"473","72","1333","163","5117"
"474","72","1908","159","5095"
"475","72","1444","163","5049"
"476","37","520","1346","559"
"477","37","543","1342","564"
"478","37","635","1360","579"
"479","37","325","1359","570"
"480","37","538","1381","593"
"481","77","2328","2312","4658"
"482","72","1540","164","5142"
"483","77","4738","2216","4534"
"484","77","7424","2477","4947"
"485","37","635","1337","565"
"486","77","6877","2273","4719"
"487","72","1246","156","4994"
"488","37","406","1274","543"
"489","77","3628","2402","4832"
"490","77","5354","2424","4842"
"491","77","4731","2338","4625"
"492","37","145","1327","554"
"493","72","190","154","4769"
"494","77","5426","2320","4774"
"495","37","380","1288","562"
"496","37","688","1305","560"
"497","72","586","168","5303"
"498","72","912","152","4881"
"499","77","11240","2294","4601"
"500","72","688","156","4959"
"501","37","370","1344","573"
"502","37","613","1378","587"
"503","72","1365","164","5200"
"504","37","603","1391","583"
"505","72","1487","164","5074"
"506","37","607","1370","578"
"507","72","1456","168","4970"
"508","77","3731","2302","4603"
"509","37","487","1333","558"
"510","77","9310","2230","4382"
"511","77","3008","2179","4392"
"512","37","1184","1364","569"
"513","77","9584","2320","4635"
"514","77","6150","2388","4855"
"515","37","507","1362","565"
"516","72","724","161","5102"
"517","77","4066","2327","4704"
"518","77","4235","2335","4577"
"519","77","4609","2266","4439"
"520","77","5783","2333","4629"
"521","37","506","1388","592"
"522","77","6906","2452","4915"
"523","77","3508","2307","4553"
"524","37","750","1388","581"
"525","72","2702","162","5089"
"526","77","5501","2288","4619"
"527","77","4282","2278","4454"
"528","72","1646","155","4948"
"529","77","3861","2350","4714"
"530","37","538","1378","580"
"531","37","656","1391","581"
"532","77","6831","2403","4735"
"533","77","6901","2336","4680"
"534","77","6099","2310","4619"
"535","77","9166","2292","4549"
"536","77","5405","2338","4604"
"537","77","5211","2203","4464"
"538","77","5272","2440","4710"
"539","77","4912","2454","4803"
"540","37","421","1389","590"
"541","77","3088","2425","4883"
"542","77","6605","2323","4846"
"543","37","680","1332","563"
