Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_H2.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","77","9935","2390","4680"
"2","77","9348","2402","4644"
"3","37","10079","1393","570"
"4","37","6897","1358","566"
"5","72","3516","152","4788"
"6","77","8546","2280","4482"
"7","77","19907","2318","4769"
"8","77","10973","2275","4411"
"9","37","9191","1435","593"
"10","72","7560","166","5004"
"11","37","11276","1354","573"
"12","37","3782","1342","572"
"13","37","13614","1357","563"
"14","77","20438","2382","4652"
"15","37","4674","1371","594"
"16","77","8752","2269","4562"
"17","77","7471","2127","4337"
"18","72","3744","167","4989"
"19","72","7697","154","4867"
"20","77","9183","2337","4663"
"21","77","9334","2517","4957"
"22","37","5392","1400","576"
"23","77","11586","2309","4729"
"24","37","7350","1247","539"
"25","77","9198","2288","4560"
"26","77","9775","2428","4699"
"27","37","10194","1330","567"
"28","37","14276","1331","554"
"29","77","14021","2304","4564"
"30","37","11345","1432","583"
"31","77","9250","2306","4701"
"32","77","18241","2325","4639"
"33","37","6128","1359","566"
"34","77","9641","2220","4679"
"35","37","18818","1314","548"
"36","72","11566","166","5198"
"37","72","6712","156","4885"
"38","37","4291","1386","597"
"39","72","2345","167","5086"
"40","37","10780","1431","587"
"41","77","7967","2247","4577"
"42","77","13175","2432","4724"
"43","72","5932","158","5061"
"44","37","11544","1435","606"
"45","37","5348","1380","568"
"46","77","10388","2340","4597"
"47","72","3456","162","4947"
"48","37","11917","1417","590"
"49","37","11536","1338","627"
"50","77","8699","2223","4689"
"51","77","8033","2356","4693"
"52","77","8733","2282","4807"
"53","72","5257","160","5071"
"54","77","8399","2225","4504"
"55","77","14915","2176","4495"
"56","77","11737","2322","4767"
"57","37","4345","1354","585"
"58","77","12326","2397","4698"
"59","37","8848","1415","590"
"60","72","2583","162","5268"
"61","37","6360","1417","599"
"62","37","3080","1435","595"
"63","37","11293","1368","568"
"64","72","7475","155","4873"
"65","72","7032","165","5034"
"66","72","4153","172","5137"
"67","77","7289","2176","4401"
"68","77","7059","2293","4549"
"69","77","10047","2263","4708"
"70","72","6370","158","5095"
"71","37","8515","1344","571"
"72","37","5408","1303","555"
"73","77","9589","2360","4713"
"74","77","7998","2381","4735"
"75","77","10807","2325","4741"
"76","77","11303","2423","4870"
"77","37","7326","1374","584"
"78","72","10770","145","4782"
"79","77","11232","2343","4673"
"80","77","11017","2393","4764"
"81","72","4722","164","5145"
"82","77","11107","2279","4836"
"83","77","11292","2342","4745"
"84","72","7078","154","4794"
"85","72","3588","167","5037"
"86","72","3672","165","5107"
"87","37","9142","1444","595"
"88","37","5283","1300","569"
"89","37","3994","1358","591"
"90","72","4943","159","5100"
"91","37","5283","1373","605"
"92","77","8308","2286","4623"
"93","77","7313","2394","4758"
"94","37","6991","1369","589"
"95","37","13856","1397","595"
"96","72","1935","163","5068"
"97","77","8887","2209","4517"
"98","72","7727","158","4982"
"99","77","8642","2370","4667"
"100","72","5318","168","5343"
"101","72","2135","165","5166"
"102","37","5632","1354","592"
"103","72","7859","173","5308"
"104","72","4180","142","4503"
"105","77","10146","2320","4826"
"106","77","12223","2221","4554"
"107","37","5578","1390","598"
"108","77","12392","2243","4691"
"109","72","2969","163","5141"
"110","77","10270","2485","5050"
"111","72","8654","159","5000"
"112","77","13691","2298","4730"
"113","72","9331","160","5046"
"114","77","9514","2366","4855"
"115","37","17704","1476","605"
"116","77","10332","2354","4713"
"117","77","22688","2305","4782"
"118","77","12096","2504","5113"
"119","37","16588","1406","641"
"120","37","18373","1434","599"
"121","37","7916","1389","602"
"122","72","5151","147","4675"
"123","72","4240","160","5247"
"124","77","6682","2342","4799"
"125","72","2928","151","4720"
"126","37","13428","1341","572"
"127","72","5402","158","4958"
"128","77","12281","2339","4758"
"129","37","14964","1372","572"
"130","37","13755","1404","594"
"131","77","15006","2302","4680"
"132","72","6977","166","5100"
"133","72","4626","159","4995"
"134","37","4671","1379","599"
"135","37","5875","1391","583"
"136","37","7667","1399","602"
"137","72","3814","152","4711"
"138","77","9270","2306","4510"
"139","72","4308","180","5391"
"140","37","4629","1402","598"
"141","77","8202","2365","4722"
"142","77","6987","2187","4499"
"143","77","292","2394","4811"
"144","37","11456","1372","586"
"145","72","6922","162","5154"
"146","72","15243","150","4807"
"147","72","6483","162","5042"
"148","37","15561","1392","597"
"149","77","8885","2318","4785"
"150","77","12648","2439","4955"
"151","77","8304","2381","4802"
"152","37","15278","1424","599"
"153","72","7421","162","5006"
"154","72","2332","166","5012"
"155","77","20705","2242","4382"
"156","37","8613","1352","581"
"157","77","8904","2303","4594"
"158","77","7350","2356","4864"
"159","72","2868","157","4882"
