Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\DITNC1 CK_lxb\DITNC1 CK_P1_E5.lxb DITNC1 CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","115","178","4980"
"2","77","117","2396","4670"
"3","72","829","160","4720"
"4","72","610","155","4605"
"5","77","85","2333","4489"
"6","77","24","2188","4435"
"7","77","10","2350","4570"
"8","37","44","1365","582"
"9","37","40","1311","552"
"10","77","42","2269","4456"
"11","37","21","1340","593"
"12","77","27","2328","4682"
"13","72","233","152","4872"
"14","37","28","1467","607"
"15","77","26","2318","4726"
"16","77","482","2204","4648"
"17","37","80","1317","575"
"18","37","41","1327","561"
"19","77","188","2246","4538"
"20","37","44","1459","588"
"21","72","230","163","5081"
"22","77","47","2234","4522"
"23","77","19","2434","4866"
"24","72","147","162","5080"
"25","37","35","1340","574"
"26","72","258","162","5031"
"27","77","37","2387","4798"
"28","72","1224","164","4949"
"29","37","41","1343","561"
"30","77","55","2451","4915"
"31","77","21","2640","5205"
"32","37","18","1271","554"
"33","72","278","158","4992"
"34","77","32","2279","4750"
"35","77","36","2353","4736"
"36","37","37","1247","578"
"37","37","96","1442","621"
"38","37","25","1248","538"
"39","77","1465","2237","4461"
"40","72","155","163","5063"
"41","37","31","1331","582"
"42","77","14","2407","4699"
"43","37","28","1295","552"
"44","37","40","1357","595"
"45","77","93","2461","4811"
"46","77","85","2161","4457"
"47","77","19","2393","4815"
"48","37","24","1243","537"
"49","72","495","162","5095"
"50","77","68","2347","4685"
"51","77","29","2265","4656"
"52","37","48","1355","579"
"53","37","29","1428","607"
"54","77","8","2255","4632"
"55","72","305","161","5099"
"56","37","25","1379","582"
"57","77","57","2204","4485"
"58","37","55","1296","571"
"59","37","40","1356","586"
"60","37","42","1390","598"
"61","77","27","2240","4629"
"62","77","33","2405","4778"
"63","77","30","2333","4715"
"64","77","49","2439","4867"
"65","72","456","160","5076"
"66","77","34","2270","4730"
"67","77","106","2330","4758"
"68","77","24","2370","4675"
"69","72","451","161","5023"
"70","77","29","2233","4526"
"71","77","28","2270","4674"
"72","72","764","168","5371"
"73","77","640","2340","4755"
"74","72","1211","160","5126"
"75","77","28","2293","4670"
"76","37","28","1334","573"
"77","37","30","1365","598"
"78","77","58","2296","4541"
"79","37","28","1372","577"
"80","72","512","167","5154"
"81","72","422","170","5259"
"82","72","336","159","4958"
"83","37","32","1408","611"
"84","77","40","2306","4550"
"85","37","26","1342","585"
"86","77","19","2340","4812"
"87","37","28","1315","572"
"88","77","185","2396","4775"
"89","37","25","1346","575"
"90","37","25","1318","558"
"91","72","219","158","5012"
"92","37","37","1366","577"
"93","37","15","1360","576"
"94","37","105","1318","573"
"95","37","25","1473","612"
"96","37","26","1292","551"
"97","37","25","1335","585"
"98","37","23","1344","595"
"99","37","20","1290","555"
"100","77","75","2357","4692"
"101","72","361","172","5274"
"102","77","105","2349","4598"
"103","72","467","147","4614"
"104","72","442","141","4532"
"105","77","45","2365","4738"
"106","72","235","150","4800"
"107","72","329","162","4978"
"108","72","539","164","5013"
"109","72","459","181","5558"
"110","77","40","2152","4359"
"111","77","18","2361","4726"
"112","72","186","174","5023"
"113","37","28","1340","567"
"114","37","29","1347","582"
"115","37","29","1310","543"
"116","72","916","155","5003"
"117","77","45","2119","4283"
"118","77","53","2185","4495"
"119","72","552","159","4941"
"120","37","39","1277","543"
"121","72","18","162","4963"
"122","37","33","1307","560"
"123","37","31","1312","557"
"124","77","30","2297","4666"
"125","72","485","155","4939"
"126","77","41","2189","4414"
"127","37","32","1379","579"
"128","37","27","1333","569"
"129","77","35","2349","4729"
"130","77","16","2264","4499"
"131","72","487","158","4998"
"132","37","26","1387","594"
"133","77","47","2192","4500"
"134","77","25","2086","4182"
"135","72","457","158","4915"
"136","37","34","1272","546"
"137","77","88","2420","4804"
"138","77","46","2388","4832"
"139","72","155","148","4673"
"140","77","34","2356","4718"
"141","77","59","2243","4514"
"142","37","26","1241","548"
"143","72","274","152","4817"
"144","37","25","1336","561"
"145","37","34","1367","584"
"146","37","34","1315","561"
"147","72","381","164","5134"
"148","72","1560","160","4957"
"149","77","21","2253","4483"
"150","72","919","160","5075"
"151","72","475","165","5097"
"152","37","31","1288","543"
"153","72","440","160","4959"
"154","77","22","2066","4062"
"155","37","24","1373","587"
"156","37","14","1307","558"
"157","37","24","1307","550"
"158","77","28","2326","4790"
"159","37","20","1369","580"
"160","72","217","174","5068"
"161","37","24","1316","564"
"162","37","26","1341","562"
"163","37","49","1326","596"
"164","77","55","2413","4754"
"165","77","92","2266","4516"
"166","77","132","2270","4582"
"167","77","29","2105","4286"
"168","77","27","2186","4370"
"169","77","42","2326","4615"
"170","37","30","1321","562"
"171","37","28","1307","564"
"172","37","42","1367","576"
"173","77","127","2363","4619"
"174","77","56","2170","4290"
"175","37","43","1410","600"
"176","37","34","1329","574"
"177","37","30","1319","549"
"178","37","32","1391","586"
"179","37","38","1319","555"
"180","37","36","1281","538"
"181","77","86","2296","4578"
"182","77","132","2329","4816"
"183","77","18","2333","4660"
"184","77","47","2330","4663"
"185","72","361","158","5000"
"186","77","18","2301","4543"
"187","77","78","2233","4422"
"188","37","34","1416","654"
"189","37","43","1383","579"
"190","77","41","2238","4494"
"191","77","25","2343","4726"
"192","77","18","2203","4280"
"193","37","27","1298","554"
"194","37","21","1352","586"
"195","72","684","145","4654"
"196","72","499","159","5071"
"197","37","28","1319","550"
"198","77","28","2182","4317"
"199","37","33","1293","540"
"200","37","29","1331","565"
"201","37","28","1327","565"
"202","72","1627","152","4778"
"203","72","397","168","5248"
"204","72","477","155","4806"
"205","37","25","1397","588"
"206","37","14","1314","550"
"207","72","471","156","4775"
"208","72","407","157","4854"
"209","37","31","1290","538"
"210","77","125","2327","4617"
"211","37","25","1386","592"
"212","77","72","2233","4514"
"213","37","27","1315","553"
"214","77","43","2319","4673"
"215","37","32","1440","593"
"216","37","18","1428","615"
"217","37","36","1232","521"
"218","37","54","1371","578"
"219","37","28","1430","601"
"220","37","30","1358","565"
