Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_A3.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","534","159","4868"
"2","37","168","1353","550"
"3","37","232","1323","555"
"4","37","232","1384","602"
"5","72","355","161","4829"
"6","72","413","149","4723"
"7","77","5391","2294","4420"
"8","37","192","1367","565"
"9","72","651","145","4468"
"10","37","219","1399","587"
"11","37","242","1366","581"
"12","77","2041","2326","4483"
"13","72","421","153","4825"
"14","37","193","1335","571"
"15","37","199","1253","543"
"16","77","2919","2272","4523"
"17","77","4274","2349","4794"
"18","72","429","157","5064"
"19","37","150","1309","558"
"20","72","572","157","5016"
"21","77","3406","2515","4851"
"22","37","168","1348","565"
"23","37","197","1346","569"
"24","37","280","1404","612"
"25","37","203","1253","537"
"26","37","146","1376","581"
"27","77","2564","2237","4600"
"28","72","501","162","4969"
"29","37","113","1368","585"
"30","72","526","155","4752"
"31","72","409","160","5024"
"32","77","3707","2255","4518"
"33","37","276","1357","582"
"34","72","787","169","5193"
"35","37","181","1399","581"
"36","77","4401","2224","4399"
"37","77","4917","2357","4830"
"38","77","2608","2297","4523"
"39","72","326","159","4963"
"40","37","325","1335","595"
"41","72","823","160","5081"
"42","72","408","169","5249"
"43","77","3311","2298","4533"
"44","77","4264","2424","4948"
"45","72","350","158","5120"
"46","77","3935","2283","4726"
"47","77","1916","2381","4760"
"48","77","3381","2485","4835"
"49","37","231","1418","609"
"50","37","195","1379","570"
"51","77","2668","2316","4817"
"52","77","2421","2311","4682"
"53","72","581","162","5066"
"54","37","118","1362","602"
"55","72","669","162","4944"
"56","72","377","160","5099"
"57","77","2792","2217","4645"
"58","72","252","160","4914"
"59","72","362","160","5015"
"60","37","441","1301","593"
"61","77","1381","2254","4634"
"62","77","4578","2383","4820"
"63","77","2430","2266","4609"
"64","77","2495","2296","4723"
"65","72","33","157","4851"
"66","77","1719","2383","4952"
"67","72","494","162","5180"
"68","77","7041","2283","4617"
"69","72","368","155","5053"
"70","72","443","165","5261"
"71","37","244","1402","591"
"72","77","3359","2325","4627"
"73","72","401","176","5722"
"74","77","9615","2110","4499"
"75","37","272","1361","600"
"76","72","843","162","5208"
"77","72","1195","159","5056"
"78","77","2396","2274","4598"
"79","37","133","1372","599"
"80","37","502","1276","550"
"81","72","941","156","4973"
"82","77","2459","2448","5383"
"83","77","3799","2063","4173"
"84","72","730","168","5354"
"85","72","747","160","5166"
"86","77","10079","2309","4587"
"87","77","1627","2302","4642"
"88","77","4017","2376","4773"
"89","77","4134","2253","4511"
"90","72","628","157","4954"
"91","37","247","1405","594"
"92","37","169","1399","594"
"93","37","187","1347","570"
"94","77","4328","2197","4463"
