Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_A1.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","183","163","4910"
"2","37","24","1296","538"
"3","37","19","1378","570"
"4","37","36","1270","549"
"5","72","127","160","4824"
"6","37","58","1401","569"
"7","37","26","1392","582"
"8","72","159","163","5064"
"9","72","351","160","4883"
"10","37","23","1309","554"
"11","37","32","1356","556"
"12","37","32","1442","592"
"13","37","32","1346","570"
"14","72","168","153","4887"
"15","77","29","2473","5135"
"16","37","23","1371","572"
"17","37","72","1403","573"
"18","77","22","2279","4427"
"19","37","29","1247","535"
"20","37","33","1305","560"
"21","37","24","1339","555"
"22","77","39","2310","4605"
"23","72","62","151","4733"
"24","72","307","151","4763"
"25","77","17","2342","4741"
"26","72","224","161","5180"
"27","72","241","150","4829"
"28","77","43","2159","4323"
"29","72","133","164","5100"
"30","77","31","2362","4789"
"31","77","42","2463","4889"
"32","77","31","2225","4438"
"33","37","22","1297","534"
"34","72","264","170","5111"
"35","77","33","2246","4546"
"36","37","38","1289","558"
"37","77","26","2166","4401"
"38","77","81","2413","4878"
"39","37","21","1429","603"
"40","77","22","2267","4622"
"41","37","26","1275","554"
"42","37","32","1278","558"
"43","72","141","171","5617"
"44","77","37","2512","4846"
"45","72","165","161","4934"
"46","77","30","2368","4822"
"47","37","21","1455","619"
"48","72","129","157","5155"
"49","37","33","1357","585"
"50","77","59","2399","4790"
"51","72","202","152","5045"
"52","37","23","1335","575"
"53","77","41","2345","4686"
"54","72","172","154","4846"
"55","72","93","152","4945"
"56","37","29","1374","568"
"57","37","29","1405","597"
"58","72","164","147","4774"
"59","77","200","2316","4652"
"60","72","286","151","4854"
"61","37","39","1386","574"
"62","37","28","1289","544"
"63","37","32","1314","574"
"64","72","199","156","4880"
"65","37","34","1362","580"
"66","72","215","158","5097"
"67","37","75","1367","578"
"68","37","30","1387","592"
"69","37","32","1332","559"
"70","37","38","1340","591"
"71","77","35","2285","4760"
"72","77","20","2333","4743"
"73","37","36","1308","581"
"74","72","174","157","4934"
"75","72","58","170","5157"
"76","37","26","1338","586"
"77","37","31","1310","604"
"78","72","197","165","5163"
"79","77","19","2285","4700"
"80","37","30","1357","567"
"81","37","25","1245","543"
"82","72","128","160","4942"
"83","37","26","1239","542"
"84","72","269","156","4904"
"85","77","27","2267","4638"
"86","37","35","1303","558"
"87","77","35","2281","4621"
"88","77","22","2342","4520"
"89","37","25","1358","591"
"90","77","54","2367","4706"
"91","37","38","1258","532"
"92","77","42","2241","4458"
"93","72","148","164","5085"
"94","77","140","2268","4617"
"95","77","15","2157","4405"
"96","72","217","160","4955"
"97","37","31","1293","553"
"98","77","16","2340","4702"
"99","37","32","1345","575"
"100","77","37","2278","4684"
"101","77","93","2340","4722"
"102","37","44","1423","591"
"103","37","22","1341","580"
"104","72","264","154","5021"
"105","72","134","166","5192"
"106","37","48","1317","554"
"107","77","62","2374","4826"
"108","77","32","2282","4639"
"109","77","12","2288","4732"
"110","72","86","163","5101"
"111","72","140","167","5172"
"112","72","135","159","4988"
"113","77","29","2328","4817"
"114","37","22","1342","569"
"115","77","96","2369","4907"
"116","37","22","1300","555"
"117","37","33","1343","587"
"118","77","17","2202","4546"
"119","37","35","1409","603"
"120","77","26","2433","5023"
"121","72","192","162","5097"
"122","77","21","2150","4382"
"123","37","22","1390","590"
"124","37","30","1372","592"
"125","77","38","2389","4872"
"126","37","22","1378","576"
"127","77","76","2293","4636"
"128","37","41","1321","563"
"129","72","134","154","5007"
"130","37","199","1466","618"
"131","37","43","1391","608"
"132","72","223","162","5101"
"133","77","50","2527","4996"
"134","77","59","2354","4771"
"135","77","27","2247","4794"
"136","77","25","2337","4697"
"137","37","17","1382","606"
"138","77","34","2184","4459"
"139","37","22","1299","568"
"140","37","19","1389","590"
"141","77","22","2336","4828"
"142","72","101","152","4750"
"143","37","81","1313","577"
"144","37","40","1282","549"
"145","72","73","154","4880"
"146","72","128","171","5295"
"147","77","14","2265","4663"
