Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_G9.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","37","56","1314","555"
"2","77","35","2343","4517"
"3","37","26","1457","586"
"4","72","296","158","5035"
"5","72","330","162","4850"
"6","72","254","150","4685"
"7","77","27","2319","4500"
"8","37","31","1324","550"
"9","77","121","2361","4620"
"10","37","34","1369","579"
"11","37","27","1332","565"
"12","72","400","163","5020"
"13","77","116","2220","4464"
"14","72","664","159","4834"
"15","72","164","158","4828"
"16","37","27","1368","560"
"17","77","25","2350","4635"
"18","37","45","1351","558"
"19","72","361","165","5082"
"20","37","29","1306","548"
"21","77","41","2111","4758"
"22","37","12","1351","581"
"23","37","34","1421","579"
"24","37","46","1326","566"
"25","72","399","162","4907"
"26","77","64","2473","5035"
"27","72","335","162","5034"
"28","77","49","2223","4499"
"29","77","56","2334","4758"
"30","37","44","1391","594"
"31","37","31","1335","582"
"32","72","269","173","5433"
"33","37","36","1465","610"
"34","72","1306","161","5015"
"35","72","382","155","5093"
"36","72","288","152","4655"
"37","72","339","158","4983"
"38","72","542","163","5103"
"39","72","316","161","5123"
"40","37","69","1404","577"
"41","72","207","165","5151"
"42","37","25","1230","539"
"43","72","129","168","5099"
"44","72","249","155","4912"
"45","77","31","2248","4379"
"46","77","53","2212","4643"
"47","72","321","161","4929"
"48","37","29","1344","575"
"49","77","77","2363","4771"
"50","72","254","164","5117"
"51","37","41","1280","534"
"52","37","22","1392","587"
"53","77","46","2327","4810"
"54","37","30","1348","584"
"55","72","180","158","5060"
"56","37","25","1426","608"
"57","77","54","2280","4725"
"58","37","23","1332","560"
"59","72","307","158","5005"
"60","77","20","2407","4660"
"61","72","376","165","4992"
"62","37","28","1350","572"
"63","37","42","1436","601"
"64","77","32","2242","4585"
"65","37","31","1324","570"
"66","37","37","1447","605"
"67","77","21","2323","4738"
"68","37","27","1337","560"
"69","72","461","155","4896"
"70","77","60","2383","4914"
"71","37","22","1391","571"
"72","72","301","156","4876"
"73","77","28","2229","4565"
"74","72","240","161","5059"
"75","77","36","2394","4849"
"76","72","146","163","5162"
"77","77","29","2347","4771"
"78","77","36","2415","4833"
"79","37","27","1377","580"
"80","37","20","1414","608"
"81","77","25","2421","4956"
"82","37","25","1435","599"
"83","72","283","170","5380"
"84","72","337","168","5175"
"85","77","19","2148","4416"
"86","37","29","1363","599"
"87","77","22","2397","4781"
"88","72","419","172","5432"
"89","37","20","1385","590"
"90","72","248","162","5022"
"91","37","25","1317","554"
"92","72","226","165","5200"
"93","72","468","166","5216"
"94","77","62","2343","4866"
"95","37","24","1371","590"
"96","77","71","2191","4385"
"97","37","44","1344","572"
"98","72","712","160","5140"
"99","37","31","1403","588"
"100","77","23","2354","4781"
"101","72","287","154","4919"
"102","37","21","1421","617"
"103","37","31","1306","567"
"104","37","54","1352","577"
"105","37","43","1349","586"
"106","77","30","2455","4822"
"107","37","28","1364","581"
"108","37","39","1370","583"
"109","37","37","1324","584"
"110","77","34","2272","4912"
"111","37","51","1375","584"
"112","37","32","1436","599"
"113","37","23","1330","556"
"114","77","40","2325","4629"
"115","72","303","163","5187"
"116","72","576","173","5092"
"117","72","612","168","5159"
"118","72","448","163","5065"
"119","0","59","1728","3664"
"120","37","26","1303","558"
"121","72","416","166","4990"
"122","37","38","1311","560"
"123","37","45","1329","554"
"124","37","32","1385","600"
"125","37","28","1421","593"
"126","37","22","1397","613"
"127","77","23","2373","4790"
"128","37","24","1328","578"
"129","37","25","1395","589"
"130","37","37","1397","595"
"131","72","744","164","5076"
"132","37","31","1348","572"
"133","37","53","1365","569"
"134","77","74","2245","4580"
"135","77","43","2510","4975"
"136","37","21","1436","625"
"137","37","27","1441","612"
"138","72","261","177","5123"
"139","77","123","2317","4599"
"140","72","611","163","5224"
"141","37","30","1323","565"
"142","37","27","1406","608"
"143","77","29","2290","4502"
"144","77","25","2344","4615"
"145","77","33","2449","4876"
"146","37","31","1282","557"
"147","72","318","159","4820"
"148","37","40","1368","580"
"149","77","47","2353","4707"
"150","77","27","2455","5093"
"151","72","227","168","5392"
"152","37","21","1412","601"
"153","77","23","2487","5088"
"154","37","31","1361","580"
"155","37","24","1275","536"
"156","77","44","2387","4770"
"157","77","55","2397","4763"
"158","37","45","1411","597"
"159","77","50","2359","4723"
"160","72","522","163","5086"
"161","72","278","163","5001"
"162","77","33","2361","4781"
"163","37","48","1332","572"
"164","37","40","1318","570"
"165","37","26","1380","594"
"166","77","85","2445","5034"
"167","72","279","167","5103"
"168","72","350","161","4998"
"169","37","43","1396","597"
"170","37","26","1408","596"
"171","37","28","1265","525"
"172","77","31","2329","4619"
"173","77","46","2369","4901"
"174","77","32","2446","4961"
"175","72","156","170","5182"
"176","77","17","2378","4889"
"177","37","0","1343","563"
"178","37","49","1359","593"
"179","77","61","2498","5089"
"180","77","47","2345","4797"
"181","77","87","2298","4404"
"182","77","37","2366","4822"
"183","37","47","1384","578"
"184","77","56","2223","4451"
"185","37","18","1356","566"
"186","77","28","2292","4706"
"187","37","25","1287","553"
"188","77","14","2467","4942"
"189","72","254","156","4962"
"190","72","746","160","5024"
"191","77","27","2351","4689"
"192","37","38","1362","572"
"193","72","416","160","5023"
"194","72","403","166","5096"
"195","37","23","1343","588"
"196","37","23","1341","578"
"197","37","34","1370","572"
"198","37","38","1338","570"
"199","77","23","2316","4728"
"200","77","24","2312","4819"
"201","37","24","1336","569"
"202","77","31","2226","4449"
"203","77","91","2259","4511"
"204","37","54","1346","581"
"205","37","21","1376","581"
"206","72","303","161","5014"
"207","77","33","2319","4565"
"208","72","255","166","5228"
"209","77","25","2360","4815"
"210","77","35","2356","4761"
"211","77","111","2284","4784"
"212","72","132","173","5309"
"213","72","195","154","4863"
"214","37","27","1292","544"
"215","37","38","1328","564"
"216","77","34","2311","4632"
"217","77","312","2318","4935"
"218","77","25","2440","4924"
"219","37","39","1283","555"
"220","72","155","166","5210"
"221","37","30","1268","567"
"222","37","30","1322","558"
"223","72","114","154","4845"
"224","72","237","149","4746"
"225","37","21","1335","562"
"226","37","23","1385","581"
"227","77","26","2336","4712"
"228","37","26","1431","602"
"229","77","31","2381","4731"
"230","72","220","165","5031"
"231","77","24","2227","4487"
"232","37","35","1379","592"
"233","77","27","2355","4734"
"234","37","27","1356","562"
"235","37","68","1371","595"
"236","77","18","2286","4526"
"237","72","372","163","5240"
"238","72","172","161","5114"
"239","37","17","1320","563"
"240","37","30","1352","581"
"241","72","461","164","5014"
"242","72","285","156","4992"
"243","72","104","162","5071"
"244","77","185","2381","4895"
"245","72","333","178","5212"
"246","37","31","1375","580"
"247","77","25","2315","4793"
"248","72","217","165","5229"
"249","37","15","1344","566"
"250","37","28","1363","586"
"251","37","16","1334","577"
"252","72","201","164","5092"
"253","72","219","171","5294"
"254","77","18","2252","4490"
"255","77","49","2331","4811"
"256","77","146","2447","4846"
"257","72","435","148","4922"
"258","0","382","208","4978"
"259","72","825","162","5063"
"260","37","22","1428","604"
"261","37","26","1467","617"
"262","37","47","1361","580"
"263","77","31","2323","4723"
"264","72","763","168","5203"
"265","77","411","2187","4364"
"266","77","14","2360","4686"
"267","37","28","1413","596"
"268","37","27","1355","592"
"269","37","33","1383","596"
"270","77","119","2285","4689"
"271","72","270","154","4795"
"272","72","354","169","5151"
"273","37","21","1349","573"
"274","37","27","1369","585"
"275","77","40","2318","4747"
"276","37","37","1374","579"
"277","37","25","1355","589"
"278","37","47","1465","624"
"279","72","206","158","4939"
"280","72","504","180","4481"
"281","37","119","1353","579"
"282","77","134","2456","4887"
"283","37","40","1319","562"
"284","37","22","1367","579"
"285","77","34","2428","4836"
"286","77","282","2431","4926"
"287","37","30","1295","561"
"288","72","235","166","5111"
"289","37","19","1339","578"
"290","72","265","168","5079"
"291","72","337","172","5226"
"292","72","575","150","4752"
"293","77","73","2287","4548"
"294","37","27","1378","614"
"295","37","25","1401","597"
"296","37","24","1346","573"
"297","72","395","151","4725"
"298","77","18","2259","4597"
"299","37","37","1294","560"
"300","77","52","2294","4663"
"301","72","249","156","5000"
"302","37","66","1341","579"
"303","72","290","162","5113"
"304","72","421","157","4994"
"305","37","20","1392","596"
"306","72","787","165","5032"
"307","77","22","2330","4746"
"308","37","31","1511","614"
"309","77","87","2205","4377"
"310","77","46","2202","4492"
"311","37","23","1326","560"
"312","37","36","1380","579"
"313","77","32","2474","4829"
"314","37","23","1356","575"
"315","77","90","2461","4841"
"316","37","35","1420","598"
"317","72","307","156","4929"
"318","77","47","2398","4754"
"319","77","161","2313","4639"
"320","72","494","153","4718"
"321","37","82","1484","624"
"322","37","32","1443","623"
"323","72","409","162","5047"
"324","77","91","2234","4500"
"325","72","237","151","4771"
"326","72","535","167","5108"
"327","37","27","1285","537"
"328","77","113","2196","4337"
"329","37","29","1252","540"
"330","72","380","154","4865"
"331","37","23","1303","566"
"332","72","199","163","5037"
"333","77","45","2388","4801"
"334","77","30","2294","4626"
"335","77","52","2302","4668"
"336","77","40","2400","4834"
"337","72","510","152","4839"
"338","77","33","2398","4785"
"339","77","25","2328","4676"
"340","77","79","2152","4432"
"341","72","292","161","5135"
"342","37","31","1364","574"
"343","77","82","2292","4589"
"344","77","27","2394","4795"
"345","37","47","1362","570"
"346","72","2401","154","4880"
"347","37","31","1293","552"
"348","72","279","151","4683"
"349","37","27","1371","579"
"350","37","52","1337","554"
"351","77","51","2416","4755"
"352","77","76","2263","4474"
"353","77","86","2165","4349"
"354","72","72","160","5135"
"355","77","29","2190","4466"
"356","72","428","157","4762"
"357","77","29","2337","4648"
"358","37","21","1310","570"
"359","37","32","1342","582"
