Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_C2.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","1802","154","4637"
"2","72","1053","164","5238"
"3","37","2051","1349","550"
"4","37","1792","1337","545"
"5","37","1867","1267","542"
"6","77","9959","2153","4175"
"7","77","5792","2156","5059"
"8","77","5099","2198","4474"
"9","77","4419","2126","4266"
"10","37","864","1260","544"
"11","77","4805","2494","4875"
"12","37","678","1401","604"
"13","72","3988","159","4826"
"14","77","13141","2405","4789"
"15","37","1968","1280","551"
"16","37","793","1362","568"
"17","72","2125","157","4864"
"18","77","3737","2513","4921"
"19","77","7841","2304","4527"
"20","77","6050","2352","4697"
"21","77","4227","2305","4591"
"22","72","20108","168","5085"
"23","77","5408","2450","4898"
"24","37","699","1341","569"
"25","37","677","1347","566"
"26","72","1468","162","4946"
"27","37","1105","1225","525"
"28","37","714","1288","563"
"29","77","5002","2246","4505"
"30","72","1590","155","5102"
"31","37","776","1334","577"
"32","77","11779","2414","4878"
"33","77","5168","2339","4664"
"34","37","673","1342","563"
"35","72","5068","158","4974"
"36","37","697","1247","522"
"37","77","10719","2380","4982"
"38","77","9888","2198","4372"
"39","77","18309","2291","4737"
"40","72","5917","165","5086"
"41","72","1326","163","4948"
"42","72","1919","151","4696"
"43","37","682","1344","587"
"44","37","749","1341","576"
"45","72","3579","164","4883"
"46","37","1508","1307","575"
"47","37","326","1399","590"
"48","37","711","1359","588"
"49","72","3822","168","5348"
"50","77","3548","2381","4660"
"51","37","659","1267","544"
"52","72","13097","159","5186"
"53","72","1433","157","4977"
"54","77","7982","2253","4622"
"55","37","489","1337","582"
"56","37","763","1268","532"
"57","72","1772","155","4766"
"58","77","7893","2355","4648"
"59","37","628","1328","576"
"60","77","5328","2357","4752"
"61","72","2117","164","5162"
"62","37","1064","1294","571"
"63","72","1405","172","5093"
"64","77","6726","2328","4757"
"65","37","523","1353","583"
"66","37","535","1335","567"
