Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_H4.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","77","31","2279","4235"
"2","37","74","1352","585"
"3","72","214","161","4909"
"4","37","24","1359","587"
"5","77","60","2269","4589"
"6","37","25","1306","525"
"7","72","283","156","4770"
"8","37","22","1262","532"
"9","72","183","166","4917"
"10","77","38","2279","4652"
"11","72","21","158","4839"
"12","37","30","1313","547"
"13","37","36","1312","570"
"14","77","22","2273","4414"
"15","72","236","162","4856"
"16","72","400","150","4693"
"17","72","380","167","4963"
"18","72","111","160","5086"
"19","37","31","1446","590"
"20","72","200","160","4981"
"21","37","28","1333","579"
"22","37","32","1274","543"
"23","72","1072","158","4902"
"24","72","191","150","4789"
"25","77","30","2316","4858"
"26","37","30","1289","556"
"27","77","59","2298","4488"
"28","72","435","156","4913"
"29","37","39","1365","563"
"30","77","26","2308","4419"
"31","77","64","2149","4293"
"32","77","31","2257","4455"
"33","37","30","1371","564"
"34","77","25","2181","4270"
"35","72","135","157","4794"
"36","37","33","1362","582"
"37","72","234","156","4914"
"38","77","36","2288","4725"
"39","37","32","1354","566"
"40","77","44","2260","4403"
"41","72","415","158","5038"
"42","37","31","1319","550"
"43","72","340","162","4917"
"44","72","199","163","4980"
"45","37","19","1294","573"
"46","37","34","1304","555"
"47","77","75","2334","4776"
"48","77","40","2470","4831"
"49","72","158","168","4893"
"50","77","39","2285","4634"
"51","37","25","1399","684"
"52","37","25","1414","581"
"53","77","80","2379","4828"
"54","37","66","1358","566"
"55","37","29","1387","586"
"56","77","30","2315","4653"
"57","77","34","2281","4430"
"58","72","149","165","5147"
"59","37","24","1379","576"
"60","77","68","2501","4955"
"61","77","27","2485","4937"
"62","37","27","1256","544"
"63","77","17","2454","4908"
"64","72","204","153","4904"
"65","77","23","2192","4549"
"66","72","121","156","5072"
"67","37","25","1367","587"
"68","37","27","1390","595"
"69","77","20","2312","4634"
"70","37","13","1423","591"
"71","72","344","173","5150"
"72","37","52","1332","562"
"73","72","215","163","5165"
"74","72","137","161","5071"
"75","37","32","1311","558"
"76","72","183","146","4739"
"77","37","31","1358","564"
"78","37","26","1330","571"
"79","37","18","1371","588"
"80","37","102","1359","579"
"81","37","18","1357","571"
"82","37","31","1409","613"
"83","72","208","162","5038"
"84","37","35","1393","580"
"85","77","22","2410","4890"
"86","37","31","1244","535"
"87","37","28","1325","576"
"88","72","195","160","5029"
"89","37","22","1427","624"
"90","77","45","2203","4541"
"91","77","61","2330","4699"
"92","72","885","151","4877"
"93","37","27","1384","594"
"94","72","134","159","5009"
"95","77","111","2507","5072"
"96","77","40","2402","4822"
"97","37","27","1466","614"
"98","37","17","1365","586"
"99","37","35","1446","616"
"100","77","33","2262","4751"
"101","77","76","2296","4553"
"102","72","144","164","5057"
"103","77","100","2200","4545"
"104","37","23","1372","596"
"105","77","51","2272","4622"
"106","77","146","2312","4604"
"107","72","429","164","5123"
"108","37","54","1341","580"
"109","37","24","1302","555"
"110","37","48","1338","601"
"111","72","175","163","4994"
"112","77","41","2298","4516"
"113","77","34","2342","4750"
"114","37","26","1342","589"
"115","77","62","2240","4429"
"116","77","48","2370","4754"
"117","72","211","173","5735"
"118","77","33","2327","4831"
"119","77","28","2354","4679"
"120","37","42","1334","571"
"121","77","21","2427","4896"
"122","72","270","164","5088"
"123","37","27","1353","568"
"124","37","31","1362","571"
"125","77","22","2262","4484"
"126","37","28","1400","595"
"127","77","30","2278","4560"
"128","77","42","2365","4862"
"129","37","25","1325","559"
"130","37","43","1359","590"
"131","77","22","2332","4692"
"132","72","444","167","5191"
"133","37","45","1342","584"
"134","37","65","1299","564"
"135","77","42","2334","4785"
"136","72","212","158","4877"
"137","72","558","166","4954"
"138","77","34","2439","4867"
"139","77","61","2395","4786"
"140","37","31","1396","590"
"141","37","84","1332","569"
"142","77","43","2366","5089"
"143","72","486","170","5038"
"144","77","39","2424","4914"
"145","77","35","2176","4334"
"146","72","119","157","5092"
"147","77","27","2309","4675"
"148","37","28","1298","544"
"149","77","35","2396","4891"
"150","37","22","1376","604"
"151","37","27","1398","586"
"152","77","36","2391","4919"
"153","77","33","2386","4930"
"154","72","356","163","5142"
"155","72","102","159","5044"
"156","72","180","160","5088"
"157","77","10","2243","4555"
"158","37","19","1377","600"
"159","72","278","165","5170"
"160","77","26","2404","4757"
"161","77","30","2365","4726"
"162","37","22","1330","583"
"163","72","158","158","4880"
"164","77","41","2383","4815"
"165","72","271","150","4788"
"166","77","18","2442","4876"
"167","37","32","1362","585"
"168","37","31","1349","581"
"169","72","283","158","4953"
"170","77","34","2421","4945"
"171","77","61","2289","4699"
"172","37","28","1396","593"
"173","37","117","1410","617"
"174","72","272","172","5372"
"175","37","27","1355","595"
"176","72","116","160","4884"
"177","72","193","160","5003"
"178","72","190","153","4784"
"179","77","57","2256","4529"
"180","72","245","155","4942"
"181","37","85","1421","611"
"182","72","224","157","4970"
"183","72","333","165","5111"
"184","72","249","171","5287"
"185","72","521","158","4870"
"186","37","40","1406","602"
