Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_C3.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","2041","171","5013"
"2","37","652","1258","525"
"3","37","17","1310","560"
"4","37","882","1379","574"
"5","77","20225","2571","4923"
"6","77","9466","2373","4843"
"7","37","1629","1388","592"
"8","77","7113","2562","5003"
"9","37","822","1337","553"
"10","37","1134","1422","570"
"11","77","8166","2370","4574"
"12","37","653","1217","509"
"13","37","888","1341","558"
"14","77","6729","2301","4677"
"15","72","1359","157","4908"
"16","77","6272","2339","4650"
"17","72","3514","165","5126"
"18","72","4105","162","4987"
"19","37","1116","1280","530"
"20","77","4615","2394","4584"
"21","72","1502","166","5067"
"22","77","11484","2518","4929"
"23","77","9218","2330","4684"
"24","37","1109","1307","563"
"25","77","9463","2421","4657"
"26","37","583","1272","529"
"27","72","1693","155","4806"
"28","37","1031","1364","593"
"29","37","17","1366","582"
"30","37","20","1346","573"
"31","77","6298","2407","4799"
"32","72","1448","170","5227"
"33","37","1017","1336","564"
"34","77","7617","2126","4444"
"35","37","1123","1316","575"
"36","72","3655","155","4882"
"37","37","501","1334","577"
"38","37","1022","1366","578"
"39","37","2302","1400","580"
"40","37","551","1427","591"
"41","72","1652","162","4962"
"42","37","885","1357","557"
"43","37","1852","1453","597"
"44","37","1692","1351","564"
"45","77","11207","2301","4535"
"46","77","8257","2288","4610"
"47","37","1403","1306","554"
"48","37","1724","1374","581"
"49","77","9345","2343","4654"
"50","72","2928","159","4967"
"51","72","2061","170","5191"
"52","77","11435","2456","4881"
"53","72","3795","162","5116"
"54","37","575","1352","565"
"55","37","1263","1505","639"
"56","77","10376","2230","4606"
"57","77","6729","2246","4597"
"58","37","1067","1386","571"
"59","72","2461","167","5552"
"60","72","1862","160","5196"
"61","77","9105","2444","4876"
"62","72","1684","166","5140"
"63","37","889","1355","571"
"64","77","5206","2131","4496"
"65","37","597","1315","556"
"66","77","6763","2326","4815"
"67","37","649","1431","594"
"68","77","11729","2332","4753"
"69","72","5069","156","4892"
"70","37","950","1327","598"
"71","77","7365","2370","4967"
"72","77","7084","2175","4493"
"73","77","7198","2245","4495"
