Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_E5.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","77","49","2307","4502"
"2","77","87","2348","4682"
"3","72","253","165","4944"
"4","37","78","1327","554"
"5","37","46","1325","557"
"6","77","235","2312","4627"
"7","72","168","166","5081"
"8","72","1045","159","4881"
"9","77","69","2231","4235"
"10","77","64","2386","4658"
"11","77","111","2391","4674"
"12","77","66","2272","4579"
"13","72","298","153","4729"
"14","72","195","164","4970"
"15","37","47","1416","615"
"16","37","32","1331","566"
"17","77","176","2339","4676"
"18","37","24","1331","577"
"19","37","48","1351","596"
"20","37","30","1448","593"
"21","77","76","2419","4826"
"22","77","37","2345","4588"
"23","37","68","1288","559"
"24","72","311","145","4453"
"25","37","28","1320","545"
"26","77","173","2351","4546"
"27","37","42","1443","591"
"28","72","379","161","4893"
"29","72","261","160","4860"
"30","77","120","2241","4659"
"31","37","26","1316","549"
"32","37","37","1330","556"
"33","37","40","1310","569"
"34","37","56","1335","548"
"35","72","852","158","5196"
"36","72","410","168","5257"
"37","37","15","1362","579"
"38","72","174","165","5278"
"39","72","252","148","4474"
"40","77","125","2472","4764"
"41","77","257","2372","4788"
"42","77","57","2366","4864"
"43","77","458","2350","4687"
"44","37","53","1358","563"
"45","77","45","2259","4485"
"46","37","25","1398","591"
"47","77","53","2178","4445"
"48","37","37","1286","556"
"49","77","318","2391","4765"
"50","77","152","2340","4872"
"51","77","86","2313","4729"
"52","77","202","2391","4730"
"53","37","39","1365","571"
"54","37","50","1376","572"
"55","72","405","171","5495"
"56","37","17","1369","590"
"57","37","82","1341","572"
"58","77","142","2401","4745"
"59","37","39","1325","537"
"60","72","488","162","5224"
"61","72","387","158","5076"
"62","72","866","164","4929"
"63","72","239","169","5264"
"64","72","451","166","5258"
"65","77","89","2339","4860"
"66","37","34","1253","539"
"67","77","76","2381","4697"
"68","72","290","177","5124"
"69","37","35","1295","567"
"70","37","77","1339","557"
"71","72","220","155","4988"
"72","72","1414","156","4969"
"73","37","52","1379","572"
"74","72","228","152","4905"
"75","37","29","1304","551"
"76","37","48","1310","562"
"77","72","1095","161","5305"
"78","72","705","157","4947"
"79","72","269","147","4820"
"80","72","126","158","5020"
"81","72","40","163","5118"
"82","37","30","1365","572"
"83","37","24","1353","578"
"84","72","365","150","4824"
"85","77","137","2296","4706"
"86","72","157","169","5405"
"87","72","210","166","5327"
"88","77","259","2287","4615"
"89","77","407","2240","4809"
"90","72","92","161","5072"
"91","72","221","167","5009"
"92","37","48","1356","568"
"93","77","155","2197","4436"
"94","77","465","2175","4480"
"95","77","140","2151","4458"
"96","77","79","2403","4820"
"97","37","31","1285","542"
"98","77","216","2328","4690"
"99","77","113","2287","4651"
"100","72","314","171","5011"
"101","72","242","157","5057"
"102","37","40","1320","561"
"103","72","169","166","5065"
"104","72","269","167","5021"
"105","72","402","151","4822"
"106","72","118","166","5155"
"107","37","66","1362","593"
"108","37","29","1423","587"
"109","37","44","1326","576"
"110","37","27","1385","599"
"111","77","183","2406","4798"
"112","77","204","2380","4705"
"113","77","145","2329","4635"
"114","72","166","168","5245"
"115","77","146","2316","4610"
"116","72","140","162","5193"
"117","77","244","2292","4652"
"118","37","54","1433","598"
"119","37","39","1388","577"
"120","72","208","151","4722"
"121","77","128","2265","4665"
"122","37","25","1397","586"
"123","37","33","1381","604"
"124","37","39","1381","593"
"125","77","121","2289","4573"
"126","72","515","166","4982"
"127","72","696","163","5258"
"128","77","119","2308","4658"
"129","37","33","1435","583"
"130","77","70","2285","4539"
"131","37","33","1383","588"
"132","37","58","1345","565"
"133","77","68","2454","4956"
"134","77","105","2332","4725"
"135","37","70","1357","573"
"136","72","235","162","5203"
"137","77","91","2291","4628"
"138","72","308","158","5025"
"139","37","63","1388","583"
"140","72","465","153","4807"
"141","37","26","1391","591"
"142","37","32","1356","570"
"143","72","998","157","4896"
"144","72","177","164","5115"
"145","77","449","2089","4258"
"146","77","91","2342","4818"
"147","77","252","2372","4818"
"148","77","306","2229","4472"
"149","77","580","2475","5138"
"150","72","157","145","4517"
"151","37","29","1401","597"
"152","37","23","1323","551"
"153","0","721","2427","6485"
"154","72","550","170","5161"
"155","77","132","2276","4727"
"156","72","613","168","5198"
"157","72","427","157","4925"
"158","77","83","2346","4820"
"159","77","151","2223","5073"
"160","77","93","2376","4546"
"161","77","134","2282","4635"
"162","37","76","1385","596"
"163","37","39","1359","586"
"164","37","32","1341","575"
"165","37","55","1446","614"
"166","37","28","1254","534"
"167","77","45","2321","4760"
"168","72","467","156","4934"
"169","72","222","160","5036"
"170","77","66","2347","4856"
"171","37","56","1372","577"
"172","37","32","1316","593"
"173","37","368","1322","562"
"174","77","36","2314","4699"
"175","37","19","1276","559"
"176","72","1382","166","4997"
"177","72","306","173","5079"
"178","72","391","172","5318"
"179","72","262","167","5240"
"180","37","32","1399","595"
"181","72","324","164","5093"
"182","37","26","1340","576"
"183","72","592","158","5158"
"184","77","116","2342","4701"
"185","72","411","162","5003"
"186","72","630","166","5184"
"187","77","119","2294","4578"
"188","77","106","2341","4705"
"189","77","178","2264","4516"
"190","37","21","1316","567"
"191","37","33","1375","587"
"192","37","166","1377","591"
"193","37","55","1310","568"
"194","37","24","1384","580"
"195","72","478","159","4891"
"196","37","99","1394","593"
"197","37","25","1299","560"
"198","77","132","2335","4759"
"199","37","33","1314","572"
"200","37","28","1305","564"
"201","77","90","2276","4584"
"202","72","1076","165","5090"
"203","77","196","2340","4617"
"204","37","62","1317","561"
"205","72","354","165","5055"
"206","37","26","1363","583"
"207","37","27","1240","544"
"208","37","43","1307","565"
"209","77","270","2342","4695"
"210","37","25","1388","597"
"211","77","49","2372","4745"
"212","37","35","1352","583"
"213","37","28","1238","526"
"214","37","26","1506","633"
"215","37","40","1345","558"
"216","72","643","162","5179"
"217","72","629","163","5065"
"218","77","182","2306","4650"
"219","37","27","1357","579"
"220","77","411","2355","4800"
"221","77","143","2238","4521"
"222","37","32","1416","599"
"223","72","301","161","5018"
"224","72","323","163","5101"
"225","72","15","154","4899"
"226","77","125","2268","4590"
"227","77","56","2219","4651"
"228","37","48","1355","575"
"229","37","30","1401","588"
"230","72","276","157","5045"
"231","77","93","2176","4396"
"232","37","22","1316","567"
"233","77","112","2268","4572"
"234","37","42","1382","591"
"235","72","233","160","5106"
"236","77","113","2402","4717"
"237","0","62","1819","4608"
"238","77","64","2275","4588"
"239","77","39","2251","4476"
"240","72","339","163","5134"
"241","72","402","163","5079"
"242","37","34","1292","555"
"243","77","55","2310","4659"
"244","37","38","1362","580"
"245","77","124","2427","4824"
"246","77","377","2395","4792"
"247","72","225","163","5117"
"248","37","27","1370","578"
"249","37","34","1440","599"
"250","72","481","167","5267"
"251","37","47","1257","545"
"252","37","28","1437","615"
"253","72","435","158","4961"
"254","72","187","164","4992"
"255","37","41","1351","569"
"256","77","151","2246","4501"
"257","37","29","1447","614"
"258","77","67","2327","4742"
"259","37","28","1338","567"
"260","37","25","1358","571"
"261","37","54","1319","556"
"262","72","246","152","4709"
"263","77","70","2341","4670"
"264","72","302","163","5035"
"265","72","322","156","4817"
"266","72","308","177","5262"
"267","37","49","1436","608"
"268","37","28","1326","569"
"269","65","130","1654","3320"
"270","77","3600","2325","4670"
"271","47","98","2238","963"
"272","37","28","1331","570"
"273","37","28","1306","551"
"274","77","160","2240","4582"
"275","77","130","2328","4640"
"276","37","21","1355","569"
"277","72","338","163","5157"
"278","37","32","1422","607"
"279","72","561","151","4693"
"280","37","87","1324","558"
"281","72","676","156","4887"
"282","77","120","2387","4822"
"283","37","32","1285","544"
"284","37","42","1310","567"
"285","37","38","1296","540"
"286","37","32","1295","554"
"287","37","56","1410","598"
"288","77","3990","2282","4273"
"289","72","424","165","4994"
"290","77","164","2127","4297"
"291","37","33","1376","595"
"292","77","82","2135","4230"
"293","37","29","1350","566"
"294","37","57","1425","597"
"295","37","93","1354","580"
"296","72","401","167","5146"
"297","77","250","2288","4655"
"298","37","22","1369","577"
"299","77","176","2262","4483"
"300","72","513","156","4749"
"301","37","29","1349","570"
"302","77","80","2365","4729"
"303","72","222","152","4806"
"304","77","390","2440","4805"
"305","37","31","1362","581"
"306","37","31","1423","605"
"307","72","236","163","5085"
"308","37","41","1321","564"
"309","37","27","1311","557"
"310","72","964","157","4937"
"311","77","818","2265","4594"
"312","77","173","2334","4824"
"313","77","332","2353","4675"
"314","72","501","160","5059"
"315","72","167","160","5025"
"316","37","43","1367","554"
"317","37","38","1269","554"
"318","37","36","1417","607"
"319","77","172","2344","4624"
"320","37","77","1353","650"
"321","77","166","2346","4581"
"322","37","30","1337","564"
"323","72","106","169","5044"
"324","77","69","2256","4593"
"325","72","284","171","4872"
"326","72","230","157","4789"
"327","77","465","2330","4636"
"328","77","126","2309","4580"
"329","77","126","2411","4879"
"330","77","194","2399","4860"
"331","37","22","1311","571"
"332","37","21","1303","555"
"333","72","566","152","4771"
"334","37","29","1360","573"
"335","72","194","155","4957"
"336","37","33","1336","572"
"337","77","83","2212","4418"
"338","37","78","1344","572"
"339","37","33","1366","582"
"340","37","33","1344","563"
"341","77","248","2356","4694"
"342","77","119","2204","4383"
"343","77","155","2225","4469"
"344","37","53","1320","555"
"345","72","422","163","4946"
"346","72","237","159","5013"
"347","72","255","157","4920"
"348","37","59","1334","559"
"349","77","106","2377","4739"
"350","77","177","2551","5105"
"351","72","790","163","4948"
"352","37","26","1357","574"
"353","72","503","150","4666"
"354","77","137","2262","4543"
"355","72","219","163","5150"
"356","77","134","2318","4632"
"357","37","24","1317","539"
"358","72","652","161","4965"
"359","77","164","2465","4949"
"360","77","49","2360","4858"
"361","77","165","2338","4564"
"362","37","31","1352","567"
"363","72","273","168","5198"
"364","37","148","1264","546"
"365","0","1153","2396","6719"
"366","37","35","1306","560"
"367","72","290","169","5018"
"368","72","206","166","5123"
"369","77","77","2173","4281"
"370","37","44","1321","584"
"371","77","101","2297","4687"
"372","37","34","1340","567"
"373","77","99","2375","4728"
"374","72","464","153","4868"
"375","72","226","165","5156"
"376","72","418","156","4836"
"377","72","365","142","4671"
"378","37","57","1307","546"
"379","72","405","156","5013"
"380","37","27","1333","571"
"381","77","82","2252","4495"
"382","37","33","1323","561"
"383","37","28","1429","602"
"384","77","97","2183","4370"
"385","77","107","2232","4501"
"386","37","18","1379","578"
"387","72","370","162","4929"
"388","37","23","1380","577"
"389","37","54","1389","573"
"390","77","129","2425","4912"
"391","37","33","1326","559"
"392","37","39","1326","564"
"393","72","66","165","5161"
"394","72","223","161","4951"
"395","72","407","160","5006"
"396","37","28","1350","570"
"397","37","30","1405","577"
"398","37","31","1295","537"
"399","77","83","2375","4739"
"400","37","38","1293","565"
"401","77","105","2329","4574"
"402","77","93","2138","4244"
"403","37","30","1380","590"
"404","0","441","235","6633"
"405","37","26","1381","566"
"406","72","484","151","4715"
"407","72","267","158","4844"
"408","77","114","2187","4326"
"409","77","102","2296","4658"
"410","77","63","2261","4453"
"411","77","198","2314","4548"
"412","77","314","2339","4419"
"413","77","213","2359","4737"
"414","37","34","1379","571"
"415","37","140","1313","606"
"416","77","252","2340","4521"
"417","77","201","2312","4562"
"418","72","266","167","5104"
"419","37","51","1321","565"
"420","37","35","1370","595"
"421","72","172","163","5201"
"422","37","28","1350","576"
"423","37","30","1344","571"
"424","77","222","2191","4457"
"425","37","51","1384","577"
"426","77","52","2448","4907"
"427","37","37","1299","555"
"428","72","4513","150","4724"
