Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_B11.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","37","34","1444","580"
"2","72","158","157","4762"
"3","37","34","1401","578"
"4","72","149","166","5101"
"5","72","160","185","5540"
"6","37","22","1333","543"
"7","37","42","1322","545"
"8","37","32","1279","519"
"9","77","38","2393","4674"
"10","37","28","1311","546"
"11","37","29","1322","546"
"12","37","21","1447","596"
"13","77","50","2277","4410"
"14","72","180","168","4942"
"15","77","103","2377","4777"
"16","72","96","171","5029"
"17","77","97","2281","4416"
"18","37","36","1337","573"
"19","77","42","2305","4608"
"20","72","162","156","4850"
"21","77","45","2262","4681"
"22","37","27","1459","595"
"23","37","31","1410","586"
"24","37","32","1363","562"
"25","77","43","2302","4482"
"26","77","55","2164","4495"
"27","72","159","162","4948"
"28","72","152","163","5079"
"29","72","303","157","4849"
"30","77","35","2230","4568"
"31","37","28","1305","539"
"32","72","266","158","4829"
"33","77","36","2351","4709"
"34","77","73","2300","4713"
"35","37","40","1464","642"
"36","72","149","160","4911"
"37","77","114","2393","4773"
"38","37","48","1360","568"
"39","37","34","1458","610"
"40","37","39","1378","560"
"41","77","39","2320","4439"
"42","77","55","2423","4953"
"43","37","33","1364","575"
"44","72","150","168","5121"
"45","72","90","166","5070"
"46","72","127","161","4998"
"47","37","31","1349","571"
"48","77","45","2319","4672"
"49","72","242","157","4868"
"50","72","162","166","5486"
"51","72","121","170","5692"
"52","37","23","1308","547"
"53","37","30","1360","580"
"54","77","63","2385","4699"
"55","37","25","1343","572"
"56","72","202","177","5248"
"57","37","32","1373","591"
"58","72","162","175","5278"
"59","37","32","1255","550"
"60","77","54","2395","4674"
"61","72","246","171","5253"
"62","77","22","2398","4779"
"63","77","38","2313","4783"
"64","77","65","2490","4938"
"65","77","41","2337","4718"
"66","77","117","2364","4886"
"67","77","28","2226","4556"
"68","77","55","2549","5004"
"69","37","27","1336","571"
"70","37","56","1243","551"
"71","37","19","1323","574"
"72","37","38","1421","603"
"73","77","41","2366","4706"
"74","37","23","1323","585"
"75","77","54","2371","4642"
"76","37","34","1360","572"
"77","72","226","152","4753"
"78","72","169","165","5038"
"79","77","67","2269","4658"
"80","72","193","161","4954"
"81","77","27","2513","5157"
"82","77","99","2222","4557"
"83","72","167","167","5186"
"84","77","60","2175","4562"
"85","37","33","1386","579"
"86","37","30","1361","572"
"87","77","55","2189","4377"
"88","72","320","169","5132"
"89","37","12","1303","518"
"90","77","38","2107","4366"
"91","72","198","172","5259"
"92","37","38","1323","581"
"93","77","104","2282","4615"
"94","72","117","173","5588"
"95","77","71","2399","4873"
"96","72","150","180","5335"
"97","37","22","1359","579"
"98","72","228","163","5123"
"99","72","177","163","5092"
"100","77","146","2269","4687"
"101","77","62","2235","4482"
"102","77","37","2269","4583"
"103","77","64","2497","4967"
"104","72","179","160","4900"
"105","77","66","2357","4776"
"106","37","52","1350","581"
"107","77","50","2331","4648"
"108","72","212","167","5135"
"109","72","157","170","5274"
"110","37","24","1348","577"
"111","37","30","1330","567"
"112","77","47","2401","4848"
"113","37","25","1381","600"
"114","37","19","1383","590"
"115","72","229","161","4894"
"116","77","90","2295","4831"
"117","77","21","2161","4418"
"118","72","261","167","5096"
"119","37","28","1285","567"
"120","77","23","2141","4430"
"121","77","43","2303","4707"
"122","72","224","169","5255"
"123","72","535","163","5182"
"124","72","170","159","5006"
"125","77","36","2331","4697"
"126","37","23","1405","592"
"127","37","33","1362","586"
"128","77","48","2397","4779"
"129","72","203","168","5320"
"130","37","22","1382","587"
"131","77","42","2396","4726"
"132","37","54","1365","587"
"133","77","40","2242","4578"
"134","77","53","2245","4641"
"135","77","62","2284","4537"
"136","77","61","2446","4901"
"137","37","26","1398","592"
"138","72","158","171","5198"
"139","72","167","154","4846"
"140","37","28","1358","589"
"141","77","43","2221","4458"
"142","72","167","182","5658"
"143","37","28","1402","612"
"144","37","31","1346","571"
"145","37","19","1338","572"
"146","37","22","1429","602"
"147","77","102","2330","4817"
"148","37","31","1374","599"
"149","72","182","168","5215"
"150","77","55","2323","4648"
"151","37","20","1398","591"
"152","72","124","158","4771"
"153","37","28","1315","559"
"154","72","107","157","4842"
"155","72","167","160","4909"
"156","37","24","1314","554"
"157","72","142","159","4915"
"158","37","35","1335","561"
"159","72","172","160","5026"
"160","37","26","1397","596"
"161","37","21","1423","577"
"162","37","35","1334","578"
"163","37","24","1456","619"
"164","37","34","1375","599"
"165","77","254","2478","4901"
"166","37","32","1381","595"
"167","77","42","2254","4680"
"168","77","61","2306","4801"
"169","77","46","2320","4762"
"170","37","65","1404","610"
"171","77","29","2256","4452"
"172","77","105","2310","4689"
"173","77","54","2304","4645"
"174","77","57","2256","4471"
"175","37","25","1312","556"
"176","37","38","1437","615"
"177","72","143","178","5340"
"178","72","215","170","5234"
"179","72","276","164","5110"
"180","77","74","2501","5055"
"181","77","49","2281","4636"
"182","72","107","159","5022"
"183","72","140","162","5122"
"184","37","36","1349","576"
"185","72","117","161","5084"
"186","37","26","1379","599"
"187","77","88","2264","4638"
"188","37","28","1412","590"
"189","77","57","2405","4960"
"190","37","26","1305","561"
"191","72","384","160","4838"
"192","77","126","2308","4610"
"193","72","222","161","5091"
"194","37","30","1341","572"
"195","77","38","2330","4715"
"196","77","59","2400","4698"
"197","77","66","2261","4635"
"198","77","48","2462","4867"
"199","77","48","2284","4724"
"200","37","19","1419","585"
"201","72","135","164","5605"
"202","37","38","1396","605"
"203","72","181","167","5664"
"204","37","27","1316","570"
"205","37","30","1393","595"
"206","37","40","1472","652"
"207","72","227","159","4971"
"208","77","91","2513","4805"
"209","72","148","164","5176"
"210","72","218","166","5080"
"211","72","224","167","5240"
"212","37","34","1348","576"
"213","72","171","162","5117"
"214","72","151","162","5197"
"215","72","209","157","4973"
"216","72","305","169","5233"
"217","77","74","2285","4548"
"218","37","30","1369","595"
"219","77","76","2393","4780"
"220","77","46","2324","4679"
"221","77","100","2429","4906"
"222","77","135","2241","4518"
"223","77","97","2296","4687"
"224","72","115","163","5043"
"225","72","230","165","4902"
"226","77","57","2405","4802"
"227","37","19","1444","590"
"228","77","69","2368","4702"
"229","77","44","2369","4853"
"230","72","180","166","5176"
"231","37","24","1378","593"
"232","37","30","1427","614"
"233","77","31","2429","4901"
"234","37","28","1375","597"
"235","72","129","192","5422"
"236","77","140","2333","4866"
"237","77","39","2233","4487"
"238","77","40","2406","4865"
"239","77","89","2428","4815"
"240","72","162","174","5158"
"241","37","25","1437","620"
"242","77","110","2360","4884"
"243","72","196","177","5469"
"244","77","40","2162","4356"
"245","37","31","1304","561"
"246","72","260","169","5160"
"247","72","222","165","5199"
"248","72","137","163","5091"
"249","72","151","164","5072"
"250","77","79","2329","4664"
"251","37","24","1334","579"
"252","37","32","1356","593"
"253","77","46","2391","4868"
"254","37","42","1328","572"
"255","72","167","170","5304"
"256","77","34","2298","4561"
"257","37","38","1349","585"
"258","37","26","1381","586"
"259","77","46","2258","4702"
"260","37","38","1389","608"
"261","77","66","2285","4655"
"262","77","60","2354","4726"
"263","72","211","158","4900"
"264","37","25","1350","573"
"265","72","340","167","5186"
"266","72","200","158","4867"
"267","37","18","1413","607"
"268","37","27","1351","582"
"269","72","1368","150","4618"
"270","37","26","1407","598"
"271","77","43","2357","4740"
"272","37","21","1413","579"
"273","37","35","1389","590"
"274","37","26","1380","585"
"275","37","27","1351","570"
"276","77","74","2263","4608"
"277","72","178","160","4879"
"278","77","56","2282","4597"
"279","72","195","160","5028"
"280","72","200","160","4994"
"281","72","176","165","5153"
"282","77","30","2362","4731"
"283","37","26","1368","585"
"284","37","16","1360","581"
"285","77","85","2485","4882"
"286","37","32","1328","569"
"287","37","23","1357","581"
"288","37","37","1382","603"
"289","72","141","162","5035"
"290","77","76","2207","4798"
"291","77","47","2278","4631"
"292","37","24","1386","603"
"293","77","48","2286","4668"
"294","37","28","1334","570"
"295","72","239","158","4907"
"296","37","30","1452","625"
"297","77","43","2446","4891"
"298","72","344","165","5189"
"299","72","152","167","5086"
"300","77","32","2266","4569"
"301","77","102","2625","5085"
"302","77","38","2564","5278"
"303","77","39","2358","4747"
"304","72","148","160","4867"
"305","77","52","2397","4763"
"306","72","249","160","5059"
"307","37","20","1456","627"
"308","77","120","2307","4631"
"309","37","15","1276","551"
"310","37","43","1334","577"
"311","77","28","2219","4445"
"312","72","263","159","4926"
"313","72","165","160","4978"
"314","77","112","2167","4412"
"315","37","27","1378","597"
"316","72","131","157","4949"
"317","77","27","2308","4754"
"318","37","28","1377","601"
"319","72","205","165","5161"
"320","77","57","2521","4834"
"321","77","39","2405","4809"
"322","37","36","1452","672"
"323","37","20","1295","552"
"324","77","26","2302","4678"
"325","77","76","2358","4815"
"326","77","67","2264","4612"
"327","77","36","2571","5198"
"328","37","23","1375","609"
"329","72","216","160","4957"
"330","37","32","1378","592"
"331","72","147","180","5426"
"332","77","117","2195","4439"
"333","72","196","182","5207"
"334","77","61","2289","4641"
"335","37","30","1381","597"
"336","77","74","2303","4541"
"337","72","362","155","5218"
"338","77","97","2412","4768"
"339","77","35","2285","4659"
"340","37","23","1309","568"
"341","77","39","2323","4638"
"342","37","32","1391","589"
"343","37","26","1364","572"
"344","37","23","1317","561"
"345","77","36","2218","4563"
"346","72","205","166","5269"
"347","72","178","162","5013"
"348","72","263","173","5246"
"349","77","86","2280","4626"
"350","37","31","1325","574"
"351","37","26","1479","626"
"352","37","21","1321","574"
"353","37","68","1457","651"
"354","37","30","1382","581"
"355","77","35","2261","4509"
"356","77","30","2331","4655"
"357","77","77","2383","4834"
"358","77","120","2316","4635"
"359","37","26","1282","564"
"360","77","29","2381","4692"
"361","72","102","160","5110"
"362","37","32","1409","598"
"363","37","27","1358","582"
"364","37","20","1482","598"
"365","77","72","2354","4797"
"366","77","81","2264","4526"
"367","37","30","1354","572"
"368","77","121","2323","4843"
"369","77","50","2327","4630"
"370","37","32","1216","512"
"371","37","26","1352","577"
"372","72","110","156","4861"
"373","72","162","160","4964"
"374","37","24","1365","580"
"375","37","35","1385","596"
"376","37","31","1336","565"
"377","72","128","157","5034"
"378","77","54","2405","4781"
"379","77","62","2131","4376"
"380","72","226","166","5127"
"381","77","119","2493","4880"
"382","77","299","2445","4694"
"383","77","58","2367","4765"
"384","37","23","1371","583"
"385","72","112","159","5033"
"386","37","23","1391","581"
"387","72","96","161","4935"
"388","72","214","173","5303"
"389","72","183","153","4949"
"390","72","170","160","4922"
"391","77","108","2428","4777"
"392","77","447","2074","4301"
"393","77","40","2244","4608"
"394","37","24","1379","567"
"395","37","22","1391","597"
"396","37","55","1300","560"
"397","72","145","173","5215"
"398","77","131","2306","4638"
"399","72","161","167","5211"
"400","37","33","1408","606"
"401","77","231","2141","4483"
"402","37","40","1321","587"
"403","72","186","163","5038"
"404","37","30","1413","594"
"405","72","178","162","5065"
"406","77","36","2196","4426"
"407","72","149","155","4839"
"408","77","65","2233","4448"
"409","77","44","2301","4745"
"410","37","26","1377","575"
"411","37","36","1413","605"
"412","37","28","1439","624"
"413","72","231","158","4902"
"414","72","135","157","4869"
"415","77","140","2525","4964"
"416","37","26","1294","558"
"417","37","62","1382","578"
"418","37","27","1325","571"
"419","72","204","164","5108"
"420","72","514","174","5247"
"421","72","165","152","4913"
"422","37","29","1321","572"
"423","37","29","1384","584"
"424","77","58","2428","4888"
"425","37","29","1341","580"
"426","77","47","2263","4408"
"427","37","23","1413","596"
"428","77","73","2252","4483"
"429","72","131","164","5078"
"430","77","44","2303","4687"
"431","37","20","1330","570"
"432","37","34","1331","565"
"433","77","115","2261","4519"
"434","77","47","2370","4807"
"435","37","28","1401","587"
"436","72","166","175","5591"
"437","77","54","2141","4298"
"438","77","29","2248","4570"
"439","72","157","160","4933"
"440","77","89","2372","4759"
"441","77","96","2437","4923"
"442","77","27","2288","4678"
"443","37","35","1375","579"
"444","77","46","2362","4725"
"445","77","39","2424","4845"
"446","77","52","2276","4624"
"447","77","48","2254","4595"
"448","72","138","157","4880"
"449","37","47","1409","594"
"450","77","85","2134","4152"
"451","72","304","158","4881"
"452","77","38","2156","4371"
"453","37","26","1427","599"
"454","72","232","157","4877"
"455","72","214","163","5012"
"456","37","37","1398","586"
"457","77","96","2278","4447"
