Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_C11.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","77","94","2331","4568"
"2","77","149","2316","4743"
"3","37","33","1410","586"
"4","77","42","2270","4562"
"5","37","49","1376","587"
"6","77","55","2292","4635"
"7","72","236","158","4917"
"8","77","49","2364","4632"
"9","37","29","1436","597"
"10","72","309","158","5058"
"11","37","69","1332","554"
"12","72","170","163","4916"
"13","37","26","1330","569"
"14","0","82","2357","5988"
"15","72","312","159","4941"
"16","72","148","168","5044"
"17","77","57","2265","4574"
"18","72","72","159","5060"
"19","37","51","1387","591"
"20","77","48","2249","4492"
"21","77","25","2260","4448"
"22","77","27","2365","4712"
"23","77","75","2253","4557"
"24","77","76","2244","5114"
"25","77","42","2298","4444"
"26","72","318","172","5125"
"27","77","33","2158","4206"
"28","37","28","1307","559"
"29","77","30","2325","4710"
"30","37","35","1320","537"
"31","77","27","2443","4909"
"32","77","68","2302","4490"
"33","37","25","1359","594"
"34","37","46","1328","556"
"35","72","370","166","5326"
"36","77","28","2297","4713"
"37","37","827","1398","590"
"38","72","379","167","5132"
"39","77","21","2401","5044"
"40","72","124","157","5080"
"41","77","155","2274","4745"
"42","37","19","1323","578"
"43","77","69","2346","4682"
"44","77","56","2343","4887"
"45","37","26","1341","584"
"46","77","32","2443","4828"
"47","37","41","1309","566"
"48","72","178","154","5053"
"49","72","248","160","4904"
"50","77","26","2166","4473"
"51","37","31","1382","576"
"52","72","280","167","5265"
"53","72","106","156","4928"
"54","72","149","162","5253"
"55","72","372","164","5215"
"56","72","394","161","4949"
"57","72","158","166","5298"
"58","77","56","2213","4459"
"59","72","132","162","5010"
"60","72","125","163","5167"
"61","72","142","154","4858"
"62","37","32","1375","589"
"63","37","32","1355","577"
"64","37","22","1371","578"
"65","72","100","156","4842"
"66","77","37","2255","4588"
"67","37","19","1382","589"
"68","77","24","2109","4319"
"69","37","37","1255","542"
"70","37","30","1317","565"
"71","37","29","1311","566"
