Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_G6.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","77","54","2309","4658"
"2","77","87","2486","4776"
"3","37","24","1445","600"
"4","72","468","161","5102"
"5","77","13","2327","4729"
"6","72","260","164","5123"
"7","72","95","165","4913"
"8","77","26","2219","4516"
"9","37","25","1407","572"
"10","37","19","1379","591"
"11","37","29","1385","592"
"12","77","137","2411","4610"
"13","37","48","1353","569"
"14","77","38","2326","4666"
"15","37","28","1329","544"
"16","72","153","166","5067"
"17","72","444","165","5058"
"18","77","83","2371","4844"
"19","37","36","1408","677"
"20","37","49","1351","571"
"21","77","72","2363","4833"
"22","37","9","1358","585"
"23","37","168","1375","593"
"24","37","25","1348","553"
"25","72","597","164","4983"
"26","77","40","2346","4768"
"27","72","94","160","4746"
"28","77","44","2349","4623"
"29","37","86","1313","565"
"30","77","26","2288","4627"
"31","77","31","2293","4757"
"32","77","26","2231","4473"
"33","37","18","1327","575"
"34","72","489","150","4598"
"35","37","112","1264","535"
"36","72","313","158","4811"
"37","37","38","1372","582"
"38","72","165","164","4865"
"39","37","35","1445","602"
"40","37","27","1409","600"
"41","37","66","1358","595"
"42","37","30","1372","563"
"43","72","132","148","4701"
"44","37","83","1436","571"
"45","77","30","2226","4536"
"46","77","30","2279","4658"
"47","72","159","157","4963"
"48","77","35","2297","4561"
"49","77","105","2312","4631"
"50","77","81","2218","4608"
"51","72","432","158","4965"
"52","72","2205","178","5688"
"53","72","2367","165","5298"
"54","77","29","2342","4753"
"55","37","36","1340","569"
"56","72","253","183","5107"
"57","77","37","2391","4898"
"58","37","22","1348","586"
"59","77","26","2350","4929"
"60","37","25","1228","538"
"61","72","259","179","5498"
"62","72","79","167","5172"
"63","37","36","1303","580"
"64","37","37","1338","579"
"65","77","48","2311","4415"
"66","77","55","2403","4834"
"67","77","34","2319","4721"
"68","72","96","165","5269"
"69","77","188","2380","4728"
"70","77","44","2254","4596"
"71","72","827","159","4935"
"72","37","57","1318","552"
"73","72","163","162","5116"
"74","72","176","158","5089"
"75","72","107","159","4950"
"76","72","176","155","4940"
"77","37","43","1381","588"
"78","77","231","2162","4465"
"79","72","123","156","5138"
"80","77","42","2302","4585"
"81","72","200","162","4962"
"82","37","41","1308","564"
"83","77","50","2369","4929"
"84","72","279","165","5432"
"85","72","298","165","5478"
"86","37","28","1341","586"
"87","77","18","2441","4853"
"88","37","37","1387","582"
"89","72","586","155","4873"
"90","37","35","1406","587"
"91","77","191","2293","4648"
"92","37","29","1323","594"
"93","37","20","1359","586"
"94","37","27","1404","598"
"95","37","30","1372","587"
"96","37","34","1361","588"
"97","37","31","1397","591"
"98","37","34","1334","586"
"99","77","31","2402","4757"
"100","37","25","1399","586"
"101","72","547","158","5065"
"102","37","27","1303","560"
"103","37","42","1321","577"
"104","77","33","2278","4599"
"105","37","37","1450","616"
"106","72","237","164","5092"
"107","37","27","1228","546"
"108","77","66","2406","4978"
"109","77","29","2249","4592"
"110","72","204","155","4880"
"111","37","37","1393","588"
"112","77","76","2203","4517"
"113","72","329","158","4917"
"114","37","25","1452","617"
"115","77","374","2259","4647"
"116","37","25","1349","595"
"117","37","24","1378","592"
"118","37","52","1364","572"
"119","72","176","167","5352"
"120","72","113","163","5162"
"121","37","26","1427","590"
"122","77","11","2293","4718"
"123","37","26","1298","554"
"124","77","33","2375","4755"
"125","77","32","2294","4721"
"126","72","220","163","5130"
"127","37","16","1353","578"
"128","77","126","2310","4740"
"129","37","24","1273","536"
"130","37","18","1289","548"
"131","77","83","2407","4851"
"132","77","142","2364","4828"
"133","77","49","2362","4882"
"134","37","46","1364","586"
"135","77","171","2464","5033"
"136","77","73","2352","4745"
"137","77","135","2367","4814"
"138","72","508","152","4751"
"139","77","279","2340","4757"
"140","37","45","1433","617"
"141","72","212","165","5227"
"142","72","89","161","4934"
"143","37","25","1427","604"
"144","77","38","2575","5120"
"145","37","51","1398","612"
"146","77","25","2312","4784"
"147","72","139","162","5107"
"148","72","145","165","5468"
"149","72","334","159","5062"
"150","72","131","170","5333"
"151","77","25","2331","4752"
"152","72","180","162","4937"
"153","72","250","154","5033"
"154","72","1580","164","5117"
"155","37","99","1337","564"
"156","37","21","1384","591"
"157","77","80","2371","4723"
"158","77","85","2291","4701"
"159","72","93","152","4747"
"160","37","33","1367","562"
"161","77","37","2334","4792"
"162","72","208","164","4692"
"163","72","2692","162","4830"
"164","37","26","1399","616"
"165","77","70","2303","4639"
"166","77","42","2324","4701"
"167","37","70","1408","608"
"168","72","256","168","5274"
"169","72","151","173","5440"
"170","72","163","170","5168"
"171","77","37","2394","4869"
"172","72","123","165","5118"
"173","72","444","152","4959"
"174","37","24","1331","572"
"175","72","730","159","4850"
"176","37","21","1341","565"
"177","72","107","177","5393"
"178","72","220","161","5053"
"179","37","33","1368","595"
"180","72","273","154","4873"
"181","37","35","1400","593"
"182","77","25","2293","4642"
"183","72","155","163","5225"
"184","77","59","2370","4773"
"185","77","189","2429","4957"
"186","72","155","163","5101"
"187","37","48","1363","587"
"188","37","39","1382","602"
"189","77","93","2371","4820"
"190","37","40","1381","591"
"191","37","28","1374","587"
"192","72","102","165","5070"
"193","77","88","2219","4442"
"194","77","51","2373","4897"
"195","72","718","163","5131"
"196","72","259","167","5242"
"197","37","21","1299","554"
"198","77","31","2297","4585"
"199","77","108","2283","4655"
"200","37","81","1347","576"
"201","37","52","1384","590"
"202","72","583","168","5308"
"203","72","166","171","5227"
"204","77","45","2250","4492"
"205","72","105","164","5172"
"206","37","29","1307","569"
"207","72","343","166","5220"
"208","77","58","2273","4674"
"209","77","33","2437","4938"
"210","37","23","1334","585"
"211","37","27","1345","580"
"212","37","21","1264","557"
"213","37","36","1358","582"
"214","77","58","2366","4821"
"215","37","29","1386","593"
"216","37","17","1328","576"
"217","77","22","2312","4554"
"218","37","29","1376","595"
"219","37","30","1337","569"
"220","72","269","153","4783"
"221","72","150","163","4998"
"222","37","130","1378","587"
"223","77","35","2371","4760"
"224","72","132","146","4790"
"225","72","146","161","5127"
"226","72","159","156","4875"
"227","72","148","155","4842"
"228","72","467","162","5204"
"229","77","159","2302","4593"
"230","77","54","2246","4550"
"231","77","99","2247","4528"
"232","72","135","172","5367"
"233","72","141","159","5083"
"234","37","34","1329","577"
"235","72","2194","162","5086"
"236","77","34","2333","4741"
"237","37","38","1328","571"
"238","72","508","171","5270"
"239","77","14","2298","4728"
"240","77","232","2284","4641"
"241","77","565","2321","4683"
"242","72","148","161","5034"
"243","37","67","1401","605"
"244","77","73","2446","5238"
"245","77","31","2281","4592"
"246","77","87","2363","4823"
"247","77","45","2285","4701"
"248","77","139","2322","4760"
"249","72","208","157","4929"
"250","72","336","159","5101"
"251","77","65","2377","4839"
"252","37","19","1262","550"
"253","77","58","2405","4950"
"254","77","41","2279","4600"
"255","37","27","1208","529"
"256","77","290","2460","4922"
"257","72","390","154","4899"
"258","37","49","1381","586"
"259","77","107","2304","4564"
"260","37","51","1339","570"
"261","77","63","2449","4808"
"262","77","108","2235","4558"
"263","72","345","153","4898"
"264","77","60","2379","4771"
"265","77","151","2310","4712"
"266","77","53","2290","4640"
"267","72","144","161","5039"
"268","37","37","1339","568"
"269","37","29","1383","596"
"270","37","24","1315","561"
"271","77","280","2360","4618"
"272","37","44","1376","581"
"273","72","122","158","4899"
"274","77","134","2178","4466"
"275","37","28","1357","578"
"276","72","363","158","5001"
"277","72","121","155","4876"
"278","72","263","155","4988"
"279","72","148","165","5097"
"280","37","201","1551","649"
"281","37","33","1362","584"
"282","37","27","1369","574"
"283","72","150","165","5210"
"284","77","489","2228","4503"
"285","37","44","1343","589"
"286","72","469","173","5168"
"287","37","42","1362","577"
"288","77","39","2310","4695"
"289","37","24","1294","565"
"290","72","243","149","4761"
"291","72","108","172","5309"
"292","77","129","2189","4626"
"293","77","24","2352","4773"
"294","37","22","1229","529"
"295","77","65","2427","4851"
"296","37","85","1376","576"
"297","77","56","2322","4741"
"298","37","33","1271","555"
"299","37","29","1345","564"
"300","77","142","2230","4473"
"301","37","38","1342","573"
"302","72","165","165","5075"
"303","72","331","167","5123"
"304","37","44","1362","572"
"305","37","43","1351","599"
"306","37","71","1313","557"
"307","37","28","1221","518"
"308","72","160","160","4911"
"309","37","30","1368","580"
"310","77","38","2423","4944"
"311","72","179","157","4847"
"312","72","304","162","5054"
"313","72","119","149","4734"
"314","77","95","2408","4806"
"315","77","39","2239","4473"
"316","72","128","154","4797"
"317","72","190","149","4730"
"318","37","19","1358","569"
"319","72","751","154","4882"
"320","37","23","1456","611"
"321","72","155","159","4980"
"322","37","93","1425","596"
"323","37","22","1336","574"
"324","72","119","159","5039"
"325","37","25","1382","581"
"326","37","22","1393","589"
"327","37","35","1357","562"
"328","72","1029","158","4981"
"329","37","26","1442","610"
"330","37","25","1339","560"
"331","77","40","2195","4399"
"332","37","32","1345","560"
"333","37","20","1332","575"
"334","77","43","2424","4762"
"335","37","140","1332","557"
"336","37","22","1376","583"
"337","37","24","1388","588"
"338","77","21","2332","4635"
"339","37","40","1222","518"
"340","37","38","1343","564"
"341","37","15","1391","582"
"342","37","32","1404","583"
"343","37","44","1346","573"
"344","37","120","1391","590"
"345","37","37","1291","544"
"346","72","201","170","5234"
"347","77","55","2392","4741"
"348","37","30","1388","577"
"349","37","20","1422","598"
"350","77","53","2343","4747"
"351","72","256","162","5111"
"352","37","33","1254","554"
"353","37","29","1352","588"
"354","37","41","1409","591"
"355","77","46","2516","4986"
"356","37","39","1269","551"
"357","72","1351","159","4818"
"358","37","20","1323","557"
"359","72","116","159","4987"
"360","77","87","2302","4724"
"361","77","107","2307","4532"
"362","72","228","154","4891"
"363","72","1463","162","5018"
"364","37","32","1397","582"
"365","72","244","163","5137"
"366","77","39","2433","4790"
"367","37","21","1429","605"
"368","77","147","2346","4696"
"369","77","34","2448","4838"
"370","37","30","1315","532"
"371","77","49","2357","4740"
"372","72","302","168","5056"
"373","77","26","2391","4750"
"374","37","21","1321","570"
"375","77","78","2426","4843"
"376","77","65","2412","4742"
