Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_H3.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","72","307","163","4879"
"2","77","15","2342","4730"
"3","72","281","159","4999"
"4","37","56","1328","549"
"5","37","24","1345","553"
"6","72","178","162","4805"
"7","77","23","2444","4781"
"8","77","64","2295","4690"
"9","77","34","2296","4522"
"10","72","116","161","4991"
"11","37","23","1346","564"
"12","37","27","1351","567"
"13","72","118","156","4916"
"14","72","585","167","4981"
"15","37","33","1445","583"
"16","37","100","1322","547"
"17","77","29","2431","4898"
"18","37","55","1328","566"
"19","77","20","2450","4762"
"20","37","62","1294","551"
"21","37","28","1316","558"
"22","72","206","159","4877"
"23","37","40","1377","574"
"24","72","129","154","4676"
"25","72","99","157","4846"
"26","72","431","163","4963"
"27","37","30","1364","575"
"28","72","178","159","5049"
"29","37","43","1282","555"
"30","72","218","163","4991"
"31","77","27","2326","4735"
"32","72","135","169","5105"
"33","77","37","2204","4477"
"34","72","320","167","5131"
"35","37","49","1319","549"
"36","72","139","164","4950"
"37","37","40","1269","532"
"38","37","39","1333","577"
"39","77","55","2298","4528"
"40","77","35","2188","4556"
"41","72","205","156","4726"
"42","77","34","2317","4642"
"43","77","19","2265","4551"
"44","77","25","2261","4451"
"45","37","26","1390","593"
"46","37","35","1327","568"
"47","77","27","2401","4814"
"48","77","116","2224","4662"
"49","72","245","166","5110"
"50","37","34","1345","562"
"51","77","38","2267","4642"
"52","77","11","2386","4871"
"53","77","105","2234","4604"
"54","72","141","167","5066"
"55","77","50","2328","4649"
"56","77","27","2316","4753"
"57","37","91","1345","560"
"58","37","23","1311","542"
"59","77","259","2288","4780"
"60","77","24","2299","4621"
"61","77","73","2302","4601"
"62","37","34","1350","587"
"63","72","264","161","5129"
"64","37","64","1483","607"
"65","72","170","160","5180"
"66","37","34","1343","571"
"67","37","31","1363","589"
"68","37","22","1338","577"
"69","72","224","160","5080"
"70","37","34","1401","594"
"71","72","191","163","4972"
"72","37","27","1378","585"
"73","72","106","159","4922"
"74","37","28","1352","579"
"75","37","26","1284","568"
"76","77","41","2263","4551"
"77","37","178","1364","589"
"78","77","29","2293","4645"
"79","37","32","1379","572"
"80","77","64","2268","4565"
"81","37","38","1344","568"
"82","72","225","155","4931"
"83","77","55","2245","4359"
"84","37","33","1393","584"
"85","77","41","2434","4901"
"86","77","24","2417","4881"
"87","37","30","1343","554"
"88","72","99","150","4940"
"89","77","404","2349","4587"
"90","72","229","159","4987"
"91","37","42","1339","587"
"92","77","43","2301","4732"
"93","72","257","160","4844"
"94","72","390","166","5118"
"95","72","164","155","5026"
"96","37","37","1312","569"
"97","37","31","1408","593"
"98","77","94","2200","4516"
"99","37","51","1412","604"
"100","72","212","167","5199"
"101","72","346","160","5000"
"102","37","42","1325","579"
"103","37","35","1286","557"
"104","77","44","2446","4910"
"105","37","70","1306","550"
"106","72","235","155","4996"
"107","77","32","2442","4947"
"108","77","34","2295","4717"
"109","77","79","2193","4538"
"110","77","45","2398","4877"
"111","72","197","167","5211"
"112","37","39","1348","577"
"113","72","319","165","5040"
"114","77","39","2381","4790"
"115","72","194","163","5085"
"116","37","29","1366","587"
"117","37","31","1372","590"
"118","72","178","160","4890"
"119","37","45","1323","569"
"120","77","42","2378","4858"
"121","72","400","164","5184"
"122","72","184","168","5277"
"123","37","22","1409","593"
"124","77","30","2317","4680"
"125","37","32","1362","589"
"126","77","53","2311","4593"
"127","72","164","169","5222"
"128","37","49","1309","563"
"129","37","39","1401","605"
"130","77","45","2311","4724"
"131","72","105","175","5389"
"132","37","37","1379","589"
"133","77","95","2375","4771"
"134","77","29","2379","4930"
"135","37","29","1317","543"
"136","77","43","2253","4818"
"137","77","104","2436","4925"
"138","37","40","1397","598"
"139","77","42","2479","4855"
"140","37","24","1375","581"
"141","77","172","2382","4673"
"142","37","34","1397","597"
"143","77","92","2322","4819"
"144","72","492","153","4846"
"145","37","42","1333","579"
"146","77","22","2276","4623"
"147","72","253","167","5151"
"148","37","39","1212","522"
"149","72","80","159","5091"
"150","37","51","1309","569"
"151","37","28","1402","598"
"152","72","83","164","5262"
"153","72","222","164","5055"
"154","77","45","2248","4565"
"155","37","53","1380","585"
"156","72","109","157","4867"
"157","37","28","1379","593"
"158","77","31","2380","4749"
"159","72","147","167","5245"
"160","72","119","162","5050"
"161","37","43","1396","591"
"162","77","39","2331","4724"
"163","37","32","1330","584"
"164","72","157","158","4954"
"165","77","32","2369","4849"
"166","72","247","162","5123"
"167","37","34","1350","598"
"168","72","289","165","5319"
"169","37","58","1414","610"
"170","37","34","1353","581"
"171","77","26","2418","4873"
"172","77","24","2346","4746"
"173","37","44","1347","591"
"174","77","250","2323","4655"
"175","37","40","1358","581"
"176","72","223","156","4814"
"177","72","2653","157","5016"
"178","37","8","1367","576"
"179","37","50","1409","593"
"180","37","100","1312","578"
"181","72","513","160","4990"
"182","72","233","161","5013"
"183","77","55","2450","5070"
"184","72","189","162","5041"
"185","77","19","2389","4889"
"186","77","36","2358","4859"
"187","77","61","2424","4870"
"188","77","128","2304","4728"
"189","37","79","1334","570"
"190","37","67","1381","601"
"191","37","23","1324","555"
"192","37","22","1289","553"
"193","37","55","1163","505"
"194","72","154","161","5090"
"195","72","147","161","5092"
"196","72","243","165","5041"
"197","72","205","170","5159"
"198","37","29","1440","614"
"199","72","250","157","4846"
"200","37","28","1377","598"
"201","77","25","2270","4861"
"202","37","41","1381","590"
"203","77","28","2324","4616"
"204","72","144","172","5364"
"205","77","56","2251","4534"
"206","37","112","1318","563"
"207","37","46","1418","599"
"208","77","25","2330","4817"
"209","72","264","152","4835"
"210","77","33","2308","4616"
"211","77","104","2269","4506"
"212","77","91","2326","4697"
"213","77","54","2274","4664"
"214","37","30","1316","559"
"215","37","50","1429","654"
"216","77","69","2257","4464"
"217","37","136","1353","579"
"218","77","32","2340","4771"
"219","72","32","162","5195"
"220","77","45","2182","4394"
"221","72","147","154","4705"
"222","37","25","1375","598"
"223","37","33","1352","581"
"224","77","36","2262","4571"
"225","37","43","1429","602"
"226","77","29","2388","4844"
"227","37","41","1446","615"
"228","72","172","164","5166"
"229","37","25","1332","568"
"230","77","88","2509","5106"
"231","37","48","1352","564"
"232","72","295","158","4907"
"233","72","18","160","5009"
"234","37","71","1399","588"
"235","37","98","1259","540"
"236","72","303","151","4879"
"237","72","16","168","5296"
"238","72","187","162","5091"
"239","72","632","165","5017"
"240","72","165","161","5128"
"241","77","53","2329","4686"
"242","77","29","2318","4716"
"243","37","30","1346","595"
"244","37","48","1408","603"
"245","37","36","1344","581"
"246","77","77","2320","4545"
"247","77","30","2324","4655"
"248","37","35","1384","590"
"249","72","190","183","5644"
"250","77","31","2426","4908"
"251","37","20","1374","585"
"252","72","150","168","5173"
"253","72","244","170","4956"
"254","72","472","173","5054"
"255","37","34","1366","572"
"256","37","25","1334","609"
"257","77","31","2318","4635"
"258","72","187","156","4828"
"259","72","129","156","4916"
"260","37","31","1309","552"
"261","77","44","2296","4726"
"262","37","20","1404","598"
"263","37","37","1296","559"
"264","37","23","1376","585"
"265","77","25","2302","4591"
"266","72","217","155","4862"
"267","37","22","1320","576"
"268","77","39","2343","4741"
"269","72","176","161","5093"
"270","77","13","2402","4837"
"271","77","51","2418","4833"
"272","72","172","162","5137"
"273","37","82","1223","520"
"274","77","61","2406","4859"
"275","37","55","1378","589"
"276","77","50","2245","4557"
"277","72","163","150","4809"
"278","77","29","2246","4504"
"279","72","379","154","4867"
"280","77","46","2304","4518"
"281","72","305","162","5120"
"282","77","36","2410","4817"
"283","37","140","1327","574"
"284","72","116","160","5000"
"285","77","63","2336","4721"
"286","77","17","2257","4580"
"287","37","26","1242","532"
"288","37","46","1348","584"
"289","77","16","2431","4836"
"290","37","20","1353","611"
"291","72","212","157","4951"
"292","72","268","163","5101"
"293","77","79","2413","4772"
"294","37","31","1307","562"
"295","77","58","2476","4919"
"296","77","33","2262","4628"
"297","37","41","1283","556"
"298","37","46","1398","598"
"299","77","103","2302","4645"
"300","77","71","2305","4687"
"301","37","35","1342","578"
"302","77","29","2227","4554"
"303","77","168","2332","4638"
"304","77","58","2229","4483"
"305","37","520","1247","537"
"306","72","207","146","4625"
"307","77","58","2184","4433"
"308","37","55","1363","565"
"309","37","23","1307","550"
"310","37","52","1275","545"
"311","37","25","1385","591"
"312","37","39","1367","579"
"313","72","238","167","5183"
"314","77","126","2311","4747"
"315","37","32","1359","569"
"316","77","13","2266","4592"
"317","72","126","166","5192"
"318","37","23","1331","569"
"319","77","161","2290","4562"
"320","77","74","2390","4730"
"321","72","278","168","5268"
"322","77","35","2224","4628"
"323","37","32","1358","575"
"324","77","30","2144","4377"
"325","72","337","158","4951"
"326","72","333","160","4979"
"327","77","24","2176","4336"
"328","37","29","1409","600"
"329","72","154","161","4936"
"330","37","46","1410","607"
"331","37","29","1316","560"
"332","77","26","2348","4777"
"333","77","65","2205","4496"
"334","77","66","2358","4740"
"335","72","289","161","5002"
"336","77","38","2349","4690"
"337","0","187","2405","7202"
"338","37","25","1285","546"
"339","37","51","1400","596"
"340","72","184","150","4729"
"341","72","269","153","4820"
"342","72","265","164","5096"
"343","37","26","1418","591"
"344","37","46","1277","550"
"345","72","613","159","4946"
"346","72","354","162","4862"
"347","37","22","1318","582"
"348","37","32","1268","548"
"349","37","28","1277","551"
"350","72","171","151","4774"
"351","77","18","2248","4474"
"352","37","42","1373","578"
"353","77","71","2324","4583"
"354","37","57","1344","578"
"355","77","20","2390","4732"
"356","72","931","158","4838"
"357","37","25","1303","559"
"358","72","80","154","4805"
"359","77","60","2280","4605"
"360","72","221","156","4885"
"361","72","312","160","5047"
"362","77","68","2311","4632"
"363","77","54","2402","4749"
"364","77","32","2641","5330"
"365","72","474","161","4919"
"366","72","263","154","4776"
"367","72","180","167","5196"
"368","37","30","1335","561"
"369","72","140","157","4957"
"370","77","43","2290","4714"
"371","72","257","155","4906"
"372","77","37","2219","4380"
"373","37","31","1313","563"
"374","72","246","170","5201"
"375","0","178","2188","5628"
"376","77","95","2269","4637"
"377","77","39","2389","4713"
"378","77","21","2173","4329"
"379","77","77","2385","4877"
"380","77","35","2177","4374"
"381","77","83","2297","4481"
"382","72","227","162","5010"
"383","37","31","1377","590"
"384","37","21","1372","584"
"385","37","49","1287","544"
"386","77","40","2302","4633"
"387","37","88","1304","568"
"388","37","17","1269","532"
"389","72","8","155","4859"
"390","77","58","2385","4755"
"391","37","42","1335","554"
"392","37","19","1392","583"
"393","77","31","2359","4821"
"394","72","1535","158","5019"
"395","77","27","2227","4475"
"396","77","21","2037","4183"
"397","77","65","2337","4617"
"398","37","32","1305","552"
"399","37","58","1429","594"
"400","37","73","1345","581"
"401","37","45","1276","532"
"402","72","171","153","4801"
"403","77","42","2346","4726"
"404","37","42","1309","553"
"405","37","70","1334","579"
"406","37","26","1332","555"
"407","77","42","2363","4796"
"408","37","23","1366","584"
"409","37","38","1308","561"
"410","37","29","1384","587"
"411","72","177","164","5105"
"412","72","240","155","4915"
"413","37","62","1408","586"
"414","77","37","2278","4376"
"415","37","41","1275","533"
"416","77","130","2267","4581"
"417","37","43","1375","583"
"418","72","304","164","5076"
"419","37","30","1342","578"
"420","37","41","1357","578"
"421","77","20","2354","4766"
"422","37","51","1404","600"
"423","72","251","147","4687"
"424","77","28","2330","4691"
"425","72","133","155","4807"
"426","72","206","155","4819"
"427","37","34","1382","596"
"428","37","25","1370","584"
"429","77","36","2289","4547"
"430","72","1738","162","5015"
"431","77","35","2437","4895"
"432","37","86","1365","585"
"433","37","35","1326","544"
"434","72","181","153","4889"
"435","72","1955","163","5060"
"436","72","238","146","4677"
"437","72","256","154","4946"
"438","72","136","154","4827"
"439","37","29","1340","569"
"440","37","28","1315","551"
"441","77","32","2182","4325"
"442","72","300","159","4887"
"443","37","36","1347","567"
"444","77","38","2352","4664"
"445","37","36","1368","578"
"446","72","148","144","4490"
"447","72","141","146","4622"
"448","37","30","1313","562"
"449","77","26","2214","4336"
"450","37","33","1370","578"
"451","72","237","159","4957"
"452","37","30","1317","566"
"453","37","41","1347","565"
"454","72","499","164","5200"
"455","37","20","1382","577"
"456","37","24","1353","573"
"457","77","46","2307","4562"
"458","37","28","1404","594"
"459","37","35","1309","562"
"460","37","48","1341","558"
"461","37","33","1411","590"
"462","72","157","160","4942"
"463","77","49","2391","4768"
"464","77","67","2372","4705"
"465","72","201","158","5089"
"466","37","35","1326","552"
"467","37","30","1336","555"
"468","77","21","2225","4529"
"469","37","50","1323","571"
"470","72","115","157","4808"
"471","72","393","167","5032"
"472","77","43","2162","4749"
"473","77","41","2235","4456"
"474","37","62","1353","560"
"475","37","25","1354","566"
"476","37","33","1411","598"
"477","37","50","1371","588"
"478","72","590","158","4943"
"479","72","541","157","5082"
"480","77","69","2378","4683"
"481","77","42","2305","4631"
"482","77","92","2357","4724"
"483","77","93","2319","4373"
"484","37","30","1387","591"
"485","77","33","2279","4413"
"486","37","33","1339","573"
"487","37","59","1303","548"
"488","0","79","2226","5656"
"489","72","92","155","5007"
"490","37","54","1415","574"
"491","37","25","1366","573"
"492","37","51","1320","564"
"493","37","67","1386","572"
"494","37","51","1388","591"
"495","72","584","159","5092"
"496","77","31","2426","4790"
"497","37","45","1357","566"
"498","37","23","1323","551"
"499","37","24","1305","566"
"500","72","176","175","5377"
"501","77","80","2238","4405"
"502","26","30","234","351"
"503","77","45","2415","4797"
