Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_B12.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","77","46","2263","4390"
"2","37","34","1350","553"
"3","77","38","2328","4412"
"4","37","36","1374","587"
"5","72","237","170","5163"
"6","72","217","159","4887"
"7","37","27","1399","580"
"8","77","63","2329","4637"
"9","77","89","2281","4598"
"10","77","56","2350","4593"
"11","37","29","1357","556"
"12","37","41","1345","578"
"13","77","50","2473","4832"
"14","72","127","148","4695"
"15","77","42","2348","4539"
"16","37","49","1345","588"
"17","37","31","1333","571"
"18","77","74","2317","4516"
"19","37","61","1301","565"
"20","37","28","1436","588"
"21","37","26","1398","579"
"22","37","24","1439","585"
"23","37","58","1397","589"
"24","37","43","1391","575"
"25","77","62","2375","4577"
"26","72","361","154","4875"
"27","37","32","1401","575"
"28","37","41","1380","570"
"29","37","29","1382","595"
"30","77","34","2471","4836"
"31","77","39","2357","4888"
"32","77","97","2303","4741"
"33","77","45","2343","4857"
"34","37","33","1363","604"
"35","37","58","1377","595"
"36","72","255","162","5092"
"37","72","357","186","5394"
"38","37","38","1401","590"
"39","72","299","165","5055"
"40","72","197","159","5054"
"41","37","21","1282","550"
"42","72","188","155","4954"
"43","72","223","156","4956"
"44","77","49","2324","4801"
"45","37","33","1399","572"
"46","72","287","155","5032"
"47","77","49","2154","4435"
"48","72","198","160","5049"
"49","37","33","1407","605"
"50","77","75","2229","4638"
"51","72","12","162","4990"
"52","72","214","168","5122"
"53","77","36","2392","4907"
"54","37","36","1412","600"
"55","37","34","1382","585"
"56","37","27","1393","578"
"57","72","307","166","5087"
"58","37","39","1461","622"
"59","77","32","2242","4635"
"60","77","57","2273","4649"
"61","37","21","1302","545"
"62","77","27","2327","4827"
"63","77","73","2284","4634"
"64","72","249","158","5041"
"65","37","51","1353","567"
"66","37","41","1349","578"
"67","77","280","2132","4366"
"68","77","70","2256","4557"
"69","72","234","160","5033"
"70","77","55","2431","4919"
"71","37","29","1300","564"
"72","77","75","2293","4702"
"73","77","52","2432","4851"
"74","77","92","2227","4420"
"75","77","41","2293","4613"
"76","77","45","2230","4455"
"77","37","25","1384","581"
"78","77","43","2266","4565"
"79","72","204","163","5053"
"80","37","25","1396","611"
"81","77","32","2209","4454"
"82","77","39","2349","4918"
"83","37","23","1317","566"
"84","72","264","158","5058"
"85","77","26","2357","4649"
"86","37","46","1197","529"
"87","77","49","2354","4860"
"88","72","230","161","5130"
"89","37","24","1331","576"
"90","37","54","1321","562"
"91","37","31","1344","576"
"92","77","36","2316","4652"
"93","37","30","1305","567"
"94","37","33","1366","601"
"95","37","23","1328","564"
"96","72","542","167","5235"
"97","72","334","174","5231"
"98","37","25","1406","578"
"99","77","65","2301","4609"
"100","37","28","1426","596"
"101","77","109","2273","4633"
"102","77","73","2395","4683"
"103","77","51","2306","4759"
"104","72","620","160","5041"
"105","72","311","160","4886"
"106","37","35","1383","599"
"107","72","193","156","4982"
"108","0","28","1659","699"
"109","72","358","146","4678"
"110","37","32","1452","610"
"111","72","376","157","5030"
"112","77","48","2374","4899"
"113","37","39","1410","592"
"114","77","38","2472","4929"
"115","72","216","163","5105"
"116","72","272","166","5252"
"117","72","336","161","5091"
"118","77","42","2383","4815"
"119","72","220","164","5132"
