Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\RLE6TN CK_lxb\RLE6TN CK_P1_E8.lxb RLE6TN CK 
"EventNo","RID","RP1","CL1","CL2"
"1","77","69","2359","4563"
"2","77","65","2396","4634"
"3","37","41","1330","545"
"4","37","38","1406","577"
"5","72","377","163","4949"
"6","77","30","2159","4201"
"7","72","202","168","5185"
"8","72","226","163","5338"
"9","72","154","165","5051"
"10","77","49","2312","4610"
"11","72","277","172","5284"
"12","77","34","2408","4684"
"13","37","33","1352","580"
"14","37","31","1326","542"
"15","72","212","173","5319"
"16","77","16","2449","4796"
"17","72","341","164","5066"
"18","77","31","2460","4770"
"19","37","40","1267","518"
"20","77","21","2510","5297"
"21","72","427","157","5100"
"22","77","39","2516","4867"
"23","72","233","144","4696"
"24","37","63","1333","560"
"25","72","186","151","4786"
"26","77","202","2368","4794"
"27","72","159","156","4947"
"28","72","161","156","4974"
"29","37","43","1273","554"
"30","77","51","2236","4479"
"31","77","39","2402","4829"
"32","72","306","171","5023"
"33","37","32","1393","624"
"34","72","307","164","5068"
"35","77","27","2450","4775"
"36","37","32","1408","585"
"37","37","28","1298","560"
"38","72","309","165","5214"
"39","37","19","1460","604"
"40","37","28","1413","593"
"41","37","39","1423","594"
"42","77","30","2360","4602"
"43","72","325","160","5227"
"44","77","35","2233","4627"
"45","72","216","155","4841"
"46","77","62","2410","4709"
"47","37","23","1279","544"
"48","77","52","2319","4609"
"49","77","26","2282","4441"
"50","72","301","158","4952"
"51","37","60","1410","612"
"52","77","83","2402","4739"
"53","77","94","2343","4582"
"54","37","19","1395","582"
"55","77","65","2389","4905"
"56","72","1268","165","5154"
"57","37","31","1390","605"
"58","77","57","2404","4881"
"59","72","253","172","5248"
"60","37","31","1374","568"
"61","37","34","1415","597"
"62","37","30","1271","575"
"63","72","207","166","5032"
"64","37","33","1366","587"
"65","72","293","162","5089"
"66","37","21","1343","582"
"67","77","93","2389","4810"
"68","37","18","1369","585"
"69","72","169","157","4867"
"70","77","46","2435","4854"
"71","77","115","2297","4694"
"72","72","116","160","4997"
"73","37","56","1351","567"
"74","72","200","157","4978"
"75","72","176","155","4961"
"76","77","75","2316","4539"
