Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_E1.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","63","403","440","2698"
"2","57","18","4026","1553"
"3","57","17","4180","1547"
"4","57","14","4145","1573"
"5","75","34","742","4713"
"6","75","34","734","4859"
"7","75","8","723","4576"
"8","75","31","698","4459"
"9","77","8","2192","4368"
"10","63","388","457","2825"
"11","75","16","713","4537"
"12","63","356","447","2851"
"13","63","477","443","2842"
"14","75","28","738","4794"
"15","57","25","5158","1969"
"16","57","29","4028","1523"
"17","57","18","4302","1584"
"18","63","357","421","2680"
"19","57","14","4201","1586"
"20","57","25","4017","1517"
"21","63","344","426","2691"
"22","63","436","459","2887"
"23","63","341","417","2678"
"24","57","11","4099","1575"
"25","63","810","440","2797"
"26","57","13","4256","1586"
"27","57","12","4244","1613"
"28","63","295","426","2769"
"29","75","21","776","4990"
"30","75","7","705","4604"
"31","57","15","4071","1602"
"32","75","13","727","4798"
"33","63","386","430","2768"
"34","57","12","4369","1617"
"35","57","8","3949","1520"
"36","57","27","4183","1625"
"37","57","16","4199","1598"
"38","63","669","430","2867"
"39","75","21","727","4923"
"40","57","17","4424","1658"
"41","57","20","3938","1509"
"42","75","18","743","4806"
"43","75","10","741","4866"
"44","75","35","740","4746"
"45","63","289","430","2801"
"46","63","319","449","2835"
"47","57","11","4155","1604"
"48","57","15","4125","1600"
"49","75","22","695","4604"
"50","63","443","450","2910"
"51","57","17","4000","1535"
"52","75","32","722","4840"
"53","57","18","4323","1601"
"54","57","20","4335","1656"
"55","75","16","739","4900"
"56","57","22","3894","1500"
"57","57","15","4093","1571"
"58","63","416","413","2698"
"59","75","81","718","4710"
"60","57","17","4041","1529"
"61","57","24","4333","1670"
"62","75","27","697","4705"
"63","63","297","445","2856"
"64","57","20","4208","1598"
"65","63","358","436","2882"
"66","75","22","670","4458"
"67","63","13","430","2763"
"68","75","24","719","4818"
"69","57","24","4300","1687"
"70","57","29","4160","1604"
"71","75","18","714","4836"
"72","75","20","752","4922"
"73","57","25","4062","1577"
"74","75","21","743","4934"
"75","57","19","4329","1650"
"76","63","291","451","2909"
"77","75","84","719","4883"
"78","75","30","744","4904"
"79","57","12","4326","1682"
"80","75","22","782","5161"
"81","57","18","4162","1631"
"82","75","38","746","4903"
"83","75","27","723","4771"
"84","75","32","734","4680"
"85","57","16","4185","1602"
"86","75","49","739","4827"
"87","57","13","4229","1599"
"88","72","6","153","4221"
"89","75","36","767","5010"
"90","63","345","428","2764"
"91","57","23","4177","1615"
"92","63","409","448","2905"
"93","63","311","437","2789"
"94","75","20","745","4761"
"95","75","39","755","4882"
"96","75","20","734","4952"
"97","57","18","4308","1688"
"98","75","9","753","5024"
"99","75","31","700","4733"
"100","75","38","729","4834"
"101","75","41","714","4618"
"102","63","456","443","2904"
"103","75","26","733","4831"
"104","75","25","758","5078"
"105","57","11","4091","1569"
"106","57","27","4214","1612"
"107","57","9","3899","1483"
"108","75","20","749","4869"
"109","75","28","748","4938"
"110","75","32","708","4684"
"111","75","22","731","4899"
"112","63","484","442","2864"
"113","75","23","752","4942"
"114","63","454","461","2893"
"115","57","13","4052","1549"
"116","75","31","717","4674"
"117","63","437","456","2993"
"118","63","349","447","2726"
"119","63","437","433","2756"
"120","63","316","396","2551"
"121","75","38","733","4839"
"122","63","358","457","2878"
"123","57","12","3881","1502"
"124","57","17","4309","1636"
"125","75","19","737","4778"
"126","57","18","4152","1611"
"127","63","570","436","2787"
"128","75","41","719","4764"
"129","57","20","4361","1654"
"130","63","388","440","2863"
"131","75","50","701","4597"
"132","57","9","4003","1532"
"133","63","385","412","2707"
"134","57","17","4358","1697"
"135","75","26","777","5111"
"136","63","278","421","2693"
"137","75","27","729","4717"
"138","57","17","4233","1610"
"139","57","8","4191","1600"
"140","63","308","446","2851"
"141","57","15","4134","1598"
"142","75","35","752","4965"
"143","57","20","4259","1631"
"144","75","27","745","4844"
"145","57","8","4056","1530"
"146","57","15","4015","1534"
"147","57","13","4009","1556"
"148","75","39","767","5066"
"149","57","13","4087","1565"
"150","75","41","698","4706"
"151","57","14","4082","1544"
"152","75","30","661","4544"
"153","63","639","442","2839"
"154","75","45","788","5081"
"155","57","27","4021","1549"
"156","75","29","724","4708"
"157","75","46","740","4922"
"158","63","399","452","2844"
"159","63","253","441","2873"
"160","63","184","443","2811"
"161","72","7","178","4620"
"162","75","38","694","4655"
"163","63","390","431","2797"
"164","75","30","717","4801"
"165","75","28","767","5089"
"166","57","19","4463","1687"
"167","75","22","739","4864"
"168","57","15","3975","1517"
"169","57","14","4189","1601"
"170","63","359","436","2725"
"171","75","47","741","4902"
"172","63","56","429","2807"
"173","75","18","714","4658"
"174","63","511","447","2873"
"175","75","17","746","4885"
"176","75","52","789","5152"
"177","63","466","410","2663"
"178","57","12","4253","1629"
"179","63","679","435","2856"
"180","75","31","693","4592"
"181","75","46","737","4774"
"182","75","20","751","4909"
"183","57","12","3956","1534"
"184","57","18","4164","1590"
"185","57","14","4207","1598"
"186","63","330","470","2921"
"187","63","539","441","2800"
"188","57","15","4168","1607"
"189","75","26","698","4613"
"190","57","17","4009","1530"
"191","75","30","705","4710"
"192","75","35","730","4790"
"193","63","417","396","2631"
"194","75","28","754","4893"
"195","63","557","466","2970"
"196","75","34","692","4554"
"197","57","16","4052","1549"
"198","57","22","4110","1558"
"199","75","21","713","4548"
"200","75","48","710","4654"
"201","75","29","711","4570"
"202","75","32","715","4827"
"203","63","432","438","2827"
"204","75","37","682","4397"
"205","57","14","4026","1544"
"206","57","12","4290","1631"
"207","75","29","743","4888"
