Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_A12.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","57","19","4323","1761"
"2","75","13","714","4492"
"3","75","17","731","4794"
"4","57","8","4306","1636"
"5","57","15","4158","1552"
"6","57","22","4236","1635"
"7","75","10","746","4750"
"8","63","1615","446","2718"
"9","63","1618","475","2826"
"10","57","23","4239","1595"
"11","75","14","714","4748"
"12","75","24","717","4591"
"13","57","8","4072","1517"
"14","57","13","4067","1500"
"15","57","15","4453","1635"
"16","63","953","426","2632"
"17","57","15","3962","1473"
"18","63","1564","435","2813"
"19","75","15","767","4839"
"20","77","15","2189","4381"
"21","75","16","744","4968"
"22","63","1004","409","2560"
"23","63","1209","445","2897"
"24","63","1172","424","2767"
"25","75","25","696","4684"
"26","75","13","737","4738"
"27","75","24","700","4505"
"28","75","11","726","4608"
"29","63","1692","440","2860"
"30","57","16","4038","1558"
"31","57","13","4164","1567"
"32","75","17","740","4691"
"33","75","12","686","4624"
"34","75","15","720","4695"
"35","75","10","728","4637"
"36","75","15","727","4664"
"37","57","9","4285","1609"
"38","57","18","5051","1907"
"39","75","22","741","4971"
"40","57","17","4132","1539"
"41","75","8","713","4624"
"42","57","12","3885","1510"
"43","57","11","4216","1580"
"44","57","16","4160","1560"
"45","63","1614","441","2921"
"46","63","1541","419","2633"
"47","75","16","751","4876"
"48","75","15","692","4709"
"49","63","1337","426","2818"
"50","75","9","699","4710"
"51","57","15","4144","1534"
"52","63","1483","421","2721"
"53","75","12","726","4713"
"54","75","12","700","4579"
"55","75","12","694","4585"
"56","63","1587","433","2804"
"57","63","1100","437","2835"
"58","57","15","4177","1557"
"59","75","17","773","4987"
"60","0","1222","605","3817"
"61","63","1540","439","2872"
"62","57","14","4034","1530"
"63","57","12","4351","1661"
"64","57","13","4155","1586"
"65","63","1221","455","2842"
"66","75","13","737","4869"
"67","57","14","4039","1593"
"68","57","10","4164","1609"
"69","57","19","4117","1573"
"70","57","18","4068","1604"
"71","57","10","4062","1570"
"72","75","11","687","4492"
"73","57","13","4075","1595"
"74","57","10","4224","1599"
"75","63","1837","461","2864"
"76","57","9","4122","1610"
"77","75","17","775","4937"
"78","57","14","4127","1583"
"79","63","1546","430","2687"
"80","57","15","4200","1635"
"81","57","13","3973","1550"
"82","63","1546","426","2782"
"83","57","21","3938","1509"
"84","63","1312","434","2732"
"85","57","12","4201","1617"
"86","57","16","4307","1565"
