Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_F5.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","57","29","3991","1538"
"2","63","2599","444","2838"
"3","63","1291","440","2817"
"4","57","20","4227","1612"
"5","75","13","743","4900"
"6","75","20","724","4702"
"7","57","12","4272","1568"
"8","63","1888","428","2640"
"9","63","2290","426","2703"
"10","77","5","2187","4416"
"11","63","2795","467","3043"
"12","63","3104","437","2773"
"13","75","7","718","4593"
"14","57","17","4098","1570"
"15","57","16","4353","1612"
"16","63","3105","433","2818"
"17","63","2492","452","2820"
"18","75","14","721","4789"
"19","63","2043","455","2779"
"20","75","19","741","4710"
"21","57","22","4049","1528"
"22","63","2810","464","2861"
"23","75","11","750","4773"
"24","63","2184","426","2756"
"25","63","1981","448","2769"
"26","75","13","756","4732"
"27","75","20","759","4942"
"28","63","1419","453","2817"
"29","75","17","752","4824"
"30","75","12","672","4464"
"31","57","16","3995","1570"
"32","75","13","740","4986"
"33","57","17","4383","1655"
"34","75","10","701","4761"
"35","75","13","711","4923"
"36","75","13","759","5018"
"37","75","16","703","4789"
"38","63","2490","444","2955"
"39","57","21","4238","1652"
"40","75","18","717","4697"
"41","63","2331","428","2704"
"42","75","9","739","4836"
"43","57","9","4352","1642"
"44","75","39","740","4901"
"45","75","12","789","5038"
"46","57","16","4406","1688"
"47","75","14","739","4935"
"48","75","26","732","4894"
"49","63","2380","434","2759"
"50","57","17","4252","1570"
"51","57","15","4106","1576"
"52","75","18","761","4923"
"53","63","2095","420","2675"
"54","63","2266","433","2846"
"55","63","3688","432","2778"
"56","75","18","762","4922"
"57","75","30","721","4764"
"58","57","17","3810","1490"
"59","75","15","735","4868"
"60","63","2197","445","2867"
"61","63","2359","427","2778"
"62","75","45","655","4252"
"63","57","19","3851","1464"
"64","63","5396","441","2890"
"65","57","47","4011","1538"
"66","75","29","690","4599"
"67","63","2244","447","2902"
"68","57","16","4256","1607"
"69","75","450","752","4837"
"70","57","20","4177","1633"
"71","75","17","755","4929"
"72","57","28","4244","1648"
"73","57","10","4434","1684"
"74","57","15","3999","1533"
"75","63","2678","424","2754"
"76","57","15","4198","1637"
"77","57","29","4268","1643"
"78","57","12","4421","1697"
"79","75","45","733","4883"
"80","63","2030","424","2738"
"81","57","11","4071","1587"
"82","75","29","718","4769"
"83","57","20","4207","1624"
"84","63","3254","439","2819"
"85","63","2562","444","2885"
"86","57","16","4008","1520"
"87","75","7","729","4819"
"88","57","21","4110","1583"
"89","75","15","756","4882"
"90","57","16","4041","1532"
"91","63","675","424","2819"
"92","63","2098","444","2875"
"93","63","2324","440","2952"
"94","57","19","4080","1532"
"95","75","22","745","4885"
"96","57","18","4232","1608"
"97","63","2442","444","2876"
"98","57","12","4000","1533"
"99","57","14","4304","1611"
"100","75","14","743","4929"
"101","75","16","712","4599"
"102","57","13","3916","1499"
"103","75","16","742","4929"
"104","75","13","686","4695"
"105","57","19","4353","1655"
"106","75","15","708","4643"
"107","63","2352","432","2752"
"108","75","32","737","4889"
"109","75","18","747","4942"
"110","57","23","4330","1655"
"111","63","270","432","2753"
"112","57","12","4341","1674"
"113","75","60","767","5067"
"114","75","18","737","4740"
"115","63","2614","448","2901"
"116","72","6","188","4718"
"117","63","1350","451","2883"
"118","63","2661","455","2956"
"119","75","15","702","4809"
"120","75","21","736","4877"
"121","63","2016","425","2744"
"122","75","12","766","5114"
"123","63","1493","451","2878"
"124","75","19","716","4794"
"125","57","18","4203","1578"
"126","75","13","732","4804"
"127","57","24","4125","1577"
"128","75","22","745","4890"
"129","75","18","729","4778"
"130","63","2240","453","2852"
"131","63","10","444","2861"
"132","57","18","4196","1615"
"133","75","12","748","5019"
"134","57","17","4163","1596"
"135","63","1815","427","2740"
"136","75","8","740","4725"
"137","57","17","4142","1589"
"138","57","12","4138","1578"
"139","63","2174","438","2874"
"140","75","19","724","4845"
"141","75","16","749","4894"
