Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_A6.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","63","4604","441","2763"
"2","57","21","4211","1578"
"3","63","3056","459","2779"
"4","63","3613","427","2749"
"5","63","3432","441","2781"
"6","75","8","709","4433"
"7","63","3225","416","2643"
"8","63","2515","410","2672"
"9","63","312","408","2576"
"10","75","9","701","4487"
"11","63","2837","433","2761"
"12","63","2743","441","2852"
"13","57","20","4234","1585"
"14","77","6","2193","4379"
"15","75","13","753","4768"
"16","63","2487","452","2882"
"17","75","7","737","4629"
"18","63","2672","443","2863"
"19","57","15","4206","1572"
"20","57","19","4022","1558"
"21","75","23","711","4599"
"22","57","13","4328","1619"
"23","75","14","737","4775"
"24","75","11","739","4709"
"25","75","10","663","4527"
"26","63","54","442","2822"
"27","75","21","716","4791"
"28","75","15","713","4821"
"29","75","14","778","4908"
"30","63","573","406","2679"
"31","75","11","722","4770"
"32","57","12","4012","1563"
"33","57","18","4118","1568"
"34","75","10","699","4755"
"35","75","15","742","4956"
"36","75","11","714","4817"
"37","63","3057","432","2788"
"38","63","2515","448","2915"
"39","75","18","757","4876"
"40","57","13","4201","1650"
"41","75","14","714","4706"
"42","63","4258","392","2509"
"43","75","7","733","4875"
"44","57","12","4150","1589"
"45","57","13","4194","1587"
"46","75","17","728","4827"
"47","57","12","4185","1605"
"48","63","3042","430","2757"
"49","63","2768","436","2909"
"50","57","16","4217","1594"
"51","75","12","764","4853"
"52","57","17","4277","1624"
"53","63","3094","404","2596"
"54","63","3745","416","2643"
"55","63","2414","440","2830"
"56","57","26","3996","1510"
"57","63","46","460","2985"
"58","63","5331","398","2612"
"59","63","4550","429","2793"
"60","75","15","765","5084"
"61","75","14","726","4899"
"62","63","5934","454","2960"
"63","63","4103","429","2795"
"64","57","15","4122","1577"
"65","57","17","3960","1543"
"66","75","12","742","4915"
"67","57","15","4224","1588"
"68","75","9","718","4813"
"69","57","11","4216","1605"
"70","75","19","775","5124"
"71","63","3159","446","2904"
"72","63","63","449","2883"
"73","75","11","735","4771"
"74","63","3426","463","2974"
"75","75","15","763","4937"
"76","57","14","4231","1587"
"77","75","10","773","5113"
"78","75","13","750","5009"
"79","75","10","743","4846"
"80","57","15","4318","1654"
"81","63","3571","447","2809"
"82","57","16","4286","1630"
"83","57","12","4183","1613"
"84","57","10","4055","1541"
"85","57","13","4002","1518"
"86","63","3579","437","2865"
"87","57","12","4204","1649"
"88","75","15","737","4807"
"89","57","19","4144","1525"
"90","75","9","748","4976"
"91","57","24","4269","1636"
"92","57","13","4114","1596"
"93","57","15","4217","1663"
"94","63","3286","432","2762"
"95","57","21","4089","1549"
"96","75","18","761","5125"
"97","63","3799","468","2963"
"98","75","15","706","4731"
"99","63","3078","441","2869"
"100","57","12","4372","1695"
"101","63","2383","455","2889"
"102","75","10","738","4804"
"103","57","14","4085","1546"
"104","57","28","4094","1599"
"105","63","2367","438","2804"
"106","75","11","705","4599"
"107","63","2926","451","2906"
"108","75","19","764","5081"
"109","63","3574","470","3021"
"110","63","2643","436","2823"
"111","75","16","747","4917"
"112","72","6","183","4718"
"113","75","10","724","4845"
"114","63","3256","443","2800"
"115","57","18","4273","1633"
"116","75","12","729","4857"
"117","63","3289","460","2948"
"118","75","12","711","4757"
"119","57","13","4052","1553"
"120","63","2468","458","2874"
"121","57","13","4220","1605"
"122","57","14","4172","1573"
"123","75","12","756","4997"
"124","57","13","4232","1613"
"125","57","16","4148","1575"
"126","75","12","726","4750"
"127","57","13","4160","1582"
"128","75","15","729","4807"
"129","75","19","705","4692"
"130","57","13","4075","1575"
"131","63","2785","447","2828"
"132","63","3891","430","2808"
"133","57","8","4218","1659"
"134","75","21","738","4846"
"135","75","13","784","4983"
"136","75","18","730","4745"
"137","75","11","714","4736"
"138","75","8","700","4627"
"139","57","13","4272","1661"
"140","75","14","749","4873"
"141","75","17","729","4811"
"142","63","2481","447","2828"
"143","57","10","4214","1638"
"144","63","3011","452","2942"
"145","75","13","757","4917"
"146","57","13","4156","1584"
"147","57","13","4250","1637"
"148","57","18","4277","1631"
"149","57","19","4282","1639"
"150","63","3628","439","2832"
"151","75","12","700","4658"
"152","63","3257","442","2904"
"153","75","13","717","4734"
"154","75","12","740","4824"
"155","57","9","4224","1620"
"156","63","3441","427","2763"
"157","57","14","4189","1594"
"158","57","12","4267","1634"
"159","57","13","4118","1558"
"160","57","12","4180","1603"
"161","63","3232","421","2723"
"162","63","2920","448","2892"
"163","57","18","4034","1527"
"164","75","14","770","5039"
"165","57","15","4112","1599"
"166","75","15","721","4627"
"167","75","16","703","4604"
"168","75","12","740","4936"
"169","57","15","4219","1608"
"170","63","3007","466","2895"
"171","75","21","719","4655"
"172","75","11","739","4870"
"173","57","22","4235","1634"
"174","63","2940","400","2666"
"175","63","3618","457","2922"
"176","63","2251","443","2838"
"177","75","15","725","4649"
"178","57","8","3887","1497"
"179","63","3084","459","2976"
"180","75","22","739","4898"
"181","57","6","4380","1652"
"182","63","2181","425","2766"
"183","63","4095","416","2669"
"184","63","2169","438","2777"
"185","57","13","4296","1638"
"186","75","11","665","4377"
"187","75","15","764","5074"
"188","75","11","723","4775"
"189","57","11","4210","1613"
"190","75","20","725","4852"
"191","63","3736","448","2880"
"192","63","3482","460","2918"
"193","75","20","772","4728"
"194","57","12","4112","1557"
"195","57","19","3951","1571"
"196","63","3229","430","2787"
"197","75","18","707","4666"
"198","75","12","748","4970"
"199","63","3104","440","2828"
"200","63","2617","412","2716"
"201","63","4997","444","2857"
"202","63","3021","433","2770"
"203","72","6","178","4562"
"204","75","13","777","5002"
"205","63","4269","462","2960"
"206","63","3097","445","2835"
"207","63","5003","427","2921"
"208","63","5111","431","2911"
"209","57","16","4133","1573"
"210","75","10","722","4725"
"211","57","14","4229","1610"
"212","57","19","4272","1640"
"213","63","2437","415","2670"
