Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_E4.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","75","12","726","4609"
"2","57","13","4016","1495"
"3","63","1458","453","2822"
"4","75","26","746","4719"
"5","63","1576","439","2705"
"6","57","11","3897","1450"
"7","75","10","729","4760"
"8","75","13","705","4539"
"9","57","12","4012","1555"
"10","63","1316","442","2841"
"11","77","6","2206","4399"
"12","57","12","4337","1609"
"13","75","10","750","4852"
"14","63","2914","448","2851"
"15","63","945","427","2666"
"16","63","3786","458","2793"
"17","75","21","768","4827"
"18","57","12","4291","1653"
"19","63","1289","425","2792"
"20","63","157","422","2790"
"21","57","16","4179","1630"
"22","63","1489","427","2694"
"23","63","1595","464","2879"
"24","63","1658","430","2707"
"25","63","1725","461","2810"
"26","57","8","4345","1625"
"27","63","2457","457","2954"
"28","75","14","745","4812"
"29","57","15","4141","1617"
"30","63","1883","441","2882"
"31","57","12","4196","1577"
"32","57","12","4037","1550"
"33","63","1360","401","2649"
"34","57","13","4088","1585"
"35","75","8","718","4869"
"36","75","15","737","4961"
"37","63","2225","426","2764"
"38","63","2578","440","2906"
"39","75","14","742","4734"
"40","75","23","791","5049"
"41","57","26","3965","1547"
"42","63","2439","431","2829"
"43","75","12","700","4631"
"44","57","13","4304","1703"
"45","75","15","681","4494"
"46","75","22","709","4810"
"47","57","18","3975","1535"
"48","63","1518","426","2744"
"49","75","20","704","4665"
"50","57","19","4115","1559"
"51","57","13","4286","1563"
"52","57","12","3869","1488"
"53","63","1668","436","2774"
"54","57","17","4004","1590"
"55","75","20","702","4718"
"56","63","1459","419","2768"
"57","57","13","3981","1523"
"58","63","1624","452","2941"
"59","75","26","753","4874"
"60","63","117","448","2954"
"61","63","1741","448","2871"
"62","57","29","4165","1584"
"63","63","2074","473","3046"
"64","75","25","729","4759"
"65","57","14","4078","1586"
"66","63","830","441","2797"
"67","75","22","679","4675"
"68","63","1909","428","2745"
"69","75","10","802","5026"
"70","57","15","3959","1510"
"71","57","25","4070","1509"
"72","57","21","4183","1629"
"73","75","20","672","4638"
"74","63","1582","462","2910"
"75","57","11","4156","1601"
"76","63","1652","432","2833"
"77","75","15","753","4803"
"78","63","1532","442","2855"
"79","75","24","689","4545"
"80","57","13","4000","1551"
"81","57","66","4280","1670"
"82","63","2497","447","2892"
"83","63","1112","440","2767"
"84","75","8","713","4801"
"85","75","11","774","5003"
"86","57","13","4273","1643"
"87","75","13","757","4966"
"88","63","2936","421","2734"
"89","75","13","709","4856"
"90","63","134","449","2962"
"91","75","15","752","5002"
"92","75","14","769","5025"
"93","63","1923","439","2835"
"94","75","22","720","4790"
"95","57","15","4415","1696"
"96","75","20","727","4865"
"97","57","15","4125","1578"
"98","75","13","700","4703"
"99","57","10","4161","1599"
"100","63","2198","425","2703"
"101","63","254","440","2868"
"102","63","271","452","2840"
