Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_D11.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","63","1851","433","2742"
"2","75","24","649","4169"
"3","63","1428","452","2795"
"4","63","1664","427","2589"
"5","57","24","3936","1445"
"6","75","9","726","4658"
"7","75","6","742","4795"
"8","57","14","4011","1553"
"9","57","17","4034","1503"
"10","75","23","735","4726"
"11","75","18","693","4627"
"12","57","12","4440","1630"
"13","57","16","4162","1639"
"14","57","12","4191","1552"
"15","77","15","2193","4404"
"16","57","19","4019","1598"
"17","63","29","442","2898"
"18","75","19","832","5354"
"19","63","1991","432","2784"
"20","57","14","4084","1524"
"21","57","17","4030","1542"
"22","63","1613","438","2723"
"23","75","17","740","4761"
"24","57","6","4354","1619"
"25","75","8","697","4695"
"26","75","20","691","4672"
"27","75","10","725","4664"
"28","63","6363","403","2687"
"29","63","2564","453","2819"
"30","75","11","740","4925"
"31","63","1646","421","2713"
"32","63","2153","433","2702"
"33","63","1982","443","2905"
"34","75","10","696","4700"
"35","57","13","4122","1607"
"36","63","1622","417","2739"
"37","57","21","4234","1617"
"38","75","12","696","4762"
"39","57","18","4087","1567"
"40","57","17","4174","1613"
"41","75","14","732","4747"
"42","57","17","3984","1549"
"43","57","12","4267","1627"
"44","75","12","692","4669"
"45","63","2217","445","2807"
"46","57","22","3728","1452"
"47","75","15","718","4601"
"48","63","1533","437","2816"
"49","57","13","4417","1679"
"50","57","17","4323","1610"
"51","57","14","4112","1587"
"52","63","1774","444","2787"
"53","63","1998","434","2795"
"54","75","17","758","4940"
"55","57","12","4320","1645"
"56","63","1943","469","2979"
"57","57","14","4071","1554"
"58","63","1615","433","2772"
"59","57","14","4124","1566"
"60","57","11","4174","1632"
"61","57","12","4231","1655"
"62","63","1482","453","2999"
"63","63","1655","428","2753"
"64","63","1694","391","2586"
"65","63","1302","462","2920"
"66","57","21","4188","1614"
"67","57","16","4241","1614"
"68","75","17","705","4690"
"69","63","1628","441","2841"
"70","63","1412","480","3076"
"71","57","28","4112","1574"
"72","57","16","3765","1469"
"73","63","2608","438","2826"
"74","75","18","693","4678"
"75","57","23","4083","1567"
"76","63","1865","434","2806"
"77","57","13","3843","1496"
"78","63","1879","419","2713"
"79","75","11","763","4941"
"80","57","12","4085","1610"
"81","75","21","738","4785"
"82","63","1859","417","2677"
"83","57","15","4098","1595"
"84","57","14","4352","1665"
"85","57","17","4245","1652"
"86","63","1218","451","2876"
"87","75","11","715","4772"
"88","57","14","4070","1570"
"89","57","13","4296","1660"
"90","63","2021","437","2793"
"91","75","72","733","4733"
"92","63","1358","430","2736"
"93","63","1500","446","2879"
"94","57","11","4078","1549"
"95","57","20","4322","1627"
"96","63","1708","447","2956"
"97","63","1323","423","2704"
