Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_G3.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","75","23","754","4951"
"2","57","25","4182","1548"
"3","57","15","4081","1510"
"4","75","11","712","4491"
"5","75","16","716","4793"
"6","75","35","680","4226"
"7","75","19","768","4834"
"8","57","18","4082","1503"
"9","63","2013","427","2749"
"10","75","15","731","4802"
"11","75","24","722","4811"
"12","63","2055","442","2729"
"13","57","38","4244","1570"
"14","63","1658","450","2829"
"15","63","166","413","2568"
"16","57","15","4189","1576"
"17","77","9","2152","4382"
"18","63","1686","437","2703"
"19","57","15","4136","1587"
"20","57","11","4246","1646"
"21","57","15","4298","1593"
"22","63","1857","462","2880"
"23","75","16","740","4642"
"24","63","1780","458","2818"
"25","75","31","741","4766"
"26","75","17","703","4816"
"27","63","1893","430","2718"
"28","75","17","747","4745"
"29","57","27","4041","1497"
"30","57","10","4404","1634"
"31","75","21","720","4819"
"32","57","20","4007","1512"
"33","57","78","4047","1528"
"34","63","1732","425","2749"
"35","63","1074","448","2778"
"36","75","32","717","4830"
"37","75","15","730","4815"
"38","63","381","429","2847"
"39","75","13","703","4676"
"40","63","2196","436","2729"
"41","75","10","715","4778"
"42","75","35","750","4776"
"43","75","114","712","4495"
"44","63","1819","413","2752"
"45","57","17","4075","1551"
"46","75","11","737","4811"
"47","63","1636","436","2825"
"48","75","16","687","4454"
"49","63","1768","422","2777"
"50","57","21","4000","1499"
"51","57","21","4121","1600"
"52","63","1970","437","2742"
"53","57","15","4354","1640"
"54","57","12","4262","1616"
"55","75","10","727","4868"
"56","63","2319","449","2872"
"57","57","20","4415","1662"
"58","75","22","746","4880"
"59","63","1915","444","2934"
"60","75","10","714","4751"
"61","63","1859","431","2816"
"62","57","13","4405","1657"
"63","63","15","441","2941"
"64","63","2199","422","2746"
"65","63","3754","435","2776"
"66","57","15","3915","1533"
"67","63","1710","443","2897"
"68","63","141","440","2848"
"69","63","1451","438","2764"
"70","63","2285","456","2895"
"71","75","18","763","4802"
"72","75","21","757","4906"
"73","75","16","723","4827"
"74","63","1912","455","2876"
"75","57","5","4111","1579"
"76","63","1836","430","2818"
