Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_D10.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","63","1751","419","2577"
"2","57","16","4207","1595"
"3","75","30","741","4898"
"4","63","1653","444","2691"
"5","57","21","4314","1604"
"6","57","12","4147","1539"
"7","57","22","4071","1520"
"8","57","10","4187","1611"
"9","57","13","4124","1584"
"10","63","1424","454","2812"
"11","77","16","2209","4435"
"12","57","22","4009","1549"
"13","63","1715","412","2682"
"14","57","13","4282","1649"
"15","75","13","712","4698"
"16","57","11","4053","1578"
"17","57","14","4266","1581"
"18","63","1208","432","2717"
"19","63","1595","451","2972"
"20","57","9","4052","1491"
"21","57","22","4292","1575"
"22","57","19","4138","1627"
"23","63","1481","432","2807"
"24","75","12","684","4470"
"25","75","12","720","4668"
"26","57","12","4261","1669"
"27","75","28","731","4743"
"28","57","19","4200","1596"
"29","57","12","4025","1568"
"30","57","20","4321","1614"
"31","57","12","3835","1431"
"32","57","19","4153","1592"
"33","63","1728","449","2939"
"34","75","15","711","4653"
"35","57","27","4206","1677"
"36","57","15","4035","1513"
"37","57","14","4090","1609"
"38","57","15","4042","1538"
"39","75","13","749","4938"
"40","57","14","4148","1591"
"41","63","1532","438","2928"
"42","63","1983","440","2785"
"43","75","25","725","4576"
"44","63","1468","441","2839"
"45","63","1966","467","2929"
"46","57","18","4232","1596"
"47","63","1400","434","2713"
"48","75","21","742","5010"
"49","75","9","725","4967"
"50","75","39","711","4812"
"51","75","7","767","5023"
"52","57","14","3966","1468"
"53","63","1200","443","2837"
"54","75","13","732","4930"
"55","75","13","725","4712"
"56","75","7","732","4831"
"57","75","12","753","4973"
"58","57","10","4102","1550"
"59","57","12","4313","1626"
"60","75","13","712","4866"
"61","63","2120","413","2719"
"62","57","13","4219","1630"
"63","57","11","4254","1608"
"64","63","1498","469","2926"
"65","75","23","731","4822"
"66","57","21","4292","1670"
"67","75","13","730","4919"
"68","75","12","651","4407"
"69","63","43","438","2767"
"70","57","9","4333","1686"
"71","57","10","4154","1620"
"72","63","1330","433","2752"
"73","57","9","4247","1614"
"74","57","9","4396","1669"
"75","57","13","4046","1522"
"76","57","13","4172","1636"
"77","75","13","770","4922"
"78","63","1738","430","2754"
"79","63","1595","448","2855"
"80","75","14","736","4787"
"81","63","1539","446","2740"
"82","75","12","793","5119"
"83","75","16","764","5031"
"84","57","11","4129","1579"
"85","57","11","3725","1425"
"86","63","1658","417","2722"
"87","57","13","4402","1705"
"88","57","21","4226","1660"
"89","0","13","4382","2010"
"90","63","96","429","2730"
"91","57","11","4264","1630"
"92","57","27","4220","1610"
"93","63","1817","438","2794"
"94","63","1397","431","2773"
"95","63","2026","408","2645"
"96","75","14","794","5271"
"97","63","1490","444","2851"
"98","75","16","743","4925"
"99","63","1278","427","2749"
"100","57","29","4480","1650"
"101","57","12","4264","1639"
"102","75","10","727","4807"
"103","57","15","4164","1600"
"104","57","10","3932","1508"
"105","57","14","4131","1592"
"106","63","965","442","2763"
"107","75","11","742","4816"
"108","75","10","748","4936"
"109","63","1579","417","2730"
"110","75","12","701","4560"
"111","75","12","767","4966"
"112","63","1237","440","2805"
"113","57","14","4024","1519"
"114","75","14","760","5039"
"115","72","7","189","4811"
"116","57","11","4100","1547"
"117","57","16","4409","1716"
"118","57","11","4258","1652"
"119","63","1609","435","2809"
"120","57","13","4228","1652"
"121","75","18","782","5284"
"122","75","11","733","4836"
"123","57","22","4059","1554"
"124","57","16","4217","1626"
"125","63","2244","436","2818"
"126","57","15","4103","1550"
"127","57","14","4267","1647"
"128","63","2825","420","2755"
"129","75","10","697","4530"
"130","75","15","761","4938"
"131","75","13","708","4694"
"132","75","10","733","4852"
"133","63","1575","461","2939"
"134","63","2212","455","3001"
"135","57","19","4295","1646"
"136","57","17","4107","1587"
"137","63","1657","430","2784"
"138","75","22","742","4926"
"139","63","1451","420","2740"
"140","63","1605","441","2843"
"141","75","16","754","5008"
"142","63","1476","458","2932"
"143","75","12","739","4820"
"144","63","7463","452","2856"
"145","75","8","698","4626"
"146","75","81","656","4344"
"147","75","23","717","4722"
"148","57","12","3641","1434"
"149","63","1730","418","2709"
"150","57","12","4117","1581"
"151","63","1446","434","2827"
"152","63","1740","439","2832"
"153","57","21","4123","1614"
"154","57","10","4305","1636"
"155","57","20","4016","1534"
"156","57","13","4174","1570"
"157","57","36","4315","1657"
"158","63","544","477","2952"
"159","63","1506","424","2751"
"160","57","19","4269","1612"
"161","75","17","710","4586"
"162","63","1201","398","2558"
"163","57","13","4230","1623"
"164","57","19","3921","1537"
"165","57","17","4118","1585"
"166","57","15","4162","1616"
"167","57","8","4302","1672"
"168","57","14","4128","1567"
"169","57","12","3908","1530"
"170","75","15","750","4892"
"171","57","14","4229","1604"
"172","57","19","4016","1524"
"173","63","1578","422","2745"
"174","63","1611","453","2909"
"175","63","1232","437","2810"
"176","57","14","3910","1519"
"177","57","46","4216","1632"
"178","75","16","757","4904"
"179","72","6","187","4600"
"180","57","16","4227","1607"
"181","57","13","4058","1534"
"182","75","11","750","4904"
"183","57","15","4208","1602"
"184","75","11","750","4701"
"185","75","8","710","4703"
"186","75","22","738","4783"
"187","57","12","4193","1630"
"188","57","11","4079","1631"
"189","63","2402","448","2910"
"190","63","1421","461","2874"
"191","63","1707","457","2980"
"192","63","1430","425","2803"
"193","57","16","4025","1542"
"194","75","16","737","4693"
"195","57","12","4173","1595"
"196","75","8","666","4440"
"197","63","1398","440","2850"
"198","63","1281","426","2760"
"199","75","13","756","4832"
"200","63","832","424","2751"
"201","63","1404","458","2898"
"202","63","1723","468","2973"
"203","75","9","685","4535"
"204","63","1631","450","2900"
"205","57","13","4026","1520"
"206","57","14","4259","1643"
"207","75","11","692","4538"
"208","57","12","3896","1496"
"209","57","19","4055","1545"
"210","63","1354","449","2870"
"211","57","14","4075","1534"
"212","63","1853","450","2834"
"213","57","17","4249","1596"
"214","63","1380","444","2834"
"215","75","13","700","4616"
"216","57","16","3997","1555"
"217","75","16","682","4476"
"218","75","23","769","4924"
"219","63","2136","457","2966"
"220","57","9","3997","1583"
"221","57","13","4372","1655"
"222","57","17","4076","1534"
"223","57","10","4031","1548"
"224","63","1545","448","2821"
"225","57","12","4196","1608"
"226","75","10","674","4513"
"227","75","10","698","4581"
"228","75","16","760","4897"
"229","57","19","4335","1627"
"230","75","14","720","4703"
"231","63","1165","412","2674"
"232","63","1941","423","2767"
"233","63","1623","422","2755"
"234","75","9","746","4776"
"235","63","1626","434","2808"
"236","75","12","774","5038"
"237","57","20","4263","1616"
"238","63","719","439","2764"
"239","63","1794","421","2738"
"240","57","13","4069","1567"
"241","63","1218","437","2814"
"242","63","1539","436","2693"
"243","63","1586","453","2822"
"244","75","14","795","5136"
"245","57","16","3944","1487"
"246","63","1663","444","2829"
"247","57","14","4056","1540"
"248","75","10","760","4842"
"249","75","18","754","4825"
"250","75","14","726","4662"
"251","75","13","746","4849"
"252","63","1488","427","2766"
"253","75","23","735","4709"
"254","63","1924","445","2806"
"255","63","1775","492","3036"
"256","63","1806","452","2867"
"257","57","15","4197","1598"
"258","63","1151","428","2710"
"259","57","13","4221","1611"
"260","57","10","4048","1581"
"261","57","16","4070","1560"
"262","57","15","4074","1586"
"263","75","19","749","4790"
"264","57","12","4371","1648"
"265","75","16","743","4884"
"266","75","15","784","4966"
"267","75","11","719","4704"
"268","75","14","750","4913"
"269","75","25","704","4518"
"270","75","24","706","4783"
"271","75","10","731","4625"
"272","63","2912","450","2830"
"273","75","18","742","4771"
"274","57","16","4092","1547"
"275","57","16","4018","1508"
"276","57","16","4015","1507"
"277","75","12","762","4863"
"278","63","1721","417","2715"
"279","57","14","4107","1594"
"280","57","16","4139","1583"
"281","63","1395","443","2842"
"282","75","22","717","4639"
"283","75","12","743","4774"
"284","57","9","4253","1633"
"285","75","10","694","4456"
"286","63","1785","412","2659"
"287","63","1526","418","2687"
"288","57","14","3966","1503"
"289","63","1652","448","2847"
"290","57","16","4490","1672"
"291","57","17","4275","1624"
"292","75","12","765","4849"
"293","75","13","743","4779"
"294","63","1767","451","2814"
"295","75","14","695","4501"
"296","57","11","3989","1517"
"297","63","1487","444","2841"
"298","63","1912","449","2859"
"299","57","16","3920","1502"
"300","75","20","782","5040"
"301","57","20","3971","1440"
"302","63","2003","437","2837"
"303","75","21","737","4814"
"304","75","10","733","4819"
"305","57","15","4163","1572"
"306","63","1471","426","2601"
"307","75","13","718","4531"
"308","75","13","764","4950"
"309","57","13","4239","1599"
"310","57","20","4265","1604"
"311","78","21","4687","5145"
"312","57","16","4018","1433"
"313","63","1448","386","2397"
"314","57","11","4022","1498"
"315","75","14","734","4702"
"316","57","12","4169","1553"
