Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_B6.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","63","7767","449","2836"
"2","57","15","4001","1484"
"3","63","3050","407","2557"
"4","77","7","2195","4339"
"5","63","3703","450","2810"
"6","75","13","722","4792"
"7","57","15","4174","1557"
"8","57","16","3996","1541"
"9","63","5433","447","2778"
"10","63","3680","425","2698"
"11","63","4777","441","2748"
"12","57","14","4090","1505"
"13","57","21","4020","1535"
"14","57","23","4134","1610"
"15","57","18","4410","1631"
"16","57","15","3906","1497"
"17","63","3689","436","2764"
"18","75","14","704","4671"
"19","75","14","687","4443"
"20","75","8","729","4749"
"21","63","7738","440","2770"
"22","63","2875","416","2683"
"23","63","3762","470","2883"
"24","57","18","4095","1607"
"25","57","15","4211","1646"
"26","75","25","704","4773"
"27","57","14","4624","1821"
"28","63","5830","447","2859"
"29","57","15","4009","1553"
"30","75","11","739","4793"
"31","63","2451","429","2805"
"32","63","3154","429","2786"
"33","75","11","740","4807"
"34","63","2679","426","2778"
"35","57","15","3984","1487"
"36","63","3096","450","2890"
"37","75","12","682","4549"
"38","75","20","735","4922"
"39","75","10","752","4939"
"40","57","19","4258","1603"
"41","63","3390","421","2762"
"42","75","8","689","4576"
"43","63","6176","435","2896"
"44","75","17","751","4850"
"45","63","8018","445","2878"
"46","57","13","4057","1569"
"47","63","5071","459","2940"
"48","57","14","4104","1583"
"49","75","12","759","4992"
"50","57","15","4138","1586"
"51","75","14","745","4856"
"52","75","27","791","5134"
"53","75","10","733","4930"
"54","63","3041","414","2737"
"55","63","3207","436","2885"
"56","57","14","4448","1703"
"57","75","14","758","4935"
"58","75","16","745","4829"
"59","57","25","4267","1677"
"60","57","19","4229","1622"
"61","63","3761","453","2866"
"62","57","14","4174","1608"
"63","75","16","736","4997"
"64","57","46","4397","1640"
"65","75","14","764","5087"
"66","75","16","709","4714"
"67","57","65","4137","1573"
"68","57","15","3906","1478"
"69","57","18","4056","1586"
"70","63","6876","433","2850"
"71","75","15","728","4737"
"72","75","13","718","4776"
"73","75","27","770","5048"
"74","57","7","4128","1561"
"75","63","277","427","2793"
"76","63","3068","442","2902"
"77","63","2224","427","2674"
"78","57","16","4179","1596"
"79","57","11","4079","1557"
"80","75","11","680","4503"
"81","57","10","4192","1627"
"82","57","15","4248","1629"
"83","75","13","711","4675"
"84","72","6","187","4913"
"85","63","5412","453","2882"
"86","57","13","4207","1626"
"87","57","24","4299","1654"
"88","75","12","739","4866"
"89","57","17","4240","1630"
"90","75","51","758","5035"
"91","63","2966","445","2845"
"92","57","11","4116","1607"
"93","75","39","730","4851"
"94","75","18","744","4838"
"95","75","10","739","4845"
"96","75","10","721","4825"
"97","57","12","4016","1522"
"98","63","2581","406","2585"
"99","75","9","746","5020"
"100","63","592","449","2873"
"101","57","11","4144","1585"
"102","75","29","744","4997"
"103","57","10","4300","1631"
"104","57","18","4131","1548"
"105","57","10","4203","1607"
"106","63","2987","437","2760"
"107","57","17","3676","1417"
"108","63","5426","445","2815"
"109","75","10","722","4731"
"110","63","3727","414","2750"
"111","57","13","4228","1645"
"112","63","5503","439","2771"
"113","63","4699","416","2735"
"114","57","12","3951","1527"
"115","63","2885","433","2733"
"116","57","18","4216","1589"
"117","63","3235","463","3003"
"118","75","30","730","4702"
"119","57","11","4098","1578"
"120","75","10","736","4865"
"121","75","8","700","4584"
"122","57","15","4295","1671"
"123","75","10","712","4796"
"124","57","16","4295","1628"
"125","57","16","4387","1704"
"126","75","11","743","4908"
"127","63","421","411","2695"
"128","75","16","764","4963"
"129","63","3311","436","2833"
"130","63","4048","448","2842"
"131","75","31","752","4879"
"132","75","9","747","4815"
"133","63","7774","423","2739"
"134","75","85","718","4646"
"135","75","12","705","4621"
"136","75","19","761","5065"
"137","57","12","4149","1579"
"138","75","19","761","5029"
"139","75","12","753","4891"
"140","75","10","711","4700"
"141","57","12","4170","1588"
"142","57","13","4118","1598"
"143","57","8","4033","1550"
"144","75","10","727","4801"
"145","57","13","4431","1690"
"146","63","3875","439","2833"
"147","63","3024","432","2728"
"148","57","15","4273","1623"
"149","75","12","663","4324"
"150","75","16","738","4757"
"151","75","16","744","4822"
"152","72","8","180","4568"
"153","63","4017","421","2735"
"154","57","15","4221","1604"
"155","57","15","4090","1552"
"156","57","14","4068","1550"
"157","75","12","647","4338"
"158","57","17","4226","1622"
"159","63","3997","484","2973"
"160","75","8","755","4954"
"161","63","2968","428","2772"
"162","57","25","4397","1689"
"163","75","17","723","4833"
"164","75","13","714","4763"
"165","57","11","4206","1590"
"166","57","13","4140","1578"
"167","57","13","4234","1639"
"168","75","24","730","4762"
"169","63","2661","428","2695"
"170","63","4016","446","2931"
"171","75","10","702","4593"
"172","75","19","733","4818"
"173","63","3037","430","2787"
"174","57","18","4053","1556"
"175","63","8220","421","2710"
"176","57","13","4241","1591"
"177","63","3871","451","2880"
"178","57","11","4059","1529"
"179","75","51","648","4247"
"180","75","14","745","4840"
"181","57","20","4307","1629"
"182","75","13","752","4942"
"183","75","17","692","4554"
"184","63","7687","455","2922"
"185","63","603","429","2752"
"186","57","18","4257","1630"
"187","75","22","700","4592"
"188","57","36","4123","1604"
"189","63","4253","440","2841"
"190","57","17","4122","1573"
"191","63","5861","440","2793"
"192","57","25","4200","1604"
"193","57","15","4021","1565"
"194","75","30","732","4768"
"195","57","10","4204","1603"
"196","75","15","737","4715"
"197","63","3804","420","2731"
"198","75","24","694","4582"
"199","57","15","3973","1535"
"200","57","13","4127","1589"
"201","63","4021","457","2954"
"202","75","19","680","4506"
"203","63","2659","430","2776"
"204","57","23","4249","1609"
"205","63","1749","439","2838"
"206","63","186","421","2656"
"207","57","17","4117","1556"
"208","75","22","761","4960"
"209","63","3556","479","2942"
"210","63","7696","452","2834"
"211","57","11","4140","1505"
"212","57","15","4204","1614"
"213","75","92","773","4707"
"214","75","27","734","4668"
"215","57","20","4105","1546"
"216","75","15","742","4816"
"217","57","13","4186","1628"
"218","57","9","3992","1504"
"219","63","3885","457","2827"
"220","57","18","4104","1584"
"221","63","4130","424","2691"
"222","57","13","4309","1640"
"223","57","11","4097","1550"
"224","63","2803","390","2542"
"225","63","4358","448","2897"
"226","57","23","4267","1635"
"227","57","10","4394","1669"
"228","63","5696","434","2817"
"229","63","8225","456","2955"
"230","57","15","3953","1538"
"231","75","18","705","4660"
"232","57","15","3688","1523"
"233","75","19","738","4895"
"234","75","16","713","4672"
"235","57","17","4074","1526"
"236","63","2652","399","2567"
"237","57","22","3856","1452"
"238","75","21","727","4705"
"239","63","6401","447","2822"
"240","63","9302","414","2676"
"241","57","220","4307","1632"
"242","75","12","693","4490"
"243","57","24","4044","1560"
"244","57","18","4108","1557"
"245","75","13","695","4509"
"246","63","4417","443","2809"
"247","63","6147","502","3129"
"248","75","27","699","4438"
"249","75","12","753","4873"
"250","75","61","713","4801"
"251","63","2750","458","2894"
"252","63","44","445","2779"
"253","57","16","4015","1538"
"254","57","28","4066","1550"
"255","57","20","4233","1618"
"256","57","15","4365","1677"
"257","57","11","3995","1527"
"258","75","12","767","4937"
"259","75","21","710","4578"
"260","63","7288","441","2825"
"261","75","19","746","4934"
"262","75","13","715","4685"
"263","75","10","758","4932"
"264","75","54","717","4662"
"265","75","21","727","4798"
"266","75","9","743","4840"
"267","63","2771","427","2555"
"268","63","3752","428","2639"
"269","63","431","411","2599"
"270","57","23","4161","1596"
"271","57","13","4114","1573"
"272","63","3676","437","2811"
"273","75","30","726","4912"
"274","75","14","738","4805"
"275","63","532","412","2581"
"276","63","3083","411","2619"
"277","75","3599","672","4175"
"278","75","80","616","4019"
"279","75","18","768","5075"
"280","57","25","4106","1578"
"281","57","14","4047","1507"
"282","57","17","4163","1607"
"283","57","10","4059","1546"
"284","63","3612","440","2785"
"285","0","21","6183","2397"
"286","75","15","714","4632"
"287","57","15","4069","1545"
"288","63","5085","434","2731"
"289","57","12","4052","1539"
"290","57","14","4209","1601"
"291","63","5077","434","2731"
"292","63","7037","397","2549"
"293","57","10","4188","1572"
"294","57","18","4263","1640"
"295","63","5346","449","2878"
"296","57","16","4074","1526"
"297","57","10","4346","1664"
"298","63","4260","444","2775"
"299","57","18","4073","1538"
"300","57","28","4417","1676"
"301","57","12","4004","1477"
"302","57","20","3945","1504"
"303","75","18","716","4713"
"304","57","16","3834","1478"
"305","63","4800","421","2632"
"306","63","3800","453","2852"
"307","75","23","765","4974"
"308","63","4005","409","2597"
"309","57","11","4192","1619"
"310","57","15","4317","1610"
"311","57","11","4384","1655"
"312","75","11","757","4774"
"313","75","34","710","4579"
"314","75","15","779","4884"
"315","63","2198","441","2753"
"316","75","10","694","4564"
"317","57","10","4072","1535"
"318","63","2768","452","2910"
"319","75","10","769","4939"
"320","75","30","728","4761"
"321","63","1861","416","2732"
"322","57","15","4242","1591"
"323","75","9","768","5043"
"324","75","13","751","4968"
"325","75","17","745","4822"
"326","57","13","4086","1563"
"327","57","22","4151","1545"
"328","63","3653","455","2917"
"329","63","5576","423","2684"
"330","63","2981","478","3052"
"331","63","3409","474","3008"
"332","57","13","4168","1582"
"333","75","14","735","4837"
"334","63","3440","428","2762"
"335","75","17","723","4802"
"336","63","3100","399","2647"
"337","75","15","740","4860"
"338","57","21","3883","1450"
"339","63","8666","454","2879"
"340","75","24","750","4832"
"341","63","3583","449","2840"
"342","63","2770","443","2781"
"343","75","27","740","4789"
"344","75","9","725","4777"
"345","75","12","760","4925"
"346","75","13","725","4678"
