Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_C11.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","75","13","729","4618"
"2","57","14","4423","1627"
"3","63","1822","451","2744"
"4","75","21","716","4754"
"5","75","11","734","4725"
"6","75","17","743","4699"
"7","57","8","3980","1485"
"8","57","11","4239","1643"
"9","75","14","726","4651"
"10","57","13","4049","1549"
"11","63","1594","425","2695"
"12","63","1235","419","2724"
"13","57","19","4221","1606"
"14","77","13","2240","4418"
"15","57","11","4389","1607"
"16","75","16","763","4830"
"17","75","10","703","4641"
"18","57","10","4164","1577"
"19","75","9","688","4561"
"20","75","14","732","4845"
"21","57","19","4227","1587"
"22","75","14","782","4925"
"23","63","1029","444","2820"
"24","63","1421","439","2835"
"25","75","11","722","4630"
"26","57","9","3983","1509"
"27","57","12","4118","1628"
"28","57","13","4204","1593"
"29","63","1169","441","2743"
"30","57","17","4142","1552"
"31","57","19","4159","1594"
"32","63","1910","416","2595"
"33","63","1524","437","2778"
"34","75","16","722","4876"
"35","63","1130","472","2920"
"36","63","1566","430","2754"
"37","57","17","4024","1590"
"38","57","13","4131","1636"
"39","63","1346","453","2871"
"40","63","1283","441","2797"
"41","0","11","588","3811"
"42","63","1318","416","2655"
"43","63","1363","400","2588"
"44","63","1283","418","2631"
"45","57","14","4348","1636"
"46","63","2062","436","2863"
"47","75","11","723","4832"
"48","75","18","753","4770"
"49","75","10","711","4673"
"50","63","31","440","2852"
"51","57","9","4045","1583"
"52","75","27","658","4364"
"53","63","1019","438","2767"
"54","57","22","4217","1610"
"55","63","1348","453","2956"
"56","57","11","4047","1580"
"57","63","1182","424","2769"
"58","57","11","3970","1567"
"59","75","11","723","4778"
"60","63","1741","449","2859"
"61","57","11","4198","1595"
"62","75","8","706","4687"
"63","63","1131","404","2667"
"64","63","2150","457","2953"
"65","63","978","461","2929"
"66","75","11","765","4839"
"67","57","17","4221","1606"
"68","75","6","751","4919"
"69","75","9","721","4703"
"70","63","1242","424","2753"
"71","57","16","4237","1609"
"72","75","28","733","4836"
"73","63","1680","427","2797"
"74","63","1804","442","2956"
"75","63","1080","417","2766"
"76","57","17","4105","1566"
"77","75","12","771","5119"
"78","57","11","4227","1662"
"79","75","13","740","4967"
"80","75","14","740","4908"
"81","63","1299","444","2890"
"82","63","1409","449","2878"
"83","63","2018","427","2789"
"84","63","1133","447","2833"
"85","63","982","418","2680"
"86","63","1259","449","2832"
"87","75","13","706","4663"
"88","75","11","712","4746"
"89","63","1519","435","2778"
"90","75","24","773","5039"
"91","63","771","447","2884"
"92","63","1389","421","2768"
"93","57","12","4037","1545"
"94","75","29","722","4745"
"95","63","941","441","2917"
"96","75","17","705","4778"
"97","63","1339","454","2987"
"98","57","11","3980","1514"
"99","75","16","799","5264"
"100","75","8","738","4938"
"101","57","23","4208","1579"
"102","57","12","4238","1662"
"103","63","1250","452","2927"
"104","57","11","4338","1667"
"105","63","1166","459","2950"
"106","63","1297","429","2715"
"107","75","14","657","4412"
"108","57","9","4102","1607"
"109","75","19","761","5119"
"110","63","1293","438","2832"
"111","63","1063","440","2816"
"112","63","1923","466","2947"
"113","63","1036","441","2816"
"114","63","1642","448","2895"
"115","75","12","761","4812"
"116","57","9","4173","1608"
"117","63","1435","426","2725"
"118","75","9","732","4898"
"119","75","15","695","4609"
"120","57","14","4328","1628"
"121","57","12","4166","1576"
"122","63","1615","449","2906"
"123","57","14","4211","1644"
"124","75","21","764","4932"
"125","63","993","437","2892"
"126","75","19","707","4597"
"127","57","11","4109","1588"
"128","75","6","692","4992"
"129","75","9","716","4811"
"130","63","980","439","2777"
"131","75","12","759","5025"
"132","63","1088","452","2903"
"133","75","16","768","4995"
"134","57","12","4293","1649"
"135","57","15","4182","1589"
"136","57","11","4615","1860"
"137","63","886","468","3099"
"138","57","12","4088","1572"
"139","75","42","776","5183"
"140","75","14","745","4855"
"141","72","8","193","4832"
"142","75","19","682","4527"
"143","75","12","775","5176"
"144","57","12","4231","1620"
"145","63","2095","446","2865"
"146","75","12","763","4947"
"147","75","11","747","4918"
"148","75","13","711","4743"
"149","75","10","751","4911"
"150","63","1534","433","2777"
"151","75","11","758","4904"
"152","57","18","4010","1542"
"153","75","17","684","4675"
"154","75","11","746","4927"
"155","57","9","4048","1531"
"156","75","15","732","4798"
"157","75","13","705","4805"
"158","63","1182","420","2777"
"159","75","10","744","4746"
"160","75","18","770","4936"
"161","75","12","792","5182"
"162","75","1832","710","4493"
"163","75","17","774","5091"
"164","75","19","727","4897"
"165","75","12","753","4797"
"166","63","1630","468","3049"
"167","63","1210","462","3061"
"168","75","12","739","4759"
"169","57","15","4156","1591"
"170","63","1277","475","3029"
"171","57","13","4810","1875"
"172","75","14","732","4867"
"173","57","11","4235","1652"
"174","63","1394","463","2842"
"175","57","12","4034","1548"
"176","75","10","709","4796"
"177","75","11","753","4972"
"178","75","17","777","5119"
"179","57","8","4057","1529"
"180","75","16","738","4899"
"181","63","1490","454","3009"
"182","63","1347","454","2989"
"183","75","43","783","5125"
"184","57","13","4239","1612"
"185","75","11","725","4835"
"186","75","13","752","4952"
"187","63","1173","448","2864"
"188","63","1526","410","2652"
"189","63","894","439","2827"
"190","63","1427","434","2810"
"191","57","9","4218","1618"
"192","57","14","4196","1584"
"193","57","16","4195","1605"
"194","75","17","719","4690"
"195","57","16","4188","1606"
"196","57","13","4076","1584"
"197","75","12","732","4742"
"198","57","9","4157","1618"
"199","57","22","4067","1545"
"200","63","1079","443","2860"
"201","57","9","4129","1586"
"202","75","14","751","5035"
"203","57","11","4327","1651"
"204","57","18","3859","1535"
"205","63","1561","455","2910"
"206","57","17","4017","1603"
"207","75","17","746","4796"
"208","63","1543","459","2920"
"209","63","5139","443","2831"
"210","63","3804","455","2966"
"211","63","1622","453","2905"
"212","57","15","4078","1562"
"213","63","1454","390","2521"
"214","72","10","186","4572"
"215","63","1614","451","2862"
"216","63","1538","403","2599"
"217","63","1541","442","2766"
"218","57","16","4103","1569"
"219","75","13","710","4639"
"220","57","10","4268","1607"
"221","75","33","706","4682"
"222","57","11","4199","1590"
"223","63","4613","447","2810"
