Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_H3.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","75","11","706","4585"
"2","63","2200","452","2876"
"3","57","17","4119","1568"
"4","57","11","4180","1581"
"5","57","16","3756","1416"
"6","75","33","705","4531"
"7","75","11","748","4753"
"8","63","1429","418","2754"
"9","63","1601","450","2787"
"10","75","13","719","4759"
"11","75","14","751","4980"
"12","57","17","4105","1521"
"13","57","14","4197","1566"
"14","57","17","4388","1648"
"15","77","8","2196","4386"
"16","75","12","744","4767"
"17","57","15","4207","1542"
"18","63","1725","444","2895"
"19","57","16","4055","1515"
"20","57","16","4036","1574"
"21","57","17","4010","1571"
"22","63","2237","425","2769"
"23","75","19","740","4733"
"24","63","2013","456","2875"
"25","63","1914","424","2673"
"26","57","17","4221","1621"
"27","75","16","727","4853"
"28","57","20","4035","1565"
"29","75","37","721","4837"
"30","63","1472","473","2994"
"31","63","1663","430","2719"
"32","75","12","699","4683"
"33","75","32","674","4420"
"34","57","17","4053","1604"
"35","75","76","744","4856"
"36","57","9","3970","1539"
"37","75","24","772","4916"
"38","63","1371","429","2854"
"39","57","18","4149","1578"
"40","75","33","653","4166"
"41","57","15","4182","1607"
"42","57","13","4125","1546"
"43","75","37","708","4642"
"44","57","20","3977","1578"
"45","57","12","4094","1587"
"46","63","1887","424","2775"
"47","57","10","4242","1615"
"48","75","14","669","4601"
"49","75","13","706","4691"
"50","75","17","726","4708"
"51","57","11","4368","1653"
"52","75","12","742","4887"
"53","75","10","727","4858"
"54","57","9","4007","1533"
"55","75","12","738","4978"
"56","63","1689","434","2831"
"57","75","13","737","4655"
"58","57","14","4250","1613"
"59","75","13","720","4744"
"60","57","10","4031","1568"
"61","57","9","4315","1687"
"62","75","11","685","4684"
"63","75","17","776","5026"
"64","63","2071","446","2872"
"65","63","37","441","2876"
"66","63","1922","441","2823"
"67","75","18","726","4762"
"68","57","21","4219","1634"
"69","63","1009","406","2527"
"70","57","14","4256","1609"
"71","63","806","434","2835"
"72","75","14","689","4538"
"73","57","17","4092","1556"
"74","57","15","4334","1662"
"75","63","1807","435","2869"
"76","57","24","4129","1619"
"77","75","12","714","4740"
"78","75","17","749","4900"
"79","57","9","4165","1590"
"80","75","10","723","4833"
"81","75","13","748","4998"
"82","63","1826","443","2901"
"83","63","1836","417","2714"
"84","63","1780","427","2766"
"85","75","16","733","4828"
"86","75","15","727","4790"
"87","75","18","759","4832"
"88","57","12","4367","1681"
"89","63","1565","434","2770"
"90","63","1590","418","2746"
"91","75","14","742","4857"
"92","63","1736","419","2726"
"93","57","19","4317","1658"
"94","63","1662","425","2785"
"95","75","18","745","4999"
"96","57","14","4326","1660"
"97","57","16","4097","1579"
"98","63","1884","456","2925"
"99","57","40","3907","1470"
"100","75","15","747","4913"
"101","75","9","711","4755"
"102","57","16","4019","1570"
"103","63","1525","449","2935"
"104","63","1644","429","2863"
"105","75","20","728","4910"
"106","75","14","718","4694"
"107","63","2052","453","2862"
"108","75","32","767","4946"
"109","57","12","4257","1634"
"110","63","1874","441","2849"
"111","63","1767","433","2744"
"112","75","58","660","4318"
"113","75","12","736","4902"
"114","57","15","4445","1678"
"115","57","17","4167","1578"
"116","63","1851","449","2845"
"117","63","1966","463","2883"
"118","63","1588","454","2939"
"119","75","19","746","4855"
"120","63","1759","460","2907"
"121","57","24","4295","1641"
"122","75","13","756","5020"
"123","57","18","4120","1586"
"124","63","2002","445","2870"
"125","57","14","4282","1644"
"126","75","30","711","4773"
"127","75","11","754","4940"
"128","57","17","4050","1557"
"129","63","1969","461","2895"
"130","57","11","4079","1580"
"131","63","1771","467","3011"
"132","75","13","720","4740"
"133","57","22","5043","1911"
"134","75","11","720","4801"
"135","57","15","4208","1601"
"136","57","14","4292","1660"
"137","57","10","4176","1589"
"138","75","16","745","4793"
"139","75","16","775","4925"
"140","72","5","164","4207"
"141","63","1597","492","2905"
"142","63","2181","451","2973"
"143","75","9","737","4861"
"144","57","10","4011","1531"
"145","63","1528","422","2686"
"146","75","12","745","5025"
"147","57","17","4284","1646"
"148","63","1128","462","2937"
"149","57","10","4092","1579"
"150","75","19","715","4605"
"151","75","16","742","4802"
"152","63","1503","448","2922"
"153","75","25","764","4945"
"154","63","1802","442","2863"
"155","75","13","725","4702"
"156","57","13","3979","1509"
"157","57","12","4335","1644"
"158","57","17","4256","1630"
"159","57","17","4088","1540"
"160","57","12","4251","1612"
"161","75","38","747","4982"
"162","57","12","4327","1653"
"163","75","31","723","4727"
"164","75","15","765","4949"
"165","75","11","748","4870"
"166","63","1408","440","2813"
"167","75","10","706","4724"
"168","63","1248","438","2818"
"169","57","13","4183","1594"
"170","63","1108","442","2894"
"171","57","14","4250","1629"
"172","57","30","3888","1487"
"173","57","15","4353","1639"
"174","63","1765","461","2956"
"175","75","13","758","4946"
"176","63","1765","426","2815"
"177","75","10","727","4942"
"178","57","14","4120","1576"
"179","63","1887","446","2890"
"180","63","1685","446","2844"
"181","57","18","4027","1568"
"182","63","1619","444","2817"
"183","75","24","718","4700"
"184","75","19","690","4563"
"185","57","15","4254","1609"
"186","57","14","4331","1642"
"187","75","9","743","4840"
"188","57","15","4371","1659"
"189","75","15","761","4804"
"190","63","1126","435","2770"
"191","75","17","734","4808"
"192","63","1615","436","2870"
"193","63","1826","434","2764"
"194","75","31","746","4949"
"195","57","11","3989","1567"
"196","75","9","720","4700"
"197","57","15","3845","1489"
"198","63","1771","411","2662"
"199","75","14","727","4880"
"200","57","30","4258","1635"
"201","63","1481","442","2861"
"202","57","18","4164","1621"
"203","57","26","4103","1540"
"204","75","12","756","4960"
"205","75","16","766","5049"
"206","63","1681","427","2657"
"207","75","12","700","4629"
"208","63","1628","403","2654"
"209","57","20","4112","1574"
"210","57","14","4210","1592"
"211","75","13","781","5165"
"212","57","12","4213","1561"
"213","57","11","4015","1547"
"214","57","13","4200","1622"
"215","75","14","745","4850"
"216","63","3739","460","2920"
"217","57","13","4392","1683"
"218","57","11","4342","1640"
"219","63","2127","427","2767"
"220","75","21","723","4760"
"221","57","20","4257","1631"
"222","57","19","4094","1605"
"223","63","1980","442","2873"
"224","57","23","4312","1642"
"225","75","15","792","5048"
"226","57","20","4226","1614"
"227","57","12","4151","1628"
"228","63","1821","442","2839"
"229","57","17","4251","1633"
"230","63","1558","453","2946"
"231","57","9","4032","1550"
"232","75","17","727","4804"
"233","75","13","755","4877"
"234","75","21","731","4700"
"235","63","1414","421","2812"
"236","57","14","4128","1594"
"237","57","16","4397","1668"
"238","63","1332","435","2807"
"239","57","11","4142","1576"
"240","75","16","728","4866"
"241","72","7","178","4597"
"242","57","15","3979","1519"
"243","57","11","4242","1593"
"244","57","16","4267","1650"
"245","57","17","3936","1516"
"246","75","13","665","4396"
"247","63","1517","445","2837"
"248","63","1223","429","2784"
"249","63","1448","477","3020"
"250","57","11","4303","1651"
"251","57","11","4372","1652"
"252","63","1598","452","2957"
"253","75","26","752","4950"
"254","75","19","700","4511"
"255","57","22","4207","1618"
"256","75","14","733","4850"
"257","57","13","4259","1614"
"258","63","2102","430","2779"
"259","75","32","733","4781"
"260","57","12","4213","1606"
"261","57","15","4286","1624"
"262","57","13","4252","1650"
"263","57","11","3995","1574"
"264","75","19","744","4890"
"265","63","1590","435","2857"
"266","63","1991","441","2776"
"267","75","20","737","4767"
"268","63","1672","434","2726"
"269","63","1925","437","2803"
"270","75","18","748","4825"
"271","63","1457","426","2749"
"272","57","14","4329","1628"
"273","63","1609","444","2827"
"274","57","14","4241","1623"
"275","75","11","737","4768"
"276","57","17","3947","1501"
"277","63","1158","425","2690"
"278","63","1841","462","2938"
"279","75","15","721","4760"
"280","75","15","732","4723"
"281","63","1535","433","2773"
"282","75","11","659","4375"
"283","57","15","4267","1618"
"284","75","12","733","4814"
"285","75","41","719","4661"
"286","63","1590","473","3013"
"287","63","1772","451","2920"
"288","75","11","730","4766"
"289","75","12","727","4778"
"290","57","28","4243","1598"
"291","75","9","709","4754"
"292","57","23","4049","1546"
"293","63","1924","453","2857"
"294","63","1982","421","2750"
"295","57","22","4119","1551"
"296","63","2032","439","2866"
"297","75","11","786","4940"
"298","63","1741","445","2849"
"299","63","2641","415","2645"
"300","57","14","4332","1637"
"301","57","14","4241","1620"
"302","57","16","4123","1569"
"303","63","2447","433","2684"
"304","57","9","4068","1568"
"305","75","13","764","5024"
