Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_D8.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","63","993","419","2544"
"2","75","13","755","4804"
"3","75","13","654","4257"
"4","63","955","420","2712"
"5","63","1021","432","2801"
"6","75","15","707","4632"
"7","57","12","4197","1540"
"8","75","12","719","4581"
"9","63","1261","472","2894"
"10","75","15","683","4479"
"11","77","23","2220","4402"
"12","63","892","439","2739"
"13","75","11","726","4679"
"14","57","15","4254","1637"
"15","75","13","748","4812"
"16","75","10","726","4859"
"17","57","16","4004","1555"
"18","75","11","753","5043"
"19","57","14","4332","1644"
"20","57","19","4070","1576"
"21","75","9","783","5016"
"22","75","13","702","4544"
"23","57","10","4038","1602"
"24","75","12","804","5367"
"25","63","1381","431","2806"
"26","75","7","693","4748"
"27","63","1458","453","2811"
"28","75","12","730","4715"
"29","75","9","732","4911"
"30","75","16","730","4846"
"31","63","1091","456","2849"
"32","57","10","4130","1601"
"33","75","10","712","4747"
"34","63","2425","438","2795"
"35","57","14","4170","1564"
"36","63","822","436","2760"
"37","57","14","4126","1570"
"38","57","16","4045","1539"
"39","57","20","4319","1639"
"40","63","1092","449","2908"
"41","63","930","436","2773"
"42","75","12","759","4928"
"43","57","15","3974","1534"
"44","63","1185","458","3015"
"45","57","21","4351","1638"
"46","75","13","740","4815"
"47","63","1103","434","2805"
"48","63","71707","478","2910"
"49","75","9","675","4495"
"50","75","15","756","5089"
"51","57","9","4221","1621"
"52","75","12","737","4786"
"53","57","13","4272","1657"
"54","75","10","774","5070"
"55","63","1141","429","2802"
"56","75","16","713","4711"
"57","75","15","697","4606"
"58","75","11","666","4467"
"59","75","10","737","4911"
"60","75","15","773","4862"
"61","75","15","745","4834"
"62","63","947","421","2726"
"63","75","12","751","4760"
"64","57","20","4149","1593"
"65","63","887","429","2814"
"66","57","14","4170","1606"
"67","63","1525","441","2832"
"68","63","869","437","2868"
"69","63","1492","457","2893"
"70","75","11","715","4775"
"71","63","1554","442","2805"
"72","57","15","4420","1712"
"73","57","15","4037","1543"
"74","75","13","749","4886"
"75","75","18","753","5084"
"76","57","19","4123","1587"
"77","63","1044","443","2898"
"78","75","17","765","4905"
"79","57","10","4105","1559"
"80","75","13","743","4935"
"81","75","27","735","4701"
"82","63","1168","426","2718"
