Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_B10.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","75","17","730","4688"
"2","75","9","728","4458"
"3","75","64","714","4844"
"4","57","16","4406","1633"
"5","75","105","700","4838"
"6","57","19","4117","1551"
"7","63","818","436","2693"
"8","63","1357","459","2799"
"9","75","16","722","4766"
"10","63","638","410","2682"
"11","63","105","450","2773"
"12","57","15","4388","1608"
"13","57","13","4191","1595"
"14","57","16","3917","1468"
"15","75","13","747","4894"
"16","57","11","4204","1567"
"17","77","16","2233","4364"
"18","75","17","767","4919"
"19","63","1144","440","2753"
"20","63","1178","421","2556"
"21","57","11","4059","1572"
"22","75","15","732","4732"
"23","57","15","4651","1801"
"24","57","15","4467","1726"
"25","63","1032","458","2874"
"26","57","15","4186","1628"
"27","63","2246","449","2856"
"28","63","881","441","2791"
"29","57","13","4251","1588"
"30","57","18","4214","1576"
"31","75","19","668","4474"
"32","57","9","4237","1602"
"33","63","202","430","2788"
"34","75","17","685","4391"
"35","63","1978","459","2973"
"36","75","19","716","4667"
"37","57","11","4323","1645"
"38","75","15","741","4788"
"39","57","12","4366","1618"
"40","75","13","717","4943"
"41","75","11","768","4841"
"42","57","12","3959","1529"
"43","75","12","757","4811"
"44","57","11","4382","1691"
"45","75","14","727","4831"
"46","63","340","409","2746"
"47","75","12","715","4762"
"48","57","13","4274","1619"
"49","63","534","456","2938"
"50","63","148","485","3031"
"51","75","10","715","4892"
"52","63","1112","436","2785"
"53","75","15","723","4757"
"54","75","13","687","4432"
"55","75","18","742","4789"
"56","75","24","747","4819"
"57","57","15","5223","1945"
"58","75","7","730","4676"
"59","63","161","442","2873"
"60","57","10","4147","1604"
"61","63","878","445","2871"
"62","57","16","4069","1526"
"63","75","9","724","4734"
"64","75","15","752","4856"
"65","75","13","706","4752"
"66","75","14","784","4944"
"67","57","13","4260","1643"
"68","75","21","722","4788"
"69","75","12","739","4869"
"70","75","20","740","4895"
"71","63","519","454","2913"
"72","75","13","706","4599"
"73","57","15","4141","1571"
"74","75","39","725","4681"
"75","57","15","4208","1646"
"76","63","376","460","2894"
"77","63","768","437","2751"
"78","75","13","718","4593"
"79","57","13","3871","1499"
"80","75","13","737","4765"
"81","75","13","756","4989"
"82","57","13","4362","1614"
"83","75","11","747","4792"
"84","75","15","775","4994"
"85","57","7","4054","1532"
"86","57","15","4253","1654"
"87","63","1396","481","3133"
"88","75","13","731","4760"
"89","57","13","4303","1622"
"90","75","14","700","4594"
"91","57","11","4247","1646"
"92","63","907","424","2842"
"93","57","17","4116","1557"
"94","63","872","431","2852"
"95","63","1859","439","2848"
"96","63","1107","453","2927"
"97","75","7","754","5027"
"98","57","17","4198","1616"
"99","57","14","4252","1611"
"100","57","17","4318","1665"
"101","75","12","714","4806"
"102","63","1640","456","2884"
"103","63","319","465","2959"
"104","75","34","721","4486"
"105","75","16","804","4991"
"106","57","14","4213","1623"
"107","75","11","750","4819"
"108","75","9","744","4895"
"109","75","11","745","4921"
"110","57","15","3769","1428"
"111","63","2567","435","2858"
"112","57","10","4179","1640"
"113","63","343","457","2952"
"114","63","490","442","2810"
"115","75","17","737","4812"
"116","57","13","4241","1610"
"117","75","13","783","5032"
"118","57","12","4165","1593"
"119","72","10","187","4840"
"120","75","11","779","4947"
"121","75","2","760","4933"
"122","63","1036","447","2893"
"123","57","15","4164","1569"
"124","57","12","4212","1661"
"125","63","1753","463","2990"
"126","75","12","756","5050"
"127","63","424","444","2877"
"128","57","9","4179","1618"
"129","75","10","709","4746"
"130","63","1359","451","2906"
"131","75","13","776","4791"
"132","63","293","442","2813"
"133","57","16","4244","1659"
"134","63","1045","462","2910"
"135","63","2200","427","2734"
"136","63","845","415","2669"
"137","75","30","659","4964"
"138","63","1535","434","2851"
"139","75","9","767","5144"
"140","75","10","756","4962"
"141","63","1207","432","2821"
"142","57","21","4338","1596"
"143","63","263","418","2685"
"144","63","981","477","3101"
"145","63","1098","441","2872"
"146","63","933","463","2981"
"147","75","21","628","4173"
"148","57","17","4224","1628"
"149","75","19","736","4895"
"150","63","75","444","2806"
"151","57","18","4186","1634"
"152","57","9","4094","1555"
"153","75","17","750","4930"
"154","63","2375","459","2918"
"155","75","9","761","4801"
"156","63","507","440","2797"
"157","57","12","4019","1506"
"158","63","124","455","2889"
"159","63","1029","488","2915"
"160","75","9","680","4437"
"161","63","1228","451","2907"
"162","63","1125","461","2983"
"163","57","13","4289","1650"
"164","63","128","438","2771"
"165","57","17","4021","1523"
"166","57","12","4216","1612"
"167","57","14","4151","1605"
"168","57","15","3879","1518"
"169","75","13","704","4676"
"170","57","17","4202","1598"
"171","57","9","3940","1498"
"172","63","948","460","2896"
"173","75","12","795","5129"
"174","75","11","734","4799"
"175","75","13","740","4830"
"176","75","12","726","4811"
"177","57","10","4201","1611"
"178","57","9","4199","1583"
"179","75","14","742","4865"
"180","63","636","416","2741"
"181","63","183","428","2705"
"182","63","1019","418","2746"
"183","57","15","4264","1642"
"184","75","11","747","4874"
"185","75","12","748","4904"
"186","63","999","417","2648"
"187","57","19","4278","1596"
"188","57","15","4241","1606"
"189","57","13","3966","1509"
"190","72","6","186","4575"
"191","75","12","755","4876"
"192","75","8","743","4860"
"193","63","792","447","2805"
"194","63","1177","453","2859"
"195","63","1103","445","2818"
"196","75","9","763","4947"
"197","63","929","431","2754"
"198","57","10","4064","1557"
"199","75","35","720","4683"
"200","75","12","713","4756"
"201","57","15","4089","1556"
"202","75","8","728","4757"
"203","57","9","4085","1557"
"204","75","12","716","4646"
"205","75","12","705","4602"
"206","75","20","703","4597"
"207","57","13","3964","1548"
"208","57","14","4008","1536"
"209","57","12","4248","1621"
"210","63","1097","407","2644"
"211","75","9","722","4717"
"212","57","14","4131","1564"
"213","75","44","708","4608"
"214","57","11","4205","1606"
"215","57","16","4442","1664"
"216","75","12","717","4769"
"217","57","11","4309","1642"
"218","75","19","764","5003"
"219","57","17","4443","1648"
"220","63","1265","424","2720"
"221","57","24","3754","1439"
"222","57","12","3947","1524"
"223","75","10","693","4550"
"224","63","225","402","2604"
"225","57","12","4281","1642"
"226","57","14","4232","1622"
"227","63","424","426","2717"
"228","63","1450","435","2809"
"229","75","12","751","4865"
"230","75","15","673","4415"
"231","57","13","3737","1431"
"232","75","11","750","4888"
"233","63","644","417","2676"
"234","57","10","4007","1549"
"235","57","18","4325","1647"
"236","57","19","4115","1565"
"237","75","11","693","4566"
"238","75","8","710","4673"
"239","75","14","691","4487"
"240","57","49","4066","1558"
"241","75","13","724","4726"
"242","57","13","4275","1650"
"243","75","11","711","4667"
"244","63","469","443","2833"
"245","63","2841","405","2647"
"246","57","18","4129","1565"
"247","75","11","724","4792"
"248","75","16","742","4826"
"249","57","11","4158","1579"
"250","57","33","4259","1600"
"251","75","510","916","5682"
"252","75","8","721","4686"
"253","57","15","4131","1590"
"254","75","11","739","4857"
"255","75","6","650","4335"
"256","57","12","4118","1564"
"257","63","926","438","2768"
"258","75","10","748","4827"
"259","57","32","4019","1538"
"260","57","11","4171","1577"
"261","75","18","737","4717"
"262","75","18","720","4721"
"263","75","13","753","4838"
"264","63","433","410","2630"
"265","75","13","689","4509"
"266","63","624","429","2730"
"267","0","20","1235","7002"
"268","0","85","4265","1910"
"269","57","13","3970","1519"
"270","75","11","723","4737"
"271","63","125","450","2851"
"272","63","1360","450","2900"
"273","63","960","448","2784"
"274","57","12","4208","1612"
"275","57","11","4455","1684"
"276","57","14","4081","1554"
"277","75","12","768","4815"
"278","63","121","432","2786"
"279","75","19","726","4654"
"280","75","15","683","4431"
"281","75","11","722","4772"
"282","75","14","738","4813"
"283","75","24","698","4490"
"284","57","19","4151","1562"
"285","75","21","764","4898"
"286","57","8","4139","1572"
"287","63","1512","464","2962"
"288","57","13","4343","1625"
"289","63","938","428","2749"
"290","75","19","765","4976"
"291","75","13","737","4849"
"292","63","1147","432","2680"
"293","75","13","759","5011"
"294","57","11","4179","1634"
"295","63","761","432","2738"
"296","75","11","752","4816"
"297","57","12","4090","1531"
"298","63","751","436","2782"
"299","63","930","403","2632"
"300","63","1004","435","2742"
"301","75","25","715","4771"
"302","63","1506","414","2664"
"303","75","10","742","4778"
"304","57","14","4240","1628"
"305","63","992","440","2835"
"306","57","13","4176","1550"
"307","63","234","452","2901"
"308","57","16","4066","1520"
"309","63","1078","455","2878"
"310","75","18","730","4819"
"311","57","11","3961","1506"
"312","57","32","4113","1542"
"313","57","18","4206","1584"
"314","75","15","736","4832"
"315","75","13","748","4893"
"316","57","9","4223","1589"
"317","63","1473","444","2800"
"318","63","485","454","2934"
