Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_H11.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","57","13","3987","1459"
"2","63","1502","451","2923"
"3","63","1815","443","2765"
"4","57","16","4256","1568"
"5","57","14","4179","1545"
"6","57","20","4047","1532"
"7","75","9","766","4958"
"8","63","1350","415","2719"
"9","75","19","703","4423"
"10","75","16","771","4836"
"11","63","1687","423","2645"
"12","75","15","704","4481"
"13","75","14","729","4713"
"14","57","19","4068","1546"
"15","52","714","224","1422"
"16","75","20","733","4852"
"17","75","15","733","4848"
"18","75","15","730","4705"
"19","77","15","2244","4405"
"20","57","8","3928","1500"
"21","75","18","755","4920"
"22","57","9","4361","1657"
"23","57","20","3781","1453"
"24","75","12","707","4463"
"25","75","18","758","4823"
"26","75","20","750","4923"
"27","75","10","770","4964"
"28","57","12","3998","1537"
"29","57","10","3972","1508"
"30","75","14","731","4658"
"31","75","14","722","4524"
"32","63","1893","427","2665"
"33","57","18","4325","1651"
"34","63","2032","444","2866"
"35","57","15","4197","1617"
"36","57","18","4071","1562"
"37","75","10","732","4586"
"38","75","13","715","4746"
"39","57","16","3950","1514"
"40","63","2420","421","2765"
"41","57","14","4018","1571"
"42","57","13","4257","1600"
"43","75","6","745","4830"
"44","75","12","695","4675"
"45","57","16","4025","1541"
"46","75","7","698","4740"
"47","75","33","706","4702"
"48","57","14","4132","1606"
"49","57","17","4226","1575"
"50","63","1803","427","2698"
"51","75","10","746","4817"
"52","63","1558","438","2751"
"53","57","13","4235","1578"
"54","63","1840","427","2781"
"55","57","11","4567","1705"
"56","57","12","3764","1468"
"57","75","37","731","4619"
"58","57","14","4363","1621"
"59","63","1567","420","2856"
"60","75","23","734","4729"
"61","63","1479","424","2711"
"62","63","2386","453","2916"
"63","63","1736","415","2821"
"64","57","16","4179","1614"
"65","57","17","4096","1564"
"66","75","12","735","4891"
"67","63","1062","442","2882"
"68","57","16","4039","1533"
"69","63","1487","465","2931"
"70","57","13","4093","1610"
"71","75","11","692","4581"
"72","63","1334","437","2796"
"73","57","10","3901","1521"
"74","57","17","4008","1560"
"75","63","1082","439","2845"
"76","63","1822","459","2957"
"77","75","16","714","4853"
"78","75","19","716","4840"
"79","63","1962","449","2818"
"80","57","9","4093","1605"
"81","63","2300","436","2856"
"82","75","12","748","4856"
"83","57","11","4087","1588"
"84","57","13","4219","1614"
"85","75","9","714","4662"
"86","57","34","3929","1516"
"87","75","18","651","4423"
"88","57","19","4202","1587"
"89","75","12","732","4902"
"90","75","14","776","4981"
"91","75","51","743","4772"
"92","63","1470","454","3003"
"93","57","17","3932","1541"
"94","57","12","4256","1672"
"95","57","13","4346","1663"
"96","75","15","747","5027"
"97","63","1211","434","2814"
"98","57","12","4335","1669"
"99","63","28","434","2757"
"100","57","14","4337","1648"
"101","57","10","3901","1476"
"102","75","17","741","4862"
"103","63","2610","435","2833"
"104","75","16","766","4913"
"105","57","19","4211","1604"
"106","75","17","819","5231"
"107","57","16","4205","1656"
"108","63","1352","444","2910"
"109","57","21","4275","1619"
"110","63","1015","457","2940"
"111","75","8","742","4817"
"112","57","9","4285","1633"
"113","57","15","4105","1573"
"114","75","13","737","4913"
"115","63","1064","459","3037"
"116","75","12","742","5018"
"117","63","1468","442","2876"
"118","75","20","758","4901"
"119","75","21","708","4669"
"120","75","10","767","5112"
"121","57","20","4246","1662"
"122","57","16","3999","1558"
"123","57","11","4256","1691"
"124","75","16","709","4540"
"125","63","23","459","2943"
"126","57","17","4338","1671"
"127","63","1853","433","2779"
"128","75","9","728","4889"
"129","57","18","4198","1603"
"130","75","11","725","4754"
"131","57","12","4264","1655"
"132","57","12","3937","1529"
"133","57","18","3959","1545"
"134","63","1184","456","2895"
"135","57","12","4164","1595"
"136","63","1377","436","2787"
"137","57","15","4235","1648"
"138","63","1978","440","2789"
"139","75","51","731","4802"
"140","57","19","4295","1606"
"141","63","2501","431","2789"
"142","63","1902","449","2869"
"143","57","14","4207","1629"
"144","57","20","4207","1617"
"145","75","20","740","4809"
"146","75","11","726","4889"
"147","75","21","719","4781"
"148","75","19","728","4772"
"149","57","14","4044","1603"
"150","63","2319","456","2931"
"151","63","3697","441","2793"
"152","57","12","4175","1588"
"153","72","7","195","4815"
"154","63","1959","429","2876"
"155","57","15","4164","1591"
"156","63","2234","424","2694"
"157","63","1229","454","2960"
"158","57","10","4191","1596"
"159","57","20","3954","1502"
"160","75","9","749","4985"
"161","57","11","4389","1682"
"162","63","1948","456","3005"
"163","63","1689","442","2876"
"164","63","1710","422","2729"
"165","75","6","784","5137"
"166","63","1214","441","2815"
"167","57","14","4341","1681"
"168","75","9","766","5088"
"169","57","13","4300","1648"
"170","63","1319","434","2853"
"171","57","11","3833","1465"
"172","63","1131","442","2888"
"173","63","1732","429","2753"
"174","63","1441","429","2788"
"175","75","8","720","4823"
"176","75","11","727","4773"
"177","75","12","801","4973"
"178","63","1835","448","2897"
"179","63","942","409","2601"
"180","57","16","4151","1577"
"181","57","31","4207","1607"
"182","75","17","747","4918"
"183","57","18","4063","1531"
"184","75","13","688","4599"
"185","75","14","749","4815"
"186","57","14","4187","1602"
"187","75","10","786","5136"
"188","75","10","709","4592"
"189","75","26","768","4842"
"190","63","1699","444","2807"
"191","75","31","687","4556"
"192","75","15","762","4961"
"193","63","1973","434","2939"
"194","75","13","764","5049"
"195","75","15","763","4853"
"196","63","1353","460","2945"
"197","63","1248","459","2966"
"198","75","13","744","4826"
"199","63","1731","447","2906"
"200","63","45","449","2849"
"201","57","13","4335","1661"
"202","57","17","4077","1582"
"203","63","1424","452","2900"
"204","57","15","4363","1659"
"205","75","12","826","5619"
"206","57","13","4260","1663"
"207","57","15","4144","1579"
"208","57","27","4250","1629"
"209","63","1380","406","2629"
"210","75","11","734","4705"
"211","63","1642","479","3052"
"212","63","1110","429","2757"
"213","63","1328","443","2835"
"214","75","19","718","4719"
"215","57","15","3964","1510"
"216","75","13","748","4973"
"217","63","1460","422","2733"
"218","63","45","450","2850"
"219","57","11","4187","1642"
"220","75","9","745","4842"
"221","75","12","710","4711"
"222","63","1246","427","2718"
"223","75","24","741","4858"
"224","57","14","4119","1586"
"225","75","14","748","4798"
"226","75","17","766","5016"
"227","75","28","725","4838"
"228","57","18","4152","1597"
"229","63","1778","436","2866"
"230","63","4196","446","2804"
"231","63","1386","446","2871"
"232","57","16","4241","1596"
"233","63","1534","464","3018"
"234","57","10","4378","1639"
"235","57","30","4114","1585"
"236","75","10","693","4683"
"237","75","16","775","5002"
"238","63","1621","443","2804"
"239","57","10","4258","1626"
"240","75","13","687","4569"
"241","75","12","743","4860"
"242","75","11","710","4698"
"243","63","1293","468","2956"
"244","57","12","4213","1618"
"245","63","1452","410","2728"
"246","57","17","4204","1592"
"247","75","12","741","4793"
"248","75","12","756","4932"
"249","75","22","704","4643"
"250","57","18","4029","1558"
"251","75","15","730","4826"
"252","57","8","4124","1563"
"253","75","11","737","4829"
"254","63","1194","421","2805"
"255","75","11","688","4625"
"256","57","9","4082","1615"
"257","72","9","184","4563"
