Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_F8.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","75","13","745","4864"
"2","57","11","4257","1605"
"3","63","1285","450","2787"
"4","57","20","4328","1581"
"5","75","15","704","4600"
"6","63","1126","437","2749"
"7","63","1308","449","2904"
"8","75","15","716","4756"
"9","63","987","468","2802"
"10","63","1242","426","2805"
"11","75","14","751","4756"
"12","75","11","741","4713"
"13","75","26","724","4666"
"14","57","16","4186","1577"
"15","63","858","437","2845"
"16","75","13","684","4356"
"17","75","11","700","4582"
"18","75","11","674","4306"
"19","57","13","4289","1564"
"20","75","8","708","4581"
"21","63","1104","428","2760"
"22","75","15","755","4717"
"23","77","22","2213","4360"
"24","57","63","4337","1578"
"25","63","1141","434","2820"
"26","75","10","748","4806"
"27","57","12","4336","1597"
"28","57","15","4158","1542"
"29","57","14","4134","1548"
"30","63","1118","426","2688"
"31","75","15","712","4722"
"32","63","1031","466","2893"
"33","57","14","4174","1547"
"34","75","12","742","4696"
"35","57","21","4306","1606"
"36","63","1182","451","2826"
"37","63","1229","468","2855"
"38","63","1127","443","2887"
"39","57","12","4477","1661"
"40","75","9","706","4590"
"41","63","1308","409","2668"
"42","57","13","4272","1604"
"43","63","4984","469","2974"
"44","63","1092","429","2717"
"45","57","13","3846","1498"
"46","63","1272","428","2742"
"47","57","10","3975","1528"
"48","75","10","743","4766"
"49","63","686","423","2771"
"50","75","15","744","4678"
"51","63","1753","438","2837"
"52","57","12","4434","1666"
"53","75","11","700","4544"
"54","75","16","701","4570"
"55","57","11","3947","1494"
"56","63","953","443","2850"
"57","57","21","4079","1552"
"58","63","1014","431","2841"
"59","63","884","441","2792"
"60","75","12","690","4726"
"61","75","13","744","5001"
"62","63","2230","452","2864"
"63","75","13","734","4979"
"64","75","13","759","5097"
"65","75","12","731","4857"
"66","63","1125","450","2881"
"67","63","957","442","2805"
"68","63","8","438","2894"
"69","75","13","709","4636"
"70","57","16","4196","1575"
"71","57","17","4270","1603"
"72","63","1954","434","2750"
"73","75","12","710","4866"
"74","57","11","3976","1576"
"75","75","8","713","4617"
"76","75","13","666","4452"
"77","75","13","720","4849"
"78","57","16","4361","1654"
"79","63","1439","433","2750"
"80","63","1042","445","2842"
"81","63","859","446","2922"
"82","57","15","4463","1660"
"83","63","1201","411","2710"
"84","75","27","727","4944"
"85","75","13","695","4751"
"86","75","10","743","4877"
"87","57","13","4345","1604"
"88","57","21","4416","1660"
"89","63","1112","454","2926"
"90","63","834","405","2645"
"91","63","1168","410","2633"
"92","57","13","4251","1590"
"93","75","10","714","4819"
"94","75","17","704","4567"
"95","75","19","727","4770"
"96","75","10","748","4896"
"97","75","12","709","4741"
"98","57","15","4191","1578"
"99","63","1111","470","2970"
"100","57","33","4185","1618"
"101","57","13","4084","1581"
"102","57","14","4190","1611"
"103","75","11","739","4874"
"104","57","17","4211","1625"
"105","75","23","748","4842"
"106","57","18","4128","1543"
"107","75","10","652","4405"
"108","63","930","419","2661"
"109","75","17","758","4857"
"110","57","11","3964","1509"
"111","57","12","4094","1585"
"112","75","19","724","4849"
"113","57","13","3949","1524"
"114","75","13","725","4611"
"115","75","12","774","5090"
"116","57","17","4205","1634"
"117","63","1152","451","2842"
"118","63","1159","442","2816"
"119","75","14","771","5130"
"120","63","1473","449","2934"
"121","63","1658","442","2844"
"122","75","28","746","4978"
"123","57","15","4126","1581"
"124","57","15","4258","1653"
"125","63","972","440","2834"
"126","63","1103","439","2834"
"127","63","945","464","3038"
"128","63","583","429","2769"
"129","75","16","724","4788"
"130","63","933","473","3026"
"131","57","10","4328","1665"
"132","63","988","444","2853"
"133","57","16","4404","1671"
"134","75","10","729","4818"
"135","75","12","768","5029"
"136","75","13","735","4965"
"137","63","1239","434","2795"
"138","63","562","430","2791"
"139","57","9","4166","1592"
"140","57","14","4521","1687"
"141","75","15","710","4641"
"142","63","681","464","2927"
"143","75","13","735","4772"
"144","63","1096","425","2813"
"145","63","1133","428","2753"
"146","75","9","761","4977"
"147","57","12","4178","1628"
"148","75","12","748","4797"
"149","57","13","4044","1539"
"150","63","1289","464","2906"
"151","75","12","726","4832"
"152","57","18","4240","1628"
"153","63","729","430","2704"
"154","63","941","456","2958"
"155","57","12","4115","1618"
"156","75","9","761","4971"
"157","57","13","3838","1472"
"158","75","24","748","4925"
"159","63","1167","453","2940"
"160","72","6","187","4757"
"161","75","15","734","4802"
"162","57","18","4212","1547"
"163","57","11","4038","1538"
"164","75","19","720","4732"
"165","63","1144","445","2867"
"166","63","1055","423","2707"
"167","57","7","4149","1593"
"168","57","10","4310","1608"
"169","57","34","4356","1666"
"170","57","15","4251","1580"
"171","75","12","735","4841"
"172","63","1266","442","2866"
"173","57","26","4258","1661"
"174","63","1202","443","2915"
"175","75","13","739","4896"
"176","63","2319","433","2794"
"177","75","10","750","5010"
"178","57","11","4075","1576"
"179","75","15","776","5168"
"180","63","1087","444","2828"
"181","75","10","742","4918"
"182","63","1315","460","2966"
"183","75","14","725","4690"
"184","75","38","702","4579"
"185","57","18","4431","1671"
"186","57","13","4254","1624"
"187","57","18","4107","1573"
"188","57","17","3971","1502"
"189","63","663","427","2717"
"190","57","14","4110","1580"
"191","75","11","760","5154"
"192","57","9","4254","1659"
"193","57","15","4306","1642"
"194","75","17","725","4770"
"195","57","12","4093","1562"
"196","75","10","733","4686"
"197","57","13","4325","1626"
"198","57","12","4436","1615"
"199","63","1077","427","2753"
"200","63","1071","429","2781"
"201","57","14","4486","1688"
"202","57","12","4264","1635"
"203","75","15","721","4819"
"204","63","1193","463","2812"
"205","57","11","3924","1514"
"206","63","1348","406","2630"
"207","75","8","739","4863"
"208","57","10","4034","1560"
"209","57","18","4104","1581"
"210","75","10","754","4855"
"211","63","1104","442","2840"
"212","75","10","750","4814"
"213","63","1412","461","2974"
"214","63","1903","441","2820"
"215","75","13","766","4965"
"216","63","1672","446","2881"
"217","57","13","3966","1562"
"218","75","17","721","4731"
"219","75","12","739","4948"
"220","75","13","725","4697"
"221","57","13","4428","1722"
"222","63","955","429","2773"
"223","63","2170","452","2905"
"224","75","9","740","4871"
"225","75","16","742","4858"
"226","75","13","734","4747"
"227","63","1602","451","2893"
"228","63","1514","450","2881"
"229","75","20","756","4895"
"230","63","993","420","2711"
"231","57","13","3899","1484"
"232","63","1140","435","2769"
"233","57","12","4225","1588"
"234","57","9","4212","1637"
"235","57","30","4107","1567"
"236","75","8","743","4925"
"237","72","7","181","4586"
"238","63","1068","433","2725"
"239","57","12","4122","1583"
"240","63","910","415","2699"
"241","75","11","755","5053"
"242","63","1504","440","2797"
"243","63","1669","430","2765"
"244","57","24","3860","1503"
"245","57","11","3770","1465"
"246","63","1494","426","2724"
"247","75","16","699","4634"
"248","57","17","4412","1691"
"249","75","13","732","4742"
"250","57","17","4311","1634"
"251","57","12","3962","1514"
"252","75","11","663","4349"
"253","63","878","429","2741"
"254","75","11","711","4694"
"255","63","1702","432","2828"
"256","75","9","756","4957"
"257","57","18","4440","1707"
"258","75","10","748","4877"
"259","75","9","703","4727"
"260","63","1318","450","2906"
"261","57","16","4130","1584"
"262","57","13","4302","1623"
"263","75","9","704","4639"
"264","57","14","3777","1457"
"265","57","17","4180","1609"
"266","57","14","4166","1595"
"267","57","12","4082","1546"
"268","63","2022","413","2654"
"269","57","13","4025","1584"
"270","75","16","757","4848"
"271","57","12","4067","1554"
"272","57","14","4160","1585"
"273","57","12","4230","1641"
"274","63","1627","437","2850"
"275","57","10","4116","1560"
"276","57","13","4307","1624"
"277","57","14","4254","1604"
"278","57","21","4229","1621"
"279","63","1109","426","2702"
"280","57","12","4045","1537"
"281","75","31","819","5198"
"282","75","10","800","5357"
"283","75","19","779","4970"
"284","57","18","4239","1614"
"285","75","10","705","4574"
"286","75","10","783","5056"
"287","57","9","4137","1570"
"288","57","15","4095","1571"
"289","75","15","727","4714"
"290","75","14","753","4849"
"291","63","1029","407","2649"
"292","75","11","738","4757"
"293","63","982","432","2785"
"294","57","13","4151","1596"
"295","57","13","4301","1649"
"296","75","14","753","4896"
"297","63","1130","473","2922"
"298","57","15","4276","1642"
"299","63","1694","428","2735"
"300","75","49","751","4928"
"301","75","17","895","5886"
"302","57","10","4206","1631"
"303","75","9","751","4883"
"304","63","12","430","2745"
"305","63","1681","476","2984"
"306","63","1128","450","2872"
"307","63","1151","432","2772"
"308","57","21","4253","1642"
"309","75","11","713","4639"
"310","63","1005","419","2638"
"311","75","17","723","4710"
"312","63","970","456","2988"
"313","63","1452","427","2741"
"314","75","11","728","4629"
"315","57","10","4239","1617"
"316","75","16","735","4812"
"317","75","11","738","4823"
"318","57","13","4178","1597"
"319","63","1230","416","2600"
"320","63","1865","468","2978"
"321","75","15","706","4571"
"322","63","1191","456","2919"
"323","75","16","701","4557"
"324","75","13","700","4680"
"325","57","16","3994","1540"
"326","57","19","3809","1479"
"327","75","26","754","4905"
"328","63","1195","434","2793"
"329","57","10","3985","1558"
"330","75","12","725","4665"
"331","57","10","3966","1526"
"332","75","23","742","4815"
"333","75","20","725","4692"
"334","63","734","417","2667"
"335","75","39","702","4542"
"336","63","1006","435","2765"
"337","57","12","3964","1533"
"338","57","13","4052","1589"
"339","57","18","4158","1596"
"340","75","12","698","4491"
"341","63","1101","452","2832"
"342","75","14","737","4825"
"343","57","16","3783","1451"
"344","57","17","3996","1496"
"345","63","961","451","2871"
"346","57","16","4044","1520"
"347","63","985","442","2858"
"348","75","14","762","4797"
"349","57","19","4109","1500"
"350","63","1096","433","2635"
"351","75","14","713","4626"
"352","63","30","447","2776"
"353","75","11","660","4279"
"354","57","11","4072","1555"
"355","63","2213","432","2695"
"356","63","1437","399","2562"
"357","63","1360","441","2775"
"358","63","985","452","2884"
"359","63","1036","440","2777"
"360","57","16","4198","1589"
"361","63","998","461","2879"
"362","75","19","702","4566"
