Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_F11.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","75","23","769","4856"
"2","57","16","4357","1586"
"3","57","10","4050","1577"
"4","57","20","4294","1574"
"5","75","14","792","4837"
"6","57","13","4164","1517"
"7","75","10","751","4754"
"8","77","17","2189","4407"
"9","75","10","744","4677"
"10","75","19","758","4838"
"11","63","1649","465","2846"
"12","57","18","4308","1591"
"13","57","19","4212","1580"
"14","63","1920","458","2971"
"15","57","15","4125","1569"
"16","63","1771","420","2791"
"17","63","1924","441","2871"
"18","57","8","4116","1544"
"19","57","22","4330","1592"
"20","75","8","715","4920"
"21","63","2143","424","2823"
"22","57","13","4094","1616"
"23","63","1539","455","2854"
"24","63","1434","419","2712"
"25","63","1583","446","2806"
"26","57","11","4231","1638"
"27","75","8","717","4581"
"28","75","27","711","4737"
"29","63","1733","441","2728"
"30","57","17","4013","1529"
"31","63","1702","434","2774"
"32","63","2239","450","2913"
"33","63","1957","410","2672"
"34","63","1646","425","2809"
"35","75","13","719","4864"
"36","75","15","689","4494"
"37","57","15","4067","1566"
"38","75","15","636","4277"
"39","63","1267","417","2642"
"40","57","10","4328","1686"
"41","57","24","4195","1590"
"42","57","15","4088","1599"
"43","75","11","740","4741"
"44","75","7","670","4504"
"45","78","27","4468","4933"
"46","57","25","4174","1579"
"47","75","13","761","4883"
"48","57","10","4114","1564"
"49","57","14","4234","1652"
"50","75","14","762","4903"
"51","75","12","740","4796"
"52","75","8","728","4823"
"53","57","15","4083","1559"
"54","57","8","3953","1527"
"55","57","15","3987","1545"
"56","75","32","730","4844"
"57","57","20","4181","1597"
"58","75","12","759","4947"
"59","75","8","703","4707"
"60","57","18","4254","1595"
"61","57","16","3985","1519"
"62","75","10","778","5064"
"63","75","15","794","5095"
"64","57","16","4114","1538"
"65","63","1671","430","2789"
"66","75","13","742","4933"
"67","63","2208","453","2945"
"68","63","1808","426","2719"
"69","75","16","771","4928"
"70","63","1741","450","2913"
"71","63","1822","437","2857"
"72","75","21","758","5139"
"73","63","1156","442","2783"
"74","63","2042","436","2830"
"75","57","16","3988","1518"
"76","63","2116","449","2790"
"77","63","1274","437","2854"
"78","57","22","4046","1505"
"79","57","19","4338","1660"
"80","63","1223","431","2753"
"81","75","11","696","4615"
"82","57","15","4398","1677"
"83","75","12","693","4577"
"84","75","16","715","4644"
"85","57","13","4145","1642"
"86","57","12","3969","1518"
"87","75","13","736","4958"
"88","57","10","4543","1728"
"89","57","12","3968","1563"
"90","63","1673","476","2980"
"91","63","1357","455","2812"
"92","63","1570","410","2619"
"93","63","1557","428","2708"
"94","75","14","703","4656"
"95","75","9","732","4843"
"96","63","1719","434","2881"
"97","75","12","751","4817"
"98","57","13","3942","1505"
"99","57","16","4020","1536"
"100","57","12","4213","1587"
"101","63","1868","445","2897"
"102","75","14","767","5004"
"103","75","14","761","5006"
"104","57","9","4292","1642"
"105","57","14","4170","1648"
"106","72","6","191","4816"
"107","57","9","4404","1724"
"108","75","15","755","4926"
"109","75","11","722","4876"
"110","75","19","762","5076"
"111","63","1576","431","2791"
"112","75","10","747","4833"
"113","57","9","4339","1672"
"114","75","11","673","4558"
"115","75","8","779","5152"
"116","63","1895","421","2713"
"117","63","1537","446","2893"
"118","57","10","3976","1519"
"119","75","22","763","4993"
"120","63","1447","424","2809"
"121","75","11","704","4647"
