Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_B12.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","75","15","726","4851"
"2","57","10","4015","1491"
"3","57","10","4165","1556"
"4","63","2779","459","2750"
"5","57","22","4187","1566"
"6","57","13","4149","1587"
"7","57","14","4162","1572"
"8","57","9","3968","1448"
"9","63","1666","446","2744"
"10","63","1224","367","2353"
"11","57","17","4323","1590"
"12","63","1345","459","2875"
"13","63","1683","462","2859"
"14","75","11","723","4654"
"15","75","21","727","4684"
"16","63","968","401","2553"
"17","57","9","3993","1500"
"18","63","1302","443","2862"
"19","75","19","753","5108"
"20","75","20","710","4767"
"21","63","2037","437","2699"
"22","63","1265","451","2842"
"23","63","1370","429","2674"
"24","63","1389","434","2753"
"25","77","13","2191","4410"
"26","57","11","4138","1622"
"27","75","9","759","4805"
"28","75","14","737","4672"
"29","63","1268","436","2744"
"30","75","11","747","4927"
"31","75","9","716","4583"
"32","57","13","4085","1555"
"33","57","15","4030","1494"
"34","75","11","693","4659"
"35","75","10","686","4685"
"36","63","35","448","2868"
"37","75","7","739","4691"
"38","75","20","680","4364"
"39","57","15","4256","1556"
"40","63","3204","432","2781"
"41","57","11","4153","1543"
"42","75","13","727","4617"
"43","75","18","731","4779"
"44","57","32","4244","1574"
"45","75","11","658","4415"
"46","75","13","709","4833"
"47","75","12","741","4752"
"48","75","16","731","4823"
"49","57","19","4060","1543"
"50","63","2148","443","2764"
"51","75","19","741","4960"
"52","75","7","741","4721"
"53","75","10","743","4822"
"54","63","1713","433","2815"
"55","75","18","767","4849"
"56","63","1048","431","2842"
"57","63","1882","456","2917"
"58","75","11","723","4920"
"59","63","1574","440","2822"
"60","75","14","715","4799"
"61","57","13","4090","1587"
"62","63","1676","447","2814"
"63","57","12","4260","1604"
"64","57","19","4021","1516"
"65","63","1853","450","2857"
"66","63","2221","423","2749"
"67","63","1533","444","2768"
"68","63","1094","448","2898"
"69","57","13","4130","1616"
"70","63","1364","423","2754"
"71","57","12","4257","1602"
"72","57","13","4180","1619"
"73","75","11","757","4954"
"74","75","9","699","4780"
"75","57","13","4039","1567"
"76","75","12","766","5001"
"77","75","22","716","4622"
"78","57","18","4104","1601"
"79","75","14","774","4874"
"80","57","19","4097","1559"
"81","63","1541","437","2805"
"82","57","11","4316","1614"
"83","57","10","4263","1629"
"84","63","1116","424","2726"
"85","75","15","742","4912"
"86","63","1648","418","2624"
"87","75","15","742","4830"
"88","63","1208","438","2783"
"89","63","910","405","2632"
"90","57","18","4156","1588"
"91","57","17","4210","1602"
"92","57","13","4232","1625"
"93","75","11","683","4438"
"94","57","11","4123","1621"
"95","75","17","727","4858"
"96","57","15","4104","1551"
"97","63","1161","472","3009"
"98","75","24","762","4965"
"99","63","1386","444","2897"
"100","63","1726","447","2891"
"101","75","23","728","4618"
"102","63","1364","414","2680"
"103","57","16","4065","1585"
"104","63","1701","410","2709"
"105","63","1644","463","2922"
"106","63","1085","447","2765"
"107","57","15","4050","1549"
"108","57","12","4242","1649"
"109","75","24","736","4719"
"110","75","9","700","4529"
"111","57","12","4195","1622"
"112","75","16","753","5039"
"113","57","11","3984","1561"
"114","63","1139","445","2844"
"115","57","16","4326","1645"
"116","57","13","4221","1591"
"117","75","17","757","4985"
"118","63","1385","442","2800"
"119","63","1722","441","2860"
"120","63","1388","440","2817"
"121","57","34","4392","1687"
"122","63","1401","437","2811"
"123","57","15","3950","1491"
"124","75","9","721","4770"
"125","63","1189","431","2724"
"126","57","11","4111","1584"
"127","75","18","772","5040"
"128","57","13","4157","1616"
"129","75","21","689","4553"
"130","63","1211","440","2797"
"131","57","13","4209","1603"
"132","75","7","755","4872"
"133","75","10","706","4794"
"134","63","1149","433","2773"
"135","75","12","739","4883"
"136","57","15","4277","1619"
"137","57","19","4105","1602"
"138","75","15","759","4972"
"139","75","15","739","5002"
"140","63","1103","456","2891"
"141","63","1425","450","2858"
"142","75","12","755","5011"
"143","63","1465","437","2814"
"144","63","1427","416","2717"
"145","57","14","4539","1673"
"146","75","19","740","4845"
"147","57","16","4329","1687"
"148","75","21","753","5023"
"149","75","10","710","4730"
"150","75","19","730","4731"
"151","57","29","4145","1574"
"152","57","12","4556","1751"
"153","63","1243","448","2940"
"154","57","11","4171","1598"
"155","57","10","4268","1641"
"156","75","11","698","4659"
"157","75","14","780","5201"
"158","75","14","769","4972"
"159","57","13","4377","1686"
"160","72","7","184","4715"
"161","75","12","780","5026"
"162","75","9","772","5087"
"163","75","11","770","5134"
"164","63","1583","428","2768"
"165","57","15","4248","1636"
"166","63","1168","460","2937"
"167","63","1869","423","2750"
"168","63","1996","435","2817"
"169","63","1620","444","2873"
"170","75","9","712","4689"
"171","63","2498","434","2779"
"172","63","1935","439","2844"
"173","63","573","458","2930"
"174","57","12","4168","1592"
"175","57","13","4154","1557"
"176","63","1198","442","2793"
"177","75","6","735","4885"
"178","63","1430","465","2989"
"179","57","15","4263","1628"
"180","63","1377","419","2684"
"181","75","10","754","4774"
"182","75","11","809","5424"
"183","57","16","4072","1548"
"184","75","9","705","4775"
"185","57","13","4253","1654"
"186","57","16","4140","1623"
"187","75","10","715","4778"
"188","75","10","708","4559"
"189","75","6","754","4989"
"190","63","1208","409","2700"
"191","57","15","4126","1554"
"192","75","9","729","4859"
"193","63","1739","451","2821"
"194","57","19","4198","1800"
"195","75","10","782","5004"
"196","75","9","765","4829"
"197","57","15","4252","1647"
"198","63","1504","455","2907"
"199","75","19","769","5030"
"200","63","1266","442","2852"
"201","63","1214","428","2750"
"202","75","16","705","4680"
"203","57","15","4149","1624"
"204","63","1316","445","2832"
"205","75","11","769","5012"
"206","75","11","780","5112"
"207","63","1035","446","2840"
"208","75","16","701","4616"
"209","63","1752","439","2784"
"210","63","2366","457","2911"
"211","75","10","719","4849"
"212","75","12","772","4999"
"213","63","1881","424","2757"
"214","63","2378","459","2981"
"215","57","23","4291","1595"
"216","75","16","739","4791"
"217","63","937","431","2768"
"218","63","2046","444","2844"
"219","75","13","710","4581"
"220","75","10","713","4757"
"221","75","10","720","4802"
"222","75","29","664","4308"
"223","63","2261","480","3031"
"224","63","1508","449","2835"
"225","75","15","705","4615"
"226","57","15","4112","1557"
"227","57","16","4131","1567"
"228","57","19","4065","1570"
"229","63","1380","441","2848"
"230","57","15","4063","1563"
"231","75","12","723","4640"
"232","63","1550","452","2934"
"233","63","1745","435","2834"
"234","63","1330","429","2736"
"235","57","13","4067","1569"
"236","63","1207","466","2929"
"237","63","1264","414","2665"
