Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CK A549 2_lxb\Human CK A549 2_P1_H4.lxb Human CK A549 2 
"EventNo","RID","RP1","CL1","CL2"
"1","75","23","742","4710"
"2","57","12","4270","1625"
"3","57","18","4288","1573"
"4","75","16","767","4830"
"5","63","1356","432","2717"
"6","63","2542","455","2828"
"7","63","2200","476","2942"
"8","75","14","751","4873"
"9","57","15","4056","1572"
"10","75","22","760","4961"
"11","75","31","734","4893"
"12","57","14","4354","1603"
"13","77","6","2216","4407"
"14","57","19","4127","1529"
"15","57","23","4065","1565"
"16","63","1997","451","2770"
"17","57","17","4169","1601"
"18","57","14","4146","1591"
"19","75","19","705","4709"
"20","57","8","4135","1533"
"21","75","18","739","4629"
"22","63","2420","455","2863"
"23","75","14","717","4716"
"24","57","20","3981","1530"
"25","57","13","4138","1625"
"26","75","10","733","4749"
"27","75","17","755","4900"
"28","57","12","4718","1820"
"29","57","12","4351","1609"
"30","57","10","4305","1609"
"31","75","14","692","4463"
"32","75","16","732","4731"
"33","63","2228","446","2979"
"34","63","455","439","2815"
"35","75","282","768","4921"
"36","57","33","4143","1627"
"37","57","20","4300","1620"
"38","75","11","729","4889"
"39","63","325","446","2859"
"40","75","30","715","4724"
"41","75","17","673","4487"
"42","57","23","4207","1577"
"43","57","15","3881","1499"
"44","75","13","743","4807"
"45","75","10","765","4907"
"46","63","301","439","2803"
"47","75","17","748","4819"
"48","63","2749","426","2847"
"49","63","247","413","2717"
"50","57","15","4245","1614"
"51","63","1924","392","2608"
"52","63","1559","423","2830"
"53","57","15","4291","1642"
"54","63","1854","427","2799"
"55","63","2176","464","2940"
"56","57","21","4303","1603"
"57","57","26","3807","1464"
"58","75","11","763","4978"
"59","75","14","744","5019"
"60","63","1101","425","2818"
"61","75","19","727","4880"
"62","63","1858","418","2706"
"63","75","15","733","4821"
"64","75","20","754","4852"
"65","57","21","4192","1648"
"66","57","13","4055","1594"
"67","63","2150","456","2871"
"68","57","15","4108","1607"
"69","63","859","452","2921"
"70","63","2165","494","3105"
"71","75","11","717","4817"
"72","75","14","754","4886"
"73","63","2244","453","2904"
"74","57","15","4112","1556"
"75","75","17","723","4762"
"76","75","9","731","4801"
"77","57","16","4280","1668"
"78","75","15","756","4911"
"79","75","12","790","5279"
"80","63","2828","461","2990"
"81","57","12","4158","1599"
"82","63","1523","418","2707"
"83","75","16","783","5106"
"84","57","14","3924","1511"
"85","63","4033","458","2978"
"86","75","13","738","4804"
"87","75","18","701","4633"
"88","75","18","768","5005"
"89","57","16","4097","1594"
"90","57","21","4076","1575"
"91","63","1972","444","2906"
"92","57","16","4294","1630"
"93","57","17","4231","1645"
"94","57","13","4194","1625"
"95","63","1885","442","2863"
"96","63","2272","436","2750"
"97","63","2118","462","2915"
