Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_B8.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","63","9224","444","2840"
"2","75","12","713","4541"
"3","63","155","451","2717"
"4","75","16","760","4833"
"5","75","16","690","4351"
"6","75","25","760","4782"
"7","75","12","745","4696"
"8","75","15","668","4238"
"9","63","9422","483","2883"
"10","63","8896","439","2827"
"11","75","20","744","4850"
"12","75","12","746","4632"
"13","57","792","4203","1550"
"14","75","27","732","4904"
"15","57","2002","4076","1539"
"16","75","31","738","4712"
"17","63","14342","475","2909"
"18","75","15","752","4855"
"19","75","14","747","4861"
"20","63","9169","420","2686"
"21","57","699","4024","1469"
"22","75","12","711","4674"
"23","75","15","736","4641"
"24","75","18","730","4743"
"25","57","1289","4258","1599"
"26","75","27","698","4436"
"27","63","9993","434","2704"
"28","63","11341","452","2878"
"29","75","9","739","4860"
"30","63","12492","453","2856"
"31","57","1023","4346","1690"
"32","75","15","694","4604"
"33","77","13","2236","4361"
"34","75","9","768","4935"
"35","63","7660","425","2646"
"36","57","846","4387","1633"
"37","63","11892","459","2983"
"38","63","10965","460","2911"
"39","63","10284","457","2913"
"40","75","14","863","5270"
"41","63","10542","441","2747"
"42","75","17","771","4899"
"43","57","585","4413","1652"
"44","63","14116","445","2726"
"45","57","656","4261","1661"
"46","75","36","726","4841"
"47","75","10","737","4752"
"48","75","15","701","4474"
"49","57","144","3914","1499"
"50","63","7384","446","2778"
"51","75","59","734","4743"
"52","75","13","723","4602"
"53","75","16","751","4828"
"54","63","12465","444","2830"
"55","75","11","746","4955"
"56","63","12268","407","2659"
"57","75","25","776","4881"
"58","57","784","3970","1564"
"59","75","14","742","4620"
"60","63","6092","432","2850"
"61","63","10103","434","2826"
"62","75","31","685","4597"
"63","63","6994","453","2845"
"64","57","722","3966","1539"
"65","75","15","681","4478"
"66","57","1403","3996","1544"
"67","63","12027","454","2910"
"68","75","16","747","4807"
"69","57","1408","4238","1593"
"70","57","852","3908","1530"
"71","63","10925","426","2846"
"72","57","786","4146","1570"
"73","63","5930","456","2911"
"74","57","1052","4132","1612"
"75","57","19","4273","1570"
