Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_A9.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","75","22","754","4897"
"2","63","7678","437","2731"
"3","57","654","4158","1568"
"4","63","8943","446","2749"
"5","63","9715","428","2759"
"6","57","650","4406","1617"
"7","57","19","4215","1586"
"8","63","2180","429","2739"
"9","63","10714","418","2653"
"10","75","22","733","4832"
"11","75","19","730","4723"
"12","57","1060","3986","1518"
"13","75","16","725","4847"
"14","57","1217","4196","1627"
"15","75","19","750","4823"
"16","63","8723","434","2796"
"17","63","12568","465","2857"
"18","63","9610","440","2738"
"19","75","18","753","4887"
"20","75","18","708","4545"
"21","75","18","771","4830"
"22","57","543","3989","1498"
"23","57","895","4219","1618"
"24","57","697","4087","1544"
"25","57","1169","4149","1529"
"26","63","156","438","2813"
"27","75","20","774","4810"
"28","77","11","2136","4252"
"29","63","19293","422","2741"
"30","75","17","739","4763"
"31","57","2037","4255","1577"
"32","57","759","4075","1563"
"33","63","9126","451","2829"
"34","75","29","751","5024"
"35","57","724","4164","1555"
"36","75","15","750","4984"
"37","75","25","732","4873"
"38","63","9007","398","2621"
"39","63","7500","433","2714"
"40","57","1301","4078","1542"
"41","63","8523","421","2763"
"42","57","828","4046","1549"
"43","63","8346","445","2837"
"44","57","654","4211","1603"
"45","57","853","4377","1617"
"46","63","9919","437","2766"
"47","75","19","817","5089"
"48","75","32","772","5038"
"49","63","10200","467","3037"
"50","75","13","705","4819"
"51","57","1586","4159","1621"
"52","75","17","751","4730"
"53","63","10395","427","2759"
"54","63","9478","417","2775"
"55","57","111","4158","1582"
"56","75","17","761","4848"
"57","63","8687","424","2704"
"58","75","33","715","4829"
"59","63","7824","428","2789"
"60","75","97","734","4677"
"61","75","12","726","4705"
"62","63","10957","441","2717"
"63","75","12","729","4793"
"64","75","52","735","4771"
"65","63","9701","444","2931"
"66","63","8889","450","2929"
"67","57","963","4185","1596"
"68","57","726","4139","1601"
"69","63","9657","455","2851"
"70","63","7484","437","2791"
"71","63","7463","446","2761"
"72","63","7770","437","2786"
"73","63","8658","443","2895"
"74","63","11877","426","2834"
"75","63","8663","389","2593"
"76","57","858","4239","1604"
"77","57","1134","4096","1568"
"78","75","15","779","4977"
"79","75","21","709","4761"
"80","63","13714","441","2899"
"81","75","22","775","4922"
"82","75","11","751","4831"
"83","63","11554","459","2870"
"84","75","18","757","4910"
"85","75","126","648","4443"
"86","63","8416","418","2749"
"87","63","8682","437","2856"
"88","57","851","4445","1670"
"89","75","17","754","5064"
"90","75","18","749","4943"
"91","57","1533","3951","1561"
"92","63","14067","446","2836"
"93","63","9283","452","2882"
"94","75","18","746","4829"
"95","63","9948","434","2795"
"96","75","16","730","4833"
"97","63","7183","438","2801"
"98","75","28","695","4698"
"99","57","514","4072","1549"
"100","63","10113","423","2707"
"101","57","1143","4044","1606"
"102","63","9039","446","2875"
"103","63","5954","444","2723"
"104","57","783","4105","1566"
"105","57","665","3767","1470"
"106","63","6741","430","2795"
"107","63","10980","423","2733"
"108","63","11202","419","2794"
"109","75","16","756","4902"
"110","63","12783","440","2803"
"111","57","615","4108","1595"
"112","75","13","766","4900"
"113","75","21","758","4882"
"114","63","11437","446","2950"
"115","63","11805","448","2874"
"116","57","990","4105","1539"
"117","63","8255","420","2722"
"118","63","10345","419","2773"
"119","63","12634","420","2820"
"120","57","2730","4234","1668"
"121","57","1837","4345","1686"
"122","75","19","741","4831"
"123","57","675","4169","1628"
"124","75","41","730","4953"
"125","75","26","695","4754"
"126","75","40","762","5163"
"127","75","18","716","4629"
"128","63","7479","424","2776"
"129","75","15","746","4954"
"130","57","471","4179","1620"
"131","57","1240","4018","1564"
"132","75","26","777","4889"
"133","75","9","740","4812"
"134","57","943","4096","1538"
"135","75","24","753","4896"
"136","63","7098","441","2909"
"137","75","28","758","4946"
"138","63","11106","432","2753"
"139","63","10334","422","2818"
"140","63","10746","442","2760"
"141","57","1055","4141","1581"
"142","75","17","734","4865"
"143","63","7979","418","2705"
"144","75","15","725","4669"
"145","75","20","780","5013"
"146","63","5850","432","2822"
"147","75","21","736","5058"
"148","63","11538","422","2844"
"149","75","22","716","4723"
"150","57","649","3895","1539"
"151","57","1682","4269","1620"
"152","75","39","723","4897"
"153","63","10158","436","2856"
"154","63","8133","437","2849"
"155","63","14383","442","2882"
"156","63","9402","474","2983"
"157","63","11634","438","2809"
"158","57","1094","3898","1507"
"159","63","11520","454","2988"
"160","57","874","4061","1534"
"161","75","24","772","5059"
"162","63","6544","470","2916"
"163","75","17","722","4826"
"164","57","1079","4261","1643"
"165","63","8037","424","2794"
"166","57","1124","4297","1640"
"167","63","11675","453","2914"
"168","75","20","764","4915"
"169","63","7707","443","2863"
"170","57","866","4179","1600"
"171","63","9264","434","2811"
"172","57","1730","4133","1580"
"173","75","21","744","5035"
"174","75","33","735","4961"
"175","63","12342","447","2897"
"176","63","8174","423","2763"
"177","75","19","749","5021"
"178","63","56","452","2844"
"179","63","10766","427","2690"
"180","75","22","757","5011"
"181","75","16","703","4599"
"182","75","25","773","5029"
"183","75","17","727","4780"
"184","57","1097","4296","1642"
"185","57","1339","4148","1610"
"186","63","10351","400","2624"
"187","63","10494","417","2779"
"188","57","712","4252","1564"
"189","57","1201","4239","1610"
"190","57","360","4171","1600"
"191","63","6200","426","2704"
"192","75","13","722","4800"
"193","75","21","764","4914"
"194","57","812","4215","1663"
"195","63","8666","442","2859"
"196","57","27","4153","1582"
"197","57","2209","4017","1559"
"198","63","13014","446","2901"
"199","57","1830","4247","1674"
"200","75","20","780","5202"
"201","75","15","741","4887"
"202","57","711","4123","1545"
"203","57","1694","3967","1546"
"204","57","466","4417","1623"
"205","63","8740","462","2960"
"206","57","874","4335","1637"
"207","75","15","750","4957"
"208","75","24","728","4750"
"209","75","26","709","4754"
"210","63","11143","430","2692"
"211","57","1794","4182","1602"
"212","75","20","717","4706"
"213","75","33","670","4519"
"214","75","37","732","4999"
"215","75","14","752","5016"
"216","63","7362","448","2871"
"217","57","982","4158","1624"
"218","57","854","4135","1617"
"219","75","29","751","4933"
"220","75","13","718","4724"
"221","75","22","736","4904"
"222","75","15","774","5373"
"223","57","21","4225","1659"
"224","63","9868","415","2737"
"225","57","662","4167","1611"
"226","75","22","710","4731"
"227","63","6998","432","2761"
"228","75","142","753","4859"
"229","57","549","4360","1652"
"230","75","29","745","4956"
"231","57","1135","4330","1689"
"232","75","13","724","4753"
"233","63","9862","435","2817"
"234","75","89","714","4690"
"235","57","804","4130","1618"
"236","75","55","740","4741"
"237","57","1766","4157","1597"
"238","57","460","4085","1586"
"239","63","9315","435","2800"
"240","75","25","750","5203"
"241","75","19","782","4982"
"242","75","28","721","4689"
"243","63","10591","457","3023"
"244","57","781","4081","1569"
"245","75","33","744","4837"
"246","75","20","735","4807"
"247","63","11270","439","2891"
"248","63","11981","436","2752"
"249","57","859","4260","1646"
"250","75","23","761","4978"
"251","75","16","710","4696"
"252","75","16","707","4779"
"253","63","7690","437","2849"
"254","63","8024","453","2904"
"255","75","19","731","4799"
"256","75","12","749","4903"
"257","63","13060","442","2836"
"258","57","748","3996","1552"
"259","75","18","696","4672"
"260","75","18","768","5051"
"261","63","37","446","2944"
"262","57","774","4354","1667"
"263","75","17","744","4708"
"264","57","1051","4382","1691"
"265","63","12025","453","2969"
"266","57","981","4112","1569"
"267","75","85","788","5044"
"268","63","8413","454","2918"
"269","63","7953","432","2867"
"270","63","11723","453","2918"
"271","75","27","787","5111"
"272","75","38","719","4767"
"273","75","23","748","4937"
"274","57","784","4132","1583"
"275","57","837","4221","1634"
"276","0","10","211","5097"
"277","75","18","743","4824"
"278","75","30","764","5029"
"279","75","21","698","4596"
"280","75","28","745","4926"
"281","63","7829","413","2682"
"282","75","58","771","5074"
"283","63","8414","456","2894"
"284","57","948","4161","1615"
"285","63","8742","436","2760"
"286","57","1089","4240","1628"
"287","75","19","753","4962"
"288","75","39","744","4974"
"289","75","23","727","4680"
"290","57","1369","4126","1580"
"291","63","9234","445","2929"
"292","75","16","715","4823"
"293","63","5895","438","2778"
"294","63","7591","444","2885"
"295","57","1414","4268","1633"
"296","63","10285","454","2940"
"297","75","25","736","4924"
"298","57","679","4068","1545"
"299","75","158","679","4738"
"300","63","10167","430","2744"
"301","75","20","779","5039"
"302","75","12","740","4890"
"303","75","15","760","4911"
"304","75","24","733","4789"
"305","57","1331","4247","1603"
"306","57","899","4188","1569"
"307","75","21","768","5016"
"308","63","8748","425","2709"
"309","57","1951","4384","1694"
"310","75","11","741","4899"
"311","75","75","710","4663"
"312","75","23","743","4846"
"313","75","17","776","5168"
"314","57","2518","4220","1615"
"315","75","20","722","4766"
"316","63","18782","450","2922"
"317","75","16","769","4955"
"318","57","1008","4456","1708"
"319","57","1388","4032","1552"
"320","75","44","652","4298"
"321","63","7766","435","2874"
"322","75","17","728","4881"
"323","75","20","728","4756"
"324","75","16","785","5055"
"325","75","15","732","4788"
"326","57","417","4225","1625"
"327","57","1694","4438","1710"
"328","57","1536","4081","1584"
"329","63","8772","455","2928"
"330","57","888","4207","1623"
"331","75","16","733","4786"
"332","57","505","4140","1589"
"333","57","720","4046","1554"
"334","63","11113","435","2780"
"335","63","10852","436","2882"
"336","75","17","740","4873"
"337","63","9388","399","2684"
"338","57","864","4201","1574"
"339","63","9861","463","3004"
"340","63","10718","457","2956"
"341","75","14","738","4864"
"342","63","10693","467","3091"
"343","57","729","4193","1596"
"344","75","15","808","5058"
"345","57","746","4217","1617"
"346","75","21","767","4956"
"347","57","1156","4270","1632"
"348","57","579","4153","1597"
"349","63","7663","433","2792"
"350","57","705","4228","1638"
"351","57","1320","4341","1655"
"352","57","837","4189","1573"
"353","75","22","742","4935"
"354","57","1537","4188","1598"
"355","75","16","759","4975"
"356","63","26","432","2756"
"357","57","1366","3948","1518"
"358","57","1455","4147","1602"
"359","0","6157","626","3402"
"360","57","1079","4211","1619"
"361","63","7332","431","2760"
"362","75","16","741","4919"
"363","63","9408","440","2874"
"364","75","20","745","4851"
"365","75","11","759","5067"
"366","75","14","712","4683"
"367","75","22","759","5008"
"368","63","7971","446","2717"
"369","63","8747","430","2828"
"370","57","504","3979","1501"
"371","63","8962","451","2908"
"372","75","20","766","5006"
"373","75","16","759","4935"
"374","75","25","785","5203"
"375","75","20","756","4858"
"376","75","20","754","5017"
"377","75","12","725","4855"
"378","75","16","804","5269"
"379","63","10392","441","2862"
"380","57","1051","4331","1670"
"381","75","18","767","5012"
"382","63","8150","440","2899"
"383","63","9229","453","2888"
"384","57","576","4287","1654"
"385","75","20","737","4906"
"386","75","26","750","4946"
"387","57","735","4212","1611"
"388","57","815","4171","1622"
"389","57","1374","4196","1600"
"390","75","55","744","4793"
"391","63","8006","410","2662"
"392","57","1198","3906","1521"
"393","63","5525","434","2853"
"394","75","23","712","4604"
"395","75","13","732","4765"
"396","63","12671","441","2838"
"397","63","10142","419","2740"
"398","57","1199","4296","1644"
"399","57","467","3996","1523"
"400","57","862","4230","1648"
"401","75","26","690","4576"
"402","57","823","4221","1636"
"403","57","622","4055","1545"
"404","75","14","730","4749"
"405","75","19","716","4760"
"406","75","28","787","5223"
"407","57","1472","4127","1589"
"408","75","42","759","4922"
"409","75","29","771","4912"
"410","63","7252","434","2809"
"411","63","9797","450","2914"
"412","63","8071","442","2861"
"413","75","24","756","4885"
"414","57","633","4366","1682"
"415","75","15","780","4990"
"416","75","15","738","4843"
"417","57","1394","3933","1562"
"418","57","713","4245","1622"
"419","75","17","764","4960"
"420","75","27","774","5095"
"421","57","1351","4312","1627"
"422","75","18","739","4922"
"423","63","33","439","2842"
"424","57","1051","4129","1586"
"425","75","15","772","5045"
"426","63","6045","439","2768"
"427","75","15","708","4632"
"428","57","932","4112","1578"
"429","75","21","766","5028"
"430","63","7823","447","2877"
"431","75","16","725","4683"
"432","75","22","748","4876"
"433","57","2125","4181","1612"
"434","63","11166","431","2794"
"435","63","12060","451","2870"
"436","63","7428","437","2827"
"437","63","7659","433","2793"
"438","75","17","720","4775"
"439","63","7943","436","2857"
"440","63","8265","447","2835"
"441","75","34","740","4859"
"442","75","30","786","5067"
"443","75","23","765","5014"
"444","63","9117","443","2874"
"445","57","1927","4094","1563"
"446","57","472","3737","1423"
"447","75","9","723","4712"
"448","75","62","681","4528"
"449","63","8528","449","2948"
"450","75","35","770","5172"
"451","63","9548","456","2919"
"452","75","22","734","4877"
"453","75","46","711","4709"
"454","63","8770","464","3007"
"455","75","24","749","4962"
"456","75","12","721","4805"
"457","63","8109","446","2887"
"458","63","7934","443","2846"
"459","75","18","759","4940"
"460","63","10555","441","2852"
"461","63","9167","414","2685"
"462","75","25","696","4654"
"463","57","793","3999","1545"
"464","63","9513","440","2825"
"465","57","652","4096","1557"
"466","75","22","754","4979"
"467","63","7470","448","2827"
"468","57","583","4332","1681"
"469","63","9477","439","2752"
"470","57","1176","4090","1587"
"471","75","31","738","4910"
"472","63","7062","448","2855"
"473","63","12615","427","2755"
"474","63","9547","449","2932"
"475","75","23","741","4869"
"476","63","9129","450","2858"
"477","63","8706","429","2816"
"478","75","22","737","4784"
"479","75","102","718","4725"
"480","75","21","770","5044"
"481","75","28","743","4792"
"482","57","456","4474","1658"
"483","75","18","728","4653"
"484","57","792","4234","1633"
"485","75","23","758","5012"
"486","75","17","712","4729"
"487","75","26","735","4873"
"488","57","1749","4324","1631"
"489","75","20","715","4730"
"490","57","1979","4144","1572"
"491","75","26","724","4785"
"492","63","11793","443","2798"
"493","63","10227","442","2836"
"494","57","2047","4090","1582"
"495","75","26","797","5156"
"496","63","6201","411","2649"
"497","57","623","3950","1522"
"498","75","31","727","4681"
"499","75","17","753","4816"
"500","75","22","737","4932"
"501","57","662","3984","1533"
"502","63","13536","449","2917"
"503","63","12278","415","2660"
"504","0","12","201","4631"
"505","75","17","711","4689"
"506","75","17","777","5114"
"507","75","18","769","4942"
"508","63","11658","432","2813"
"509","63","10264","437","2794"
"510","75","18","705","4634"
"511","63","9635","453","2860"
"512","63","7984","463","2971"
"513","57","820","4235","1626"
"514","75","13","729","4885"
"515","57","1246","4042","1513"
"516","63","8778","422","2730"
"517","63","7292","414","2672"
"518","75","12","754","4990"
"519","75","19","771","5112"
"520","63","7513","438","2791"
"521","63","10439","460","2899"
"522","75","23","744","4919"
"523","63","13473","402","2635"
"524","63","7620","425","2701"
"525","75","28","728","4817"
"526","63","7600","417","2719"
"527","57","1290","4297","1630"
"528","63","11483","458","2940"
"529","75","10","738","4830"
"530","75","130","732","4862"
"531","63","8891","432","2802"
"532","75","18","679","4444"
"533","57","481","3966","1533"
"534","75","21","745","4855"
"535","75","19","713","4627"
"536","75","14","742","4876"
"537","75","21","749","4912"
"538","75","23","720","4636"
"539","75","31","744","4866"
"540","57","1074","4096","1547"
"541","57","917","4202","1596"
"542","63","10205","426","2722"
"543","75","21","738","4835"
"544","75","27","712","4634"
"545","57","545","4345","1650"
"546","75","18","732","4771"
"547","57","654","4024","1584"
"548","63","9836","443","2835"
"549","75","24","716","4746"
"550","75","18","715","4668"
"551","63","10816","441","2829"
"552","63","9389","439","2798"
"553","75","27","719","4725"
"554","75","19","722","4720"
"555","57","822","3947","1515"
"556","75","27","743","4805"
"557","75","23","721","4759"
"558","57","657","4117","1550"
"559","75","31","704","4653"
"560","75","15","748","4746"
"561","75","17","753","4769"
"562","75","16","728","4794"
"563","63","10115","444","2833"
"564","63","11445","459","2779"
"565","63","7049","437","2755"
"566","75","21","744","4882"
"567","57","1275","3994","1501"
"568","63","10523","463","2890"
"569","75","24","725","4706"
"570","57","566","4138","1601"
"571","0","1200","6506","2608"
"572","75","21","746","4881"
"573","63","11842","434","2776"
"574","63","8981","428","2766"
"575","63","11740","445","2839"
"576","57","1210","4140","1574"
"577","57","1058","4078","1568"
"578","75","52","737","4765"
"579","57","484","4267","1615"
"580","57","1762","4026","1552"
"581","63","10086","449","2889"
"582","57","602","3790","1469"
"583","57","518","4114","1584"
"584","75","45","772","4961"
"585","63","6270","434","2771"
"586","63","7182","431","2736"
"587","75","19","735","4795"
"588","63","10512","445","2850"
"589","63","8939","434","2757"
"590","75","11","702","4672"
"591","63","10349","408","2661"
"592","57","1511","4400","1662"
