Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_B12.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","63","7637","440","2727"
"2","57","50","4396","1605"
"3","63","8166","479","2888"
"4","63","9370","442","2728"
"5","57","433","4206","1553"
"6","57","794","4209","1625"
"7","57","393","4180","1621"
"8","63","7215","453","2820"
"9","63","8826","423","2721"
"10","63","7526","438","2738"
"11","63","10062","440","2753"
"12","75","26","744","4566"
"13","57","433","3974","1491"
"14","75","16","717","4552"
"15","75","41","733","4810"
"16","63","9726","428","2653"
"17","75","32","743","4703"
"18","57","959","4248","1586"
"19","63","9133","438","2729"
"20","75","23","733","4718"
"21","75","32","721","4517"
"22","63","11573","452","2773"
"23","63","6343","425","2712"
"24","63","11572","422","2711"
"25","75","22","751","4731"
"26","63","380","440","2766"
"27","75","17","768","4868"
"28","63","10034","433","2859"
"29","57","675","4178","1549"
"30","77","16","2273","4430"
"31","75","47","755","4965"
"32","75","16","755","4845"
"33","75","23","800","5207"
"34","57","554","4220","1652"
"35","57","1093","3835","1461"
"36","75","24","811","5274"
"37","63","9030","429","2657"
"38","75","19","725","4612"
"39","63","9738","427","2697"
"40","75","30","706","4620"
"41","75","13","751","4755"
"42","57","708","4204","1562"
"43","75","23","741","4795"
"44","75","14","726","4787"
"45","63","9502","454","2825"
"46","75","23","626","4214"
"47","75","28","707","4681"
"48","57","555","4524","1669"
"49","63","6667","422","2657"
"50","57","488","4176","1598"
"51","63","11634","430","2818"
"52","63","15551","421","2755"
"53","63","9673","417","2678"
"54","57","589","4142","1585"
"55","63","10236","453","2938"
"56","63","6947","433","2729"
"57","75","20","728","4812"
"58","75","224","759","5007"
"59","57","606","4067","1587"
"60","75","23","701","4664"
"61","75","17","713","4631"
"62","75","27","740","4732"
"63","57","341","4156","1582"
"64","75","33","763","4815"
"65","57","331","4287","1591"
"66","75","29","720","4744"
"67","57","5947","4318","1608"
"68","63","3831","454","2882"
"69","57","736","4304","1660"
"70","75","15","756","4950"
"71","63","5798","439","3004"
"72","75","22","734","4752"
"73","75","33","717","4831"
"74","63","11557","428","2724"
"75","75","19","749","5045"
"76","75","18","648","4633"
"77","63","10471","415","2674"
"78","63","8968","437","2765"
"79","75","47","699","4606"
"80","57","586","4173","1554"
"81","63","11851","448","2740"
"82","63","10565","462","3085"
"83","75","16","723","4677"
"84","63","10300","462","2901"
"85","63","11990","444","2885"
"86","75","28","751","5017"
"87","57","1066","4180","1603"
"88","75","16","750","5119"
"89","75","26","702","4627"
"90","57","397","4127","1556"
"91","75","35","792","5065"
"92","57","544","4098","1575"
"93","63","6188","440","2823"
"94","75","49","720","4591"
"95","75","35","717","4651"
"96","63","9369","446","2826"
"97","75","17","789","5035"
"98","63","9133","419","2649"
"99","75","22","718","4803"
"100","75","15","807","4993"
"101","63","10347","408","2725"
"102","57","1268","4287","1634"
"103","63","10562","422","2846"
"104","75","34","735","4788"
"105","63","6552","439","2816"
"106","63","9243","429","2768"
"107","63","7207","431","2819"
"108","75","83","778","5013"
"109","63","484","402","2561"
"110","63","7910","445","2866"
"111","75","34","754","5121"
"112","63","9156","467","2919"
"113","57","433","4191","1555"
"114","63","8053","423","2759"
"115","75","17","733","4846"
"116","75","24","685","4501"
"117","57","766","4135","1631"
"118","75","16","760","4873"
"119","63","10641","475","2917"
"120","63","10775","447","2810"
"121","63","9072","400","2601"
"122","57","429","4373","1652"
"123","63","7488","428","2797"
"124","63","7146","430","2766"
"125","57","894","4631","1843"
"126","63","7951","448","2999"
"127","63","8757","422","2651"
"128","63","7283","422","2826"
"129","57","571","4020","1557"
