Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_F9.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","57","859","4174","1562"
"2","75","28","732","4795"
"3","75","17","717","4440"
"4","75","24","726","4783"
"5","63","9771","445","2845"
"6","75","19","692","4441"
"7","75","29","694","4651"
"8","63","6809","449","2778"
"9","75","17","724","4847"
"10","63","8149","433","2783"
"11","63","8364","399","2535"
"12","75","24","745","4746"
"13","63","7174","451","2782"
"14","57","880","4116","1608"
"15","75","12","774","4845"
"16","57","1058","4069","1573"
"17","57","949","3928","1461"
"18","63","8889","455","2895"
"19","57","611","4245","1646"
"20","75","30","813","5133"
"21","75","21","753","4985"
"22","63","10748","435","2823"
"23","57","59700","4196","1626"
"24","77","11","2194","4385"
"25","57","1047","4160","1578"
"26","63","8897","445","2760"
"27","57","900","4062","1584"
"28","57","1087","3989","1532"
"29","63","7980","430","2662"
"30","57","805","4282","1626"
"31","75","12","689","4532"
"32","75","31","721","4783"
"33","75","11","735","4851"
"34","75","17","730","4901"
"35","63","10191","428","2631"
"36","63","10600","425","2751"
"37","75","22","718","4545"
"38","75","24","714","4751"
"39","75","47","739","4911"
"40","75","29","735","4878"
"41","75","17","730","4634"
"42","63","9491","447","2763"
"43","75","24","755","4985"
"44","75","15","737","4675"
"45","63","11390","426","2623"
"46","57","855","4224","1620"
"47","75","41","740","4813"
"48","63","8475","455","2776"
"49","75","16","695","4578"
"50","57","1699","4192","1603"
"51","57","2413","4077","1573"
"52","57","309","4182","1655"
"53","63","13179","422","2800"
"54","75","30","728","4750"
"55","57","736","4106","1622"
"56","63","9707","449","2866"
"57","75","30","695","4508"
"58","75","12","749","5020"
"59","75","44","748","4973"
"60","57","476","4243","1601"
"61","63","8028","421","2711"
"62","63","9837","447","2875"
"63","75","27","726","4678"
"64","57","2691","3983","1507"
"65","57","921","3927","1486"
"66","63","8330","463","2908"
"67","75","29","747","4722"
"68","57","1013","4114","1616"
"69","75","23","738","4829"
"70","57","2075","4225","1637"
"71","57","2207","4064","1593"
"72","57","495","4343","1696"
"73","57","656","4006","1564"
"74","57","810","4167","1609"
"75","63","8356","458","2663"
"76","75","30","715","4746"
"77","75","17","714","4863"
"78","63","9023","441","2797"
"79","57","571","4185","1653"
"80","63","6434","417","2704"
"81","75","18","753","4743"
"82","63","18622","430","2807"
"83","57","1492","4297","1629"
"84","57","895","4093","1635"
"85","57","581","3951","1532"
"86","75","20","729","4844"
"87","57","722","3846","1491"
"88","57","2229","4367","1715"
"89","63","8734","464","2892"
"90","63","9973","406","2605"
"91","63","7774","421","2733"
"92","57","977","3932","1514"
"93","75","14","765","4952"
"94","75","45","748","4975"
"95","57","960","4139","1579"
"96","63","10017","436","2787"
"97","75","28","762","4873"
