Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_G3.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","75","99","730","4752"
"2","75","7","716","4480"
"3","63","10725","441","2752"
"4","57","1482","4146","1603"
"5","57","1979","4419","1583"
"6","75","22","779","4964"
"7","75","19","712","4491"
"8","63","15854","442","2811"
"9","63","14579","468","2851"
"10","75","19","764","4939"
"11","63","16629","457","2794"
"12","57","862","4503","1757"
"13","63","13264","448","2795"
"14","57","1386","4303","1634"
"15","75","58","726","4667"
"16","75","31","698","4554"
"17","63","13414","457","2813"
"18","63","10777","460","2846"
"19","63","11824","452","2897"
"20","77","11","2211","4371"
"21","75","23","775","4884"
"22","0","1524","5027","2052"
"23","75","65","722","4859"
"24","63","43453","443","2831"
"25","63","14127","462","2918"
"26","63","13202","458","2785"
"27","63","21984","413","2708"
"28","63","13690","434","2695"
"29","63","10288","444","2799"
"30","57","1552","3981","1507"
"31","75","20","733","4815"
"32","63","10256","428","2848"
"33","75","14","724","4663"
"34","75","24","760","4818"
"35","63","11482","450","2800"
"36","75","26","703","4642"
"37","57","1870","4065","1577"
"38","57","911","4085","1537"
"39","75","19","747","4695"
"40","63","13961","463","2887"
"41","75","19","779","4912"
"42","63","11813","430","2811"
"43","75","20","731","4674"
"44","63","18318","428","2812"
"45","63","16540","441","2797"
"46","57","2802","4139","1609"
"47","63","18479","450","2836"
"48","57","2383","3785","1482"
"49","63","14161","441","2798"
"50","63","14609","415","2635"
"51","75","29","706","4800"
"52","57","1707","4080","1587"
"53","57","1106","4438","1610"
"54","75","36","730","4854"
"55","57","1735","4181","1627"
"56","57","1777","4140","1628"
"57","75","12","771","4894"
"58","57","1582","4153","1546"
"59","75","15","726","4834"
"60","63","12067","483","3006"
"61","63","12554","432","2765"
"62","75","17","748","4987"
"63","63","35","424","2799"
"64","63","10749","403","2623"
"65","63","10992","392","2586"
"66","75","17","759","4986"
"67","75","33","772","4989"
"68","63","18400","423","2792"
"69","75","41","774","5012"
"70","63","15900","442","2778"
"71","75","17","717","4916"
"72","57","1732","4194","1594"
"73","75","18","681","4564"
"74","57","1143","3928","1536"
"75","75","29","690","4663"
"76","57","2189","4207","1579"
"77","63","14670","448","2901"
"78","63","19445","454","2851"
"79","57","1970","4074","1581"
"80","63","13796","453","3031"
"81","75","15","715","4765"
"82","63","14296","458","2873"
"83","75","21","769","4876"
"84","75","12","733","4773"
"85","57","959","4398","1658"
"86","75","14","702","4568"
"87","63","15032","429","2786"
"88","63","12963","419","2663"
"89","57","1061","4361","1669"
"90","63","16329","429","2748"
"91","75","34","728","4937"
"92","75","17","774","4859"
"93","63","23159","437","2867"
"94","75","19","768","4899"
"95","63","12365","425","2770"
"96","75","15","752","5052"
"97","63","7573","417","2788"
"98","75","27","735","4855"
"99","63","16185","454","2908"
"100","57","1443","3883","1513"
"101","75","22","693","4563"
"102","75","14","653","4234"
"103","57","1736","4215","1611"
"104","75","38","727","4751"
"105","63","5087","414","2682"
"106","57","2443","4111","1509"
"107","57","1219","4363","1660"
"108","63","11707","448","2846"
"109","63","16064","480","2962"
"110","57","2007","4165","1606"
"111","75","22","736","4928"
"112","57","1390","4174","1593"
"113","75","21","681","4559"
"114","63","13446","441","2833"
"115","75","24","696","4639"
"116","57","12","3999","1563"
"117","63","16391","436","2798"
"118","75","24","700","4594"
"119","63","12930","448","2870"
"120","57","3248","4232","1651"
"121","63","13588","445","2834"
"122","57","1301","4041","1523"
"123","75","122","777","5073"
"124","75","20","730","4894"
"125","63","11288","456","2927"
"126","75","20","689","4637"
"127","57","2508","4230","1633"
"128","57","2343","4396","1692"
"129","57","1653","4151","1603"
"130","57","4335","4296","1656"
"131","75","33","720","4749"
"132","57","2831","4232","1606"
"133","63","20","453","2924"
"134","75","12","778","5095"
"135","57","3027","4171","1618"
"136","57","1645","4085","1603"
"137","75","29","703","4674"
"138","63","15642","436","2774"
"139","57","1682","4097","1585"
"140","75","25","720","4837"
"141","75","15","715","4698"
"142","75","21","734","4838"
"143","57","2137","4261","1641"
"144","75","19","699","4718"
"145","75","17","704","4783"
"146","0","2446","4122","1864"
"147","75","23","723","4742"
"148","63","18637","454","2909"
"149","75","20","775","5041"
"150","75","17","720","4752"
"151","63","13867","428","2756"
"152","75","36","766","5035"
"153","63","12165","431","2785"
"154","63","13812","419","2799"
"155","63","14376","446","2949"
"156","57","1779","4198","1638"
"157","57","1958","3963","1513"
"158","63","12114","448","2859"
"159","75","19","723","4747"
"160","63","12476","450","2909"
"161","75","17","732","4760"
"162","63","14878","447","2921"
"163","63","13001","440","2900"
"164","63","14532","461","2942"
"165","57","2516","4313","1658"
"166","63","13527","438","2824"
"167","75","22","733","4862"
"168","75","27","735","4806"
"169","57","1311","4102","1590"
"170","57","1798","4195","1617"
"171","63","13323","464","3028"
"172","57","1646","4174","1585"
"173","75","22","773","4935"
"174","63","11412","444","2889"
"175","57","4898","4287","1659"
"176","75","37","723","4836"
"177","57","3022","4020","1540"
"178","57","2794","4176","1595"
"179","63","10975","431","2791"
"180","57","2965","4238","1598"
"181","75","16","723","4585"
"182","75","26","709","4775"
"183","63","15279","458","3010"
"184","57","1596","4068","1566"
"185","75","17","783","5049"
"186","57","1652","4242","1627"
"187","75","22","785","5053"
"188","75","48","717","4689"
"189","63","15539","457","2903"
"190","63","15178","435","2853"
"191","63","9815","457","2843"
"192","57","33","4220","1639"
"193","75","27","716","4798"
"194","75","19","748","4774"
"195","57","1102","4200","1634"
"196","75","30","686","4537"
"197","57","761","4227","1651"
"198","57","3395","4357","1642"
"199","75","12","736","4829"
"200","63","11276","457","2928"
"201","57","1444","4163","1626"
"202","63","13403","438","2840"
"203","57","2562","4183","1622"
"204","57","874","4139","1588"
"205","75","19","718","4820"
"206","63","22200","476","2924"
"207","57","1539","4290","1613"
"208","75","27","745","4969"
"209","75","21","761","4993"
"210","63","17177","449","2935"
"211","63","15179","446","2866"
"212","63","13498","440","2860"
"213","63","13526","423","2837"
"214","75","21","751","4850"
"215","75","21","718","4772"
"216","63","28253","448","2867"
"217","75","29","724","4780"
"218","75","16","787","5161"
"219","63","18210","450","2939"
"220","75","24","734","4930"
"221","57","925","4159","1593"
"222","75","22","731","4766"
"223","63","17076","470","2998"
"224","75","40","708","4724"
"225","57","1908","4062","1596"
"226","63","15005","468","3017"
"227","63","12091","435","2728"
"228","75","27","736","4732"
"229","75","44","761","4981"
"230","75","38","759","5024"
"231","63","9542","449","2891"
"232","57","1651","4268","1639"
"233","57","887","4462","1771"
"234","57","2160","4213","1640"
"235","75","23","760","4935"
"236","75","41","729","4774"
"237","75","19","741","4938"
"238","57","1626","4225","1594"
"239","75","31","714","4721"
"240","57","1809","4262","1643"
"241","63","12735","443","2825"
"242","57","1526","4429","1691"
"243","75","23","733","4827"
"244","75","193","714","4638"
"245","57","1632","4044","1560"
"246","0","13","215","5162"
"247","57","2345","4361","1700"
"248","57","1197","4127","1604"
"249","57","2465","4037","1571"
"250","63","31356","430","2779"
"251","75","23","762","5135"
"252","57","1499","4129","1574"
"253","63","4649","432","2808"
"254","75","46","748","4972"
"255","57","2199","4402","1710"
"256","63","17","431","2829"
"257","57","3729","4075","1586"
"258","75","33","713","4637"
"259","75","579","628","4041"
"260","75","17","726","4834"
"261","57","3364","4086","1606"
"262","57","1827","4116","1612"
"263","75","28","771","5170"
"264","57","1613","4230","1613"
"265","63","13852","455","2928"
"266","75","33","752","5010"
"267","75","10","753","4859"
"268","75","18","770","5034"
"269","57","2069","4232","1624"
"270","63","10370","454","2936"
"271","75","26","739","4847"
"272","57","1689","4152","1609"
"273","75","18","736","4807"
"274","75","18","746","5026"
"275","63","10887","444","2878"
"276","63","14855","463","2971"
"277","75","36","717","4766"
"278","57","1534","4237","1631"
"279","63","11795","434","2710"
"280","63","8050","442","2809"
"281","57","2318","4223","1620"
"282","75","30","727","4777"
"283","75","43","733","4842"
"284","57","1647","4246","1615"
"285","75","30","737","4893"
"286","63","10300","399","2658"
"287","57","1016","4162","1615"
"288","63","11008","440","2779"
"289","75","24","734","4882"
"290","75","18","772","4794"
"291","75","11","766","4984"
"292","75","33","706","4746"
"293","75","28","796","5203"
"294","75","20","755","4809"
"295","57","3402","4290","1663"
"296","63","10101","460","2947"
"297","57","1203","4228","1609"
"298","57","1479","4077","1566"
"299","57","2279","4254","1643"
"300","57","2252","4080","1592"
"301","57","1362","4237","1628"
"302","75","13","758","4993"
"303","57","1688","4109","1593"
"304","57","1393","4119","1573"
"305","75","17","756","4881"
"306","75","16","745","4913"
"307","75","38","744","4974"
"308","63","44","439","2823"
"309","75","40","749","4893"
"310","57","1923","4033","1563"
"311","75","35","706","4822"
"312","57","1320","4327","1634"
"313","63","15557","442","2889"
"314","75","18","724","4745"
"315","75","56","815","5199"
"316","63","9867","449","2903"
"317","75","14","721","4804"
"318","75","21","703","4620"
"319","75","58","759","4886"
"320","63","13731","456","2992"
"321","75","23","760","4944"
"322","63","13700","453","2930"
"323","57","1567","4253","1597"
"324","78","1420","4564","4862"
"325","63","23","444","2710"
"326","57","8","4026","1524"
"327","57","3091","4252","1629"
"328","75","28","690","4597"
"329","57","810","4348","1638"
"330","75","17","722","4693"
"331","75","30","771","4952"
"332","57","4245","4223","1628"
"333","63","12733","426","2770"
"334","57","1383","4282","1664"
"335","57","2379","4235","1630"
"336","57","1144","4210","1597"
"337","63","17092","419","2759"
"338","63","8817","412","2698"
"339","75","15","730","4824"
"340","57","1745","4147","1591"
"341","57","3701","4014","1532"
"342","75","25","704","4545"
"343","63","12729","449","2886"
"344","75","22","743","4858"
"345","75","20","719","4675"
"346","75","25","787","5081"
"347","63","21661","456","2919"
"348","75","16","759","5037"
"349","57","1483","4300","1632"
"350","75","18","733","4875"
"351","63","11699","463","3003"
"352","63","9358","436","2724"
"353","75","22","741","4904"
"354","63","12580","417","2716"
"355","57","3149","4406","1678"
"356","63","12883","459","2952"
"357","63","11725","421","2729"
"358","75","17","748","4853"
"359","57","1039","4239","1627"
"360","63","10684","445","2905"
"361","75","16","781","5174"
"362","63","10685","433","2768"
"363","75","17","721","4769"
"364","63","55659","429","2762"
"365","57","1018","4179","1601"
"366","63","12970","436","2775"
"367","75","12","737","4857"
"368","63","13237","429","2755"
"369","57","1190","4028","1550"
"370","75","31","724","4778"
"371","57","2045","4215","1605"
"372","63","15833","440","2792"
"373","75","36","769","4924"
"374","63","11920","467","2873"
"375","63","12234","417","2748"
"376","63","14392","445","2838"
"377","57","1749","4039","1573"
"378","75","30","705","4530"
"379","75","29","747","4859"
"380","75","19","745","4811"
"381","63","46055","489","3004"
"382","75","17","765","5017"
"383","57","12","4123","1595"
"384","57","1061","4268","1656"
"385","57","2239","3979","1527"
"386","63","11216","417","2726"
"387","63","13470","439","2789"
"388","63","12651","446","2850"
"389","63","13055","439","2849"
"390","63","13981","461","2847"
"391","63","13421","418","2692"
"392","57","3008","4134","1603"
"393","57","2381","4087","1561"
"394","57","1247","4134","1612"
"395","57","2006","4211","1604"
"396","63","13426","458","2934"
"397","57","2655","4161","1573"
"398","75","28","714","4808"
"399","75","28","763","5066"
"400","75","21","747","4920"
"401","57","1152","4208","1639"
"402","57","1430","4254","1626"
"403","75","32","778","5055"
"404","63","11349","448","2880"
"405","63","10545","445","3077"
"406","57","2023","4375","1667"
"407","63","8696","442","2799"
"408","63","15102","440","2808"
"409","63","8485","419","2767"
"410","63","13743","451","2815"
"411","57","1474","4072","1566"
"412","57","3374","4302","1651"
"413","63","13479","413","2633"
"414","63","8853","417","2672"
"415","57","3681","4099","1602"
"416","63","13505","410","2642"
"417","75","20","720","4664"
"418","75","9","732","4750"
"419","75","26","731","4964"
"420","63","13692","444","2869"
"421","63","9812","427","2707"
"422","63","15018","452","2862"
"423","75","18","738","4842"
"424","75","29","731","4727"
"425","63","12840","408","2655"
"426","63","13814","489","2774"
"427","75","39","764","5031"
"428","75","33","763","4911"
"429","75","15","733","4859"
"430","75","25","745","4708"
"431","63","11900","438","2847"
"432","57","1645","4097","1605"
"433","75","62","753","4925"
"434","75","24","745","4910"
"435","75","17","722","4657"
"436","63","12173","426","2767"
"437","75","41","720","4712"
"438","75","28","701","4600"
"439","57","6555","4052","1583"
"440","75","28","651","4197"
"441","57","1286","4012","1551"
"442","57","1180","4279","1647"
"443","57","1935","4159","1591"
"444","57","1997","3971","1516"
"445","57","1465","4256","1634"
"446","75","39","744","4917"
"447","57","1150","4162","1585"
"448","63","16073","444","2879"
"449","63","18469","457","2904"
"450","75","33","737","4863"
"451","75","30","788","5104"
"452","75","31","714","4843"
"453","75","14","720","4711"
"454","63","12874","426","2761"
"455","63","14347","446","2876"
"456","63","12600","420","2737"
"457","75","16","761","4885"
"458","63","10373","444","2829"
"459","63","13091","427","2948"
"460","75","27","782","5055"
"461","63","11801","456","2924"
"462","63","17224","456","2888"
"463","63","18881","437","2876"
"464","57","2323","4184","1598"
"465","75","21","743","4889"
"466","63","16625","433","2809"
"467","63","13822","410","2680"
"468","57","2427","4244","1689"
"469","57","1722","4108","1560"
"470","75","20","764","5074"
"471","63","14202","440","2860"
"472","63","15937","440","2822"
"473","57","1007","4084","1593"
"474","63","15424","424","2750"
"475","75","35","764","4975"
"476","75","22","754","5028"
"477","75","15","747","4885"
"478","57","1987","4277","1648"
"479","75","22","692","4598"
"480","63","6133","448","2848"
"481","72","9","188","4620"
"482","75","44","733","4845"
"483","75","25","751","4944"
"484","57","1782","4082","1588"
"485","75","49","724","4808"
"486","63","12009","430","2816"
"487","75","15","729","4993"
"488","63","11536","435","2732"
"489","63","13119","426","2767"
"490","57","937","3803","1459"
"491","75","28","755","4939"
"492","57","1894","4324","1655"
"493","75","21","708","4778"
"494","63","13635","438","2835"
"495","57","1961","4230","1661"
"496","75","26","725","4783"
"497","63","12182","472","3040"
"498","57","1338","4167","1582"
"499","57","2019","4121","1582"
"500","63","14157","479","3044"
"501","75","5","690","4499"
"502","63","15244","444","2850"
"503","63","14761","425","2737"
"504","63","11216","435","2834"
