Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_G6.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","75","28","725","4838"
"2","75","38","691","4589"
"3","57","1358","4066","1492"
"4","75","20","726","4564"
"5","57","946","3998","1511"
"6","75","21","742","4714"
"7","75","28","791","4864"
"8","63","16101","473","2917"
"9","63","21884","446","2833"
"10","75","34","712","4834"
"11","63","16181","457","2849"
"12","57","2137","4049","1632"
"13","63","19931","437","2856"
"14","63","13179","442","2738"
"15","57","1716","4506","1695"
"16","63","14268","475","2952"
"17","77","27","2184","4372"
"18","75","20","760","4837"
"19","57","795","4188","1545"
"20","57","3518","4345","1626"
"21","63","14628","427","2788"
"22","75","28","740","4889"
"23","75","18","718","4468"
"24","75","15","696","4724"
"25","75","17","709","4563"
"26","57","898","4207","1601"
"27","75","15","755","4779"
"28","75","27","743","4722"
"29","63","11145","450","2863"
"30","75","17","726","4598"
"31","75","16","740","4742"
"32","57","1816","4165","1588"
"33","63","17915","447","2925"
"34","75","16","729","4918"
"35","57","2247","4105","1540"
"36","63","14313","443","2875"
"37","57","685","4094","1581"
"38","75","16","719","4606"
"39","63","16836","424","2748"
"40","75","24","765","4849"
"41","57","702","4339","1612"
"42","75","60","733","4930"
"43","63","1909","413","2803"
"44","57","1677","4104","1582"
"45","75","23","752","4747"
"46","57","3062","4029","1550"
"47","57","1243","4221","1584"
"48","75","19","733","4845"
"49","63","19445","437","2795"
"50","75","13","757","4903"
"51","57","1585","4260","1594"
"52","63","15776","435","2712"
"53","63","12433","456","2851"
"54","75","33","722","4764"
"55","57","2431","4261","1674"
"56","63","13569","429","2703"
"57","75","24","680","4509"
"58","57","1800","4053","1544"
"59","75","14","734","4771"
"60","57","1640","4055","1587"
"61","57","1037","4177","1573"
"62","75","13","752","4943"
"63","63","23409","456","2967"
"64","57","1301","4264","1594"
"65","63","21275","410","2689"
"66","75","23","704","4803"
"67","63","19457","439","2805"
"68","63","19951","421","2708"
"69","57","1072","3980","1531"
"70","75","20","724","4889"
"71","75","34","703","4691"
"72","75","25","742","4772"
"73","75","36","749","4738"
"74","75","30","750","4914"
"75","63","15421","451","2860"
"76","63","13936","421","2695"
"77","57","1455","3895","1514"
"78","75","33","722","4727"
"79","75","29","703","4752"
"80","63","17942","424","2781"
"81","75","16","768","5001"
"82","57","1451","3923","1554"
"83","75","41","722","4651"
"84","75","13","771","4995"
"85","63","18162","403","2609"
"86","75","16","774","5078"
"87","75","16","756","4928"
"88","57","1090","4240","1598"
"89","57","2733","4464","1728"
"90","57","1741","4297","1616"
"91","75","18","769","4874"
"92","75","21","771","4945"
"93","63","12925","435","2815"
"94","75","19","756","4887"
"95","57","2363","4272","1617"
"96","57","32","4029","1579"
"97","75","16","736","4887"
"98","57","4043","4100","1581"
"99","75","17","706","4728"
"100","57","769","4089","1544"
"101","63","12458","457","2898"
"102","57","771","4209","1648"
"103","75","34","742","4893"
"104","75","24","744","4902"
