Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_C2.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","63","680","427","2712"
"2","75","13165","770","4767"
"3","75","17311","746","4963"
"4","63","29301","473","3027"
"5","63","5614","432","2796"
"6","75","3029","724","4609"
"7","75","15149","727","4669"
"8","75","16122","742","4860"
"9","57","24117","4297","1594"
"10","75","27522","780","5044"
"11","75","13903","773","4885"
"12","75","17438","758","4855"
"13","75","11862","722","4637"
"14","75","17483","762","4780"
"15","63","25845","412","2694"
"16","63","33286","455","2787"
"17","57","32722","4392","1625"
"18","57","29004","3886","1463"
"19","57","32528","4329","1607"
"20","63","29067","415","2638"
"21","57","32767","4316","1615"
"22","75","16297","770","4825"
"23","75","12934","742","4680"
"24","75","12497","729","4603"
"25","75","16808","757","4831"
"26","63","22123","427","2692"
"27","75","11975","718","4545"
"28","77","19","2179","4447"
"29","75","18124","723","4784"
"30","57","33492","4290","1602"
"31","63","27781","433","2698"
"32","63","28360","451","2794"
"33","57","27044","4185","1619"
"34","57","30741","4392","1636"
"35","57","28653","4216","1584"
"36","75","15211","738","4851"
"37","57","25285","4301","1592"
"38","63","21175","416","2707"
"39","75","14480","720","4614"
"40","75","17505","721","4721"
"41","75","16297","768","4857"
"42","75","14893","744","4828"
"43","57","24432","4108","1553"
"44","57","30237","4034","1503"
"45","75","16169","665","4434"
"46","63","27087","425","2766"
"47","75","23835","765","4878"
"48","63","26504","434","2768"
"49","75","15237","702","4689"
"50","75","11104","777","4916"
"51","75","19242","734","4668"
"52","75","13252","771","4899"
"53","57","27928","4331","1615"
"54","75","15717","743","4762"
"55","57","27614","4192","1552"
"56","75","13243","744","4734"
"57","57","26185","4178","1601"
"58","57","30080","3962","1558"
"59","75","14368","701","4479"
"60","75","22100","695","4435"
"61","63","26227","425","2846"
"62","75","18182","755","4837"
"63","75","14087","690","4605"
"64","75","14108","671","4421"
"65","75","14262","762","4854"
"66","57","28885","4063","1562"
"67","57","33347","4107","1597"
"68","75","17221","704","4793"
"69","75","16253","791","4970"
"70","57","30191","4238","1591"
"71","63","25938","423","2822"
"72","57","28656","4399","1727"
"73","57","34903","4120","1583"
"74","75","14744","703","4800"
"75","75","13788","722","4666"
"76","75","17465","712","4873"
"77","57","69016","4029","1535"
"78","57","37118","4262","1584"
"79","57","25","4237","1598"
"80","63","27697","432","2708"
"81","63","27324","397","2610"
"82","75","16742","748","4763"
"83","75","15877","716","4643"
"84","75","12920","709","4737"
"85","75","18446","716","4772"
"86","63","24084","417","2726"
"87","57","25026","4135","1554"
"88","75","17479","714","4660"
"89","57","24286","4116","1563"
"90","63","33227","451","2954"
"91","57","29291","4105","1635"
"92","63","32559","457","2922"
"93","63","23757","431","2830"
"94","63","24781","424","2747"
"95","75","13118","737","4882"
"96","57","30477","4073","1614"
"97","57","33163","4166","1615"
"98","63","30079","441","2853"
"99","63","33919","443","2903"
"100","63","29870","411","2643"
"101","63","33613","465","2865"
"102","57","25910","4137","1604"
"103","57","24761","4229","1583"
"104","63","32203","442","2832"
"105","57","29535","4168","1652"
"106","57","30947","4043","1589"
"107","75","12791","729","4861"
"108","75","17453","762","4951"
"109","75","18867","711","4748"
"110","75","16089","752","4872"
"111","63","31513","417","2703"
"112","63","22818","432","2731"
"113","57","32334","4147","1634"
"114","75","16158","734","4927"
"115","75","16752","734","4849"
"116","63","27139","447","2835"
"117","57","24383","4039","1559"
"118","63","28102","449","2923"
"119","75","13231","794","5306"
"120","63","26040","423","2615"
"121","57","30712","4352","1640"
"122","75","15698","723","4901"
"123","57","34800","4181","1596"
"124","57","31634","4201","1621"
"125","57","23172","4164","1590"
"126","57","26176","4143","1597"
"127","75","15925","777","5159"
"128","75","10173","749","4838"
"129","57","30897","4231","1648"
"130","75","13331","730","4806"
"131","57","25274","4282","1658"
"132","63","33769","403","2558"
"133","63","32042","415","2691"
"134","75","18237","783","5243"
"135","63","28384","440","2840"
"136","63","28915","435","2783"
"137","75","24572","744","4991"
"138","75","14223","730","4851"
"139","75","17638","696","4648"
"140","75","10206","690","4649"
"141","75","15326","707","4632"
"142","63","29063","431","2812"
"143","63","26122","454","2876"
"144","75","11174","753","5031"
"145","75","16454","737","4991"
"146","63","32598","440","2877"
"147","57","33187","4403","1672"
"148","63","25834","446","2894"
"149","63","25706","403","2595"
"150","63","26020","419","2787"
"151","75","19359","780","5163"
"152","63","27578","446","2916"
"153","75","21474","723","4765"
"154","57","26339","4213","1601"
"155","75","13676","803","5193"
"156","63","24700","456","2902"
"157","57","25858","4056","1597"
"158","57","170","4284","1642"
"159","57","31400","4138","1597"
"160","75","17156","764","5008"
"161","57","27926","3969","1551"
"162","57","28777","4192","1575"
"163","75","28733","778","5288"
"164","75","14443","764","4937"
"165","75","13728","688","4510"
"166","75","19299","744","4980"
"167","63","28197","425","2757"
"168","63","30052","436","2784"
"169","57","30462","4020","1538"
"170","57","2844","4205","1576"
"171","63","28765","459","2903"
"172","63","23849","454","2918"
"173","57","6282","4119","1588"
"174","63","32526","443","2894"
"175","57","30495","3940","1534"
"176","75","19785","745","4916"
"177","63","25903","450","2886"
"178","57","29326","4120","1632"
"179","57","26933","4038","1584"
"180","75","13725","786","5217"
"181","57","30766","4400","1725"
"182","57","24614","3766","1467"
"183","57","30735","4122","1572"
"184","63","28925","448","2913"
"185","57","23571","4034","1582"
"186","75","20664","731","4938"
"187","75","15358","716","4709"
"188","57","29002","3978","1545"
"189","57","26931","4173","1589"
"190","75","13641","718","4724"
"191","75","21140","733","4833"
"192","75","15642","782","5191"
"193","63","23621","441","2862"
"194","63","28076","422","2780"
"195","63","27595","456","2957"
"196","57","26378","4029","1546"
"197","63","36260","440","2900"
"198","63","34516","455","2894"
"199","57","30621","3979","1537"
"200","75","215","683","4442"
"201","57","29659","4303","1634"
"202","57","16643","4439","1731"
"203","63","25190","446","2939"
"204","57","29049","4307","1662"
"205","75","16155","701","4632"
"206","63","24898","428","2758"
"207","57","29091","4220","1628"
"208","57","100528","4235","1617"
"209","57","27491","4396","1659"
"210","75","15397","751","4981"
"211","63","28322","443","2912"
"212","75","13621","719","4738"
"213","75","12962","726","4890"
"214","63","24318","419","2781"
"215","63","1552","434","2872"
"216","75","14432","750","4777"
"217","75","17004","774","5045"
"218","57","31659","4346","1653"
"219","63","26554","441","2822"
"220","57","29429","4054","1574"
"221","57","26119","4024","1565"
"222","75","14259","743","5015"
"223","63","27674","449","2902"
"224","75","23806","729","4921"
"225","57","28140","4228","1624"
"226","57","31988","3986","1554"
"227","75","16572","752","4925"
"228","75","14100","753","4742"
"229","75","16119","702","4741"
"230","75","15074","758","5012"
"231","57","28479","4096","1552"
"232","75","10377","731","4892"
"233","57","29692","4179","1603"
"234","63","28867","437","2803"
"235","75","14798","766","5061"
"236","63","27184","435","2801"
"237","63","26555","430","2737"
"238","75","1052","740","4839"
"239","57","34095","4354","1689"
"240","63","25863","442","2851"
"241","57","23024","4100","1631"
"242","75","16301","735","4891"
"243","57","28876","4396","1670"
"244","63","28146","434","2803"
"245","75","16210","704","4723"
"246","57","31629","4076","1597"
"247","75","17881","767","5127"
"248","57","30422","4362","1686"
"249","63","32021","467","2913"
"250","63","33132","447","2875"
"251","75","12373","746","4964"
"252","63","26408","433","2784"
"253","75","16357","717","4793"
"254","57","31420","4278","1686"
"255","75","54663","822","5433"
"256","57","28583","4396","1703"
"257","63","27990","413","2722"
"258","63","24533","439","2823"
"259","75","15622","742","5000"
"260","75","14860","692","4598"
"261","57","26445","4280","1673"
"262","57","27976","4127","1617"
"263","57","29181","4459","1691"
"264","63","30144","460","2912"
"265","75","15410","703","4699"
"266","75","16136","771","4992"
"267","75","15374","730","4887"
"268","63","26947","442","2860"
"269","63","23469","450","2858"
"270","63","22000","447","2882"
"271","63","29027","440","2821"
"272","75","16039","742","4848"
"273","63","26281","419","2712"
"274","75","15335","752","5057"
"275","63","10904","446","2898"
"276","63","27153","457","2944"
"277","63","22188","436","2836"
"278","75","17956","723","4796"
"279","75","19492","744","4897"
"280","75","6713","751","5013"
"281","75","15460","781","5241"
"282","63","31775","448","2848"
"283","63","26525","410","2681"
"284","75","15535","714","4847"
"285","75","11182","688","4542"
"286","75","15110","764","5109"
"287","75","17276","731","4808"
"288","63","27145","453","2930"
"289","75","14566","738","4936"
"290","63","33341","434","2848"
"291","75","15805","705","4579"
"292","63","23385","437","2869"
"293","75","13035","727","4827"
"294","63","28278","432","2797"
"295","57","28749","4087","1574"
"296","75","10969","733","4846"
"297","75","15554","745","4918"
"298","75","15046","710","4736"
"299","63","27669","445","2898"
"300","63","30811","410","2675"
"301","75","18354","746","4931"
"302","75","19777","767","4967"
"303","75","23556","743","4902"
"304","57","32169","4054","1555"
"305","75","14364","731","4934"
"306","63","31680","441","2832"
"307","75","13781","693","4620"
"308","75","134","745","4998"
"309","63","24601","443","2915"
"310","63","26568","437","2853"
"311","75","15426","778","5359"
"312","57","27859","4317","1673"
"313","75","15631","777","5170"
"314","78","38624","4475","4951"
"315","75","14698","734","4810"
"316","63","25555","433","2763"
"317","57","40378","4124","1635"
"318","75","11065","765","5031"
"319","75","15718","763","4902"
"320","63","22670","443","2811"
"321","75","14737","736","4877"
"322","63","26274","426","2696"
"323","75","14739","744","4848"
"324","75","9371","704","4555"
"325","75","219","712","4609"
"326","63","22573","428","2762"
"327","63","22592","425","2765"
"328","75","14068","725","4757"
"329","57","24025","4136","1597"
"330","57","31307","4135","1579"
"331","57","35098","4325","1687"
"332","57","165","3950","1550"
"333","75","12890","742","4886"
"334","57","29167","4137","1589"
"335","75","13368","726","4842"
"336","75","13785","744","4875"
"337","57","34758","4212","1632"
"338","0","43031","1024","6399"
"339","57","30036","3938","1510"
"340","75","15743","706","4750"
"341","75","15941","729","4797"
"342","63","21493","437","2803"
"343","57","32864","4011","1544"
"344","57","32369","4107","1581"
