Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_C1.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","63","37","411","2559"
"2","63","46","414","2522"
"3","57","25","4040","1558"
"4","63","55","430","2703"
"5","57","21","4145","1573"
"6","57","15","4106","1581"
"7","75","30","712","4650"
"8","75","22","727","4788"
"9","75","15","719","4761"
"10","57","13","4198","1629"
"11","63","59","444","2813"
"12","63","66","443","2814"
"13","75","9","770","4851"
"14","57","14","4152","1609"
"15","63","90","439","2811"
"16","75","16","765","4904"
"17","57","13","4255","1567"
"18","63","90","453","2782"
"19","57","13","3967","1511"
"20","63","100","444","2792"
"21","75","19","711","4767"
"22","75","23","736","4897"
"23","75","30","744","4906"
"24","63","55","459","2825"
"25","77","10","2204","4446"
"26","57","19","3950","1540"
"27","75","26","732","4658"
"28","75","34","764","4987"
"29","63","74","437","2868"
"30","57","14","4078","1549"
"31","63","86","439","2776"
"32","63","123","459","2944"
"33","75","19","720","4601"
"34","75","33","723","4824"
"35","75","19","717","4685"
"36","57","19","4053","1513"
"37","63","63","427","2777"
"38","63","91","425","2816"
"39","63","88","457","2860"
"40","63","138","435","2739"
"41","57","16","4223","1629"
"42","75","9","737","4650"
"43","63","64","449","2890"
"44","57","15","3975","1571"
"45","57","47","3918","1492"
"46","63","58","441","2837"
"47","63","124","456","2888"
"48","57","11","4177","1566"
"49","75","14","731","4780"
"50","75","18","722","4837"
"51","57","14","4144","1590"
"52","75","13","674","4557"
"53","57","18","4091","1607"
"54","63","57","426","2682"
"55","63","37","436","2731"
"56","63","60","408","2767"
"57","57","10","4149","1623"
"58","75","15","724","4577"
"59","63","74","421","2671"
"60","75","14","716","4627"
"61","57","12","4276","1604"
"62","63","121","436","2889"
"63","63","122","416","2688"
"64","75","26","726","4756"
"65","75","19","740","4862"
"66","63","71","447","2927"
"67","75","21","717","4754"
"68","57","16","4242","1595"
"69","75","16","734","4786"
"70","75","23","752","4806"
"71","75","17","725","4838"
"72","57","17","3987","1559"
"73","63","52","455","2869"
"74","57","13","4134","1604"
"75","75","23","734","4946"
"76","63","70","449","2831"
"77","75","17","720","4794"
"78","75","17","697","4732"
"79","63","79","424","2851"
"80","57","17","3916","1500"
"81","57","16","4168","1624"
"82","75","14","715","4812"
"83","57","16","4315","1652"
"84","63","59","442","2835"
"85","57","16","4073","1588"
"86","75","17","715","4750"
"87","75","50","698","4633"
"88","63","88","453","2924"
"89","75","23","734","4901"
"90","57","23","4097","1557"
"91","57","12","4202","1644"
"92","63","72","427","2778"
"93","63","66","438","2828"
"94","57","12","4210","1647"
"95","63","55","436","2890"
"96","75","28","761","4911"
"97","75","19","735","4659"
"98","57","14","4171","1579"
"99","63","87","455","3043"
"100","63","156","458","2906"
"101","57","11","4296","1627"
"102","75","14","718","4911"
"103","75","15","705","4700"
"104","63","16","462","2909"
"105","57","15","4040","1569"
"106","63","48","442","2852"
"107","57","23","3992","1572"
"108","75","19","710","4785"
"109","57","16","4144","1623"
"110","63","55","419","2761"
"111","63","77","432","2856"
"112","75","50","689","4617"
"113","75","53","719","4743"
"114","57","17","4441","1707"
"115","63","128","487","3107"
"116","57","13","3943","1558"
"117","63","122","422","2718"
"118","57","17","4123","1566"
"119","63","235","429","2782"
"120","63","100","411","2686"
"121","63","84","461","2909"
"122","75","13","738","4930"
"123","63","55","438","2854"
"124","63","65","442","2813"
"125","75","22","730","4916"
"126","57","14","4175","1575"
"127","63","108","435","2794"
"128","75","34","709","4622"
"129","57","13","4134","1578"
"130","63","61","458","2981"
"131","57","16","4210","1624"
"132","57","8","4159","1646"
"133","57","14","4115","1591"
"134","57","12","4225","1652"
"135","57","12","4053","1558"
"136","57","13","3701","1470"
"137","63","82","439","2839"
"138","57","13","4232","1685"
"139","75","29","677","4549"
"140","57","9","4279","1626"
"141","75","19","770","4874"
"142","57","41","4199","1597"
"143","75","37","711","4747"
"144","63","58","450","2941"
"145","57","14","4363","1686"
"146","57","9","4018","1535"
"147","75","10","744","4882"
"148","57","13","4056","1599"
"149","57","9","4111","1555"
"150","57","15","4241","1603"
"151","57","12","4276","1670"
"152","75","16","719","4841"
"153","63","95","412","2696"
"154","75","15","772","4953"
"155","63","83","445","2863"
"156","75","25","709","4877"
"157","63","78","421","2671"
"158","63","80","448","2927"
"159","57","15","4170","1592"
"160","75","12","769","5083"
"161","75","19","727","4699"
"162","57","22","4213","1624"
"163","63","65","464","2950"
"164","57","44","4084","1581"
"165","63","99","462","2809"
"166","63","59","449","2883"
"167","57","10","4137","1620"
"168","75","12","721","4786"
"169","57","18","4084","1605"
"170","63","126","446","2927"
"171","57","13","3902","1490"
"172","57","15","4812","1857"
"173","75","23","768","4967"
"174","75","16","746","4829"
"175","75","13","763","4959"
"176","57","15","3984","1529"
"177","75","19","754","4984"
"178","63","170","435","2840"
"179","75","15","756","4956"
"180","75","27","715","4850"
"181","75","15","757","4833"
"182","75","25","741","4964"
"183","63","72","424","2752"
"184","57","12","4465","1703"
"185","63","93","408","2711"
"186","57","23","4179","1631"
"187","63","112","446","2878"
"188","75","20","680","4353"
"189","75","12","794","5219"
"190","63","145","469","2885"
"191","57","12","4301","1639"
"192","63","86","447","3044"
"193","57","15","4065","1566"
"194","63","67","464","2995"
"195","63","66","445","2847"
"196","63","43","422","2833"
"197","63","54","446","2961"
"198","75","14","758","5001"
"199","57","21","4254","1655"
"200","57","21","4138","1614"
"201","75","28","768","5182"
"202","57","18","4117","1618"
"203","57","12","4104","1572"
"204","75","23","693","4752"
"205","75","12","762","4783"
"206","57","13","4091","1606"
"207","75","18","724","4744"
"208","75","24","708","4647"
"209","75","27","734","4964"
"210","75","21","736","4907"
"211","57","12","4199","1621"
"212","75","13","686","4638"
"213","57","12","4364","1680"
"214","63","91","451","2896"
"215","57","18","4306","1670"
"216","75","8","751","5004"
"217","57","16","4283","1623"
"218","75","15","748","5002"
"219","75","16","710","4749"
"220","75","33","681","4608"
"221","57","18","4270","1674"
"222","75","12","766","5003"
"223","63","79","448","2902"
"224","57","12","4458","1719"
"225","63","104","447","2923"
"226","75","15","741","4845"
"227","75","19","776","5032"
"228","75","29","726","4869"
"229","75","25","717","4758"
"230","63","68","453","2883"
"231","57","19","4237","1626"
"232","75","21","744","4817"
"233","75","16","708","4655"
"234","75","17","735","4855"
"235","57","10","4301","1652"
"236","75","26","769","5113"
"237","75","14","746","4852"
"238","63","75","453","2856"
"239","75","16","741","4948"
"240","63","80","405","2681"
"241","57","12","4057","1611"
"242","63","77","449","2889"
"243","63","95","456","2923"
"244","57","14","4492","1790"
"245","63","86","445","2859"
"246","75","22","725","4704"
"247","57","12","4202","1608"
"248","57","11","4091","1575"
"249","75","16","751","4945"
"250","57","17","4102","1635"
"251","75","23","722","4807"
"252","75","18","696","4610"
"253","75","15","721","4829"
"254","75","33","748","4936"
"255","75","18","704","4681"
"256","0","9","213","5244"
"257","75","21","751","4946"
"258","63","66","481","3057"
"259","63","81","419","2734"
"260","63","81","399","2610"
"261","63","87","447","2905"
"262","63","66","440","2879"
"263","75","19","741","4767"
"264","75","20","791","5293"
"265","57","16","4126","1586"
"266","75","14","707","4709"
"267","75","19","726","4754"
"268","63","53","445","2852"
"269","75","13","743","4961"
"270","63","92","439","2824"
"271","75","17","734","4782"
"272","63","14","444","2871"
"273","57","14","4242","1647"
"274","75","13","759","4970"
"275","75","34","737","4878"
"276","57","28","4198","1604"
"277","75","16","716","4806"
"278","75","15","732","4821"
"279","57","15","3994","1521"
"280","63","62","448","2914"
"281","57","11","4363","1672"
"282","75","18","743","4910"
"283","63","71","472","2981"
"284","57","12","4149","1592"
"285","63","160","444","2865"
"286","57","12","4194","1583"
"287","75","14","727","4786"
"288","75","13","746","5001"
"289","57","10","4385","1722"
"290","75","14","685","4544"
"291","75","13","741","4812"
"292","63","47","439","2904"
"293","63","73","432","2839"
"294","63","71","430","2764"
"295","57","19","4260","1620"
"296","57","11","4325","1691"
"297","0","16","902","6241"
"298","57","22","4210","1632"
"299","57","13","4309","1637"
"300","75","16","718","4635"
"301","57","20","4355","1692"
"302","63","81","425","2780"
"303","75","11","723","4930"
"304","63","9","446","2932"
"305","75","16","740","4807"
"306","75","17","747","4913"
"307","63","83","432","2796"
"308","57","12","4228","1599"
"309","57","13","4133","1570"
"310","63","66","429","2736"
"311","57","14","4333","1680"
"312","75","14","715","4790"
"313","75","16","667","4450"
"314","63","95","460","2993"
"315","75","12","738","4923"
"316","63","64","432","2839"
"317","75","14","720","4780"
"318","63","72","453","2953"
"319","63","95","428","2778"
"320","75","29","759","4931"
"321","75","19","739","4831"
"322","63","73","437","2839"
"323","75","37","752","4937"
"324","57","15","4225","1628"
"325","75","15","707","4717"
"326","63","62","453","2964"
"327","63","100","426","2767"
"328","63","100","429","2805"
"329","75","14","761","4998"
"330","63","44","463","2937"
"331","75","17","765","5081"
"332","63","51","423","2771"
"333","75","15","765","5046"
"334","75","18","756","4989"
"335","75","37","722","4905"
"336","57","12","3952","1558"
"337","75","22","726","4805"
"338","57","10","4422","1704"
"339","63","71","441","2825"
