Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_H10.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","75","21","726","4571"
"2","57","745","4075","1566"
"3","75","32","735","4668"
"4","63","13197","472","2957"
"5","63","12408","445","2789"
"6","75","50","706","4698"
"7","57","939","3913","1458"
"8","63","9866","444","2745"
"9","57","720","3899","1501"
"10","75","22","748","4871"
"11","57","1118","4275","1579"
"12","63","10592","460","2825"
"13","75","23","735","4684"
"14","75","24","746","4713"
"15","57","1101","4105","1580"
"16","57","1295","4075","1588"
"17","75","29","689","4590"
"18","57","993","4303","1580"
"19","75","20","730","4830"
"20","57","801","4096","1513"
"21","75","18","759","5074"
"22","63","9683","445","2789"
"23","75","18","729","4752"
"24","75","42","713","4600"
"25","75","47","746","4756"
"26","63","13090","418","2729"
"27","77","10","2154","4360"
"28","63","11557","425","2758"
"29","75","22","733","4926"
"30","63","9526","421","2704"
"31","57","986","4167","1527"
"32","75","11","707","4630"
"33","75","12","727","4726"
"34","75","17","726","4886"
"35","57","1267","4193","1551"
"36","75","23","776","4923"
"37","75","17","706","4715"
"38","57","744","4223","1585"
"39","63","11320","448","2771"
"40","63","12334","423","2784"
"41","75","22","710","4790"
"42","75","17","727","4820"
"43","75","21","735","4662"
"44","75","25","695","4593"
"45","57","1027","4116","1566"
"46","63","9940","454","2887"
"47","75","20","675","4309"
"48","57","923","4136","1548"
"49","75","15","699","4754"
"50","63","13541","499","3117"
"51","75","30","759","5085"
"52","63","12436","443","2886"
"53","75","20","773","4981"
"54","57","955","4466","1663"
"55","75","21","715","4620"
"56","75","28","736","4711"
"57","75","18","764","4977"
"58","63","8508","429","2830"
"59","63","10610","433","2781"
"60","63","11054","434","2793"
"61","75","19","720","4757"
"62","63","10526","427","2752"
"63","63","9299","459","2804"
"64","63","8659","437","2881"
"65","63","12115","465","2946"
"66","75","14","772","4970"
"67","57","811","4275","1595"
"68","75","23","764","4901"
"69","57","719","4379","1639"
"70","63","12264","444","2837"
"71","63","16485","465","2861"
"72","63","10168","454","2896"
"73","57","1378","4029","1577"
"74","75","15","701","4820"
"75","75","18","754","4885"
"76","75","13","715","4810"
"77","63","15168","449","2771"
"78","63","10965","431","2706"
"79","75","14","764","4961"
"80","63","9802","436","2748"
"81","57","1344","4069","1580"
"82","63","12230","434","2785"
"83","75","10","741","4762"
"84","75","28","723","4845"
"85","63","13870","455","2871"
"86","63","9491","453","2949"
"87","75","14","725","4709"
"88","63","14989","429","2735"
"89","75","17","757","4798"
"90","57","528","4203","1576"
"91","75","15","746","4784"
"92","75","13","748","4988"
"93","63","9915","442","2847"
"94","63","11023","459","2841"
"95","75","10","764","4938"
"96","57","577","4310","1667"
"97","63","12455","416","2696"
"98","75","17","715","4826"
"99","63","11063","427","2769"
"100","75","303","722","4848"
"101","75","19","751","4844"
"102","75","28","749","4862"
"103","63","15486","451","2896"
"104","75","30","730","4806"
"105","57","1351","4044","1601"
"106","63","10342","435","2825"
"107","75","26","774","4973"
"108","57","638","4316","1607"
"109","63","13858","435","2746"
"110","57","1495","4469","1683"
"111","57","1169","4103","1558"
"112","63","14499","441","2878"
"113","63","11878","369","2278"
"114","75","38","708","4604"
"115","63","12651","469","3001"
"116","63","12258","438","2826"
"117","75","13","762","4913"
"118","75","14","710","4735"
"119","63","11945","443","2800"
"120","63","12720","434","2762"
"121","75","17","736","4802"
"122","63","9161","422","2771"
"123","63","12780","456","2990"
"124","75","13","709","4846"
"125","63","12293","450","2939"
"126","57","571","4153","1592"
"127","63","15861","471","3015"
"128","75","20","704","4551"
"129","75","38","735","4754"
"130","57","888","4272","1631"
"131","75","23","717","4724"
"132","75","23","774","5024"
"133","75","15","750","5027"
"134","63","14186","451","2932"
"135","57","707","3977","1534"
"136","57","725","4170","1614"
"137","75","25","720","4751"
"138","57","1339","4218","1612"
"139","75","11","703","4603"
"140","63","11200","443","2870"
"141","63","11208","448","2786"
"142","57","819","4090","1579"
"143","63","9399","447","2790"
"144","63","11808","412","2702"
"145","57","820","4145","1589"
"146","75","22","747","4846"
