Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_E8.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","57","1619","4471","1643"
"2","57","1028","4225","1577"
"3","63","8990","436","2704"
"4","57","889","4268","1601"
"5","75","11","732","4749"
"6","63","10076","437","2850"
"7","63","9879","486","2990"
"8","75","37","752","4766"
"9","63","11334","431","2801"
"10","57","2246","4396","1606"
"11","75","20","716","4520"
"12","57","16","4053","1492"
"13","57","1316","3904","1519"
"14","75","25","756","4748"
"15","75","16","701","4534"
"16","57","968","4300","1615"
"17","75","18","748","4750"
"18","63","7672","415","2735"
"19","57","596","4042","1516"
"20","57","1134","4369","1638"
"21","75","22","803","4997"
"22","63","10068","424","2645"
"23","63","11204","470","2878"
"24","77","17","2197","4182"
"25","63","9073","442","2831"
"26","63","9713","417","2702"
"27","57","652","4311","1619"
"28","75","20","763","4818"
"29","57","1127","4131","1532"
"30","57","1619","4325","1602"
"31","75","14","682","4410"
"32","75","25","721","4735"
"33","57","785","4369","1612"
"34","57","2367","4097","1516"
"35","75","181","794","4958"
"36","63","7835","438","2830"
"37","57","551","4254","1597"
"38","75","11","689","4512"
"39","63","9708","455","2793"
"40","57","1466","4138","1598"
"41","75","25","753","4831"
"42","63","8205","459","2924"
"43","57","927","4050","1542"
"44","57","1613","4270","1590"
"45","75","15","718","4668"
"46","57","905","4002","1556"
"47","63","12099","403","2733"
"48","75","18","669","4331"
"49","57","1195","4068","1596"
"50","75","19","754","4997"
"51","63","9901","445","2787"
"52","57","1037","4305","1616"
"53","75","15","766","4980"
"54","63","12548","455","2966"
"55","75","16","731","4833"
"56","75","10","714","4722"
"57","57","2434","4104","1596"
"58","75","25","724","4733"
"59","57","1115","4210","1599"
"60","75","20","756","5000"
"61","75","32","728","4862"
"62","75","28","721","4617"
"63","75","26","723","4677"
"64","75","20","706","4523"
"65","75","17","725","4723"
"66","75","22","760","4898"
"67","63","13989","437","2848"
"68","63","11091","460","2963"
"69","63","10008","413","2729"
"70","75","14","700","4590"
"71","63","13660","422","2738"
"72","63","10678","438","2892"
"73","63","10444","439","2790"
"74","57","676","4160","1576"
"75","57","1164","4048","1508"
"76","75","13","719","4873"
"77","63","10079","442","2868"
"78","75","33","716","4798"
"79","63","16511","427","2813"
