Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_F10.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","75","15","744","4804"
"2","75","35","762","4812"
"3","63","12434","451","2763"
"4","75","24","726","4837"
"5","57","1642","4205","1562"
"6","75","25","698","4555"
"7","57","1193","3867","1494"
"8","75","16","734","4641"
"9","75","15","733","4650"
"10","75","17","732","4860"
"11","63","13779","429","2806"
"12","63","14815","436","2725"
"13","63","10050","442","2742"
"14","63","12685","437","2749"
"15","63","12539","425","2771"
"16","75","11","726","4782"
"17","63","15249","432","2728"
"18","75","21","738","4858"
"19","57","814","4138","1552"
"20","75","16","755","4828"
"21","75","61","700","4624"
"22","75","22","759","4965"
"23","75","29","729","4774"
"24","63","10237","422","2754"
"25","57","904","3995","1487"
"26","57","736","4427","1666"
"27","57","276","4072","1572"
"28","57","982","4320","1690"
"29","77","9","2203","4392"
"30","63","11303","457","2953"
"31","57","678","4261","1596"
"32","57","1133","4186","1556"
"33","75","13","725","4740"
"34","57","1373","4118","1537"
"35","75","16","714","4769"
"36","63","12516","405","2665"
"37","63","13156","434","2690"
"38","57","1201","4054","1574"
"39","63","16126","437","2786"
"40","57","676","4011","1514"
"41","75","14","734","4723"
"42","75","26","750","4759"
"43","63","13224","422","2711"
"44","63","12592","453","2804"
"45","63","11066","452","2856"
"46","63","11865","451","2850"
"47","63","15831","465","2888"
"48","63","8351","397","2584"
"49","75","23","701","4785"
"50","75","17","706","4749"
"51","57","1100","4004","1540"
"52","63","13059","448","2939"
"53","63","9635","396","2465"
"54","63","12318","429","2665"
"55","57","982","4173","1579"
"56","57","73","4339","1626"
"57","57","1382","4186","1630"
"58","75","24","721","4762"
"59","63","8568","414","2730"
"60","63","12554","403","2686"
"61","63","17371","497","3224"
"62","75","23","710","4726"
"63","57","1848","4117","1557"
"64","57","1145","4244","1583"
"65","75","15","725","4691"
"66","57","809","4143","1599"
"67","57","780","4171","1605"
"68","57","669","4077","1574"
"69","63","9329","408","2679"
"70","63","16640","442","2809"
"71","75","20","671","4522"
"72","63","10267","390","2557"
"73","63","16817","447","2786"
"74","75","25","756","4846"
"75","57","1560","3982","1504"
"76","63","14960","405","2661"
"77","63","10990","441","2914"
