Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_B9.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","57","419","4064","1517"
"2","57","936","4307","1562"
"3","63","9175","450","2826"
"4","75","19","727","4824"
"5","75","21","768","4775"
"6","57","413","3992","1531"
"7","75","39","648","4139"
"8","63","9346","439","2830"
"9","57","420","4151","1532"
"10","75","24","725","4518"
"11","57","655","4245","1562"
"12","75","32","746","5040"
"13","57","1979","4600","1699"
"14","57","665","4379","1623"
"15","75","13","737","4696"
"16","57","385","3883","1446"
"17","75","16","699","4411"
"18","75","20","790","5220"
"19","75","14","765","4847"
"20","63","10264","470","2925"
"21","75","11","718","4618"
"22","75","20","679","4335"
"23","57","738","4232","1581"
"24","75","13","742","4743"
"25","75","23","725","4865"
"26","63","10741","415","2620"
"27","63","8167","398","2529"
"28","57","836","4247","1603"
"29","75","25","772","4929"
"30","77","11","2256","4413"
"31","63","7048","445","2754"
"32","75","21","730","4696"
"33","75","153","744","4867"
"34","57","655","4349","1638"
"35","63","9063","470","2896"
"36","57","724","3964","1493"
"37","75","39","713","4674"
"38","75","33","712","4529"
"39","75","31","718","4660"
"40","63","10253","426","2679"
"41","57","834","4136","1596"
"42","57","915","4014","1558"
"43","63","7840","428","2792"
"44","63","9538","458","2855"
"45","63","8321","439","2805"
"46","57","1154","4278","1608"
"47","57","1240","4346","1612"
"48","75","20","737","4783"
"49","75","21","723","4749"
"50","75","20","728","4694"
"51","63","10338","421","2768"
"52","75","16","711","4564"
"53","75","17","653","4230"
"54","63","9443","444","2790"
"55","75","28","757","4824"
"56","57","903","4356","1619"
"57","75","14","700","4612"
"58","75","11","733","4833"
"59","75","20","717","4750"
"60","63","10171","461","2897"
"61","63","10055","435","2753"
"62","75","18","729","4714"
"63","57","439","4092","1554"
"64","57","638","4263","1580"
"65","75","23","717","4613"
"66","57","3826","4082","1527"
"67","75","16","748","4795"
"68","75","15","697","4537"
"69","63","12038","388","2622"
"70","63","11946","461","2917"
"71","57","614","4056","1533"
"72","63","10197","443","2903"
"73","57","649","4250","1605"
"74","75","34","714","4651"
"75","75","35","766","5005"
"76","57","1069","3960","1540"
"77","63","10010","443","2969"
