Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_A1.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","57","19","4120","1515"
"2","63","36","456","2791"
"3","75","14","740","4775"
"4","63","13","450","2816"
"5","57","25","4144","1535"
"6","57","15","4281","1588"
"7","63","22","413","2634"
"8","57","11","4225","1555"
"9","57","35","4314","1661"
"10","63","14","428","2776"
"11","57","18","4119","1596"
"12","75","17","721","4622"
"13","63","21","443","3069"
"14","63","15","447","2768"
"15","57","14","4038","1491"
"16","75","15","750","4854"
"17","63","13","436","2745"
"18","63","32","439","2869"
"19","75","13","741","4662"
"20","63","19","442","2912"
"21","63","10","429","2677"
"22","75","66","699","4556"
"23","75","53","721","4747"
"24","75","14","750","4790"
"25","63","18","461","2951"
"26","75","16","766","4976"
"27","75","13","746","4994"
"28","63","12","462","2916"
"29","63","12","426","2683"
"30","77","9","2210","4388"
"31","75","19","692","4671"
"32","57","15","4110","1531"
"33","75","18","762","4844"
"34","75","39","755","4814"
"35","63","16","425","2725"
"36","75","20","741","4821"
"37","63","29","428","2728"
"38","75","17","678","4537"
"39","75","9","755","4882"
"40","57","15","4255","1584"
"41","75","26","765","4907"
"42","63","15","428","2723"
"43","75","18","715","4791"
"44","63","23","454","2855"
"45","75","22","700","4750"
"46","63","8","425","2783"
"47","75","18","735","4747"
"48","57","11","3992","1521"
"49","57","16","4090","1552"
"50","57","42","4028","1533"
"51","75","37","710","4749"
"52","75","14","708","4691"
"53","75","22","749","4858"
"54","75","20","676","4644"
"55","63","20","456","2973"
"56","75","13","762","4894"
"57","57","17","4066","1533"
"58","63","24","417","2613"
"59","75","18","683","4492"
"60","63","10","436","2748"
"61","63","19","458","2872"
"62","63","27","418","2714"
"63","57","11","3966","1495"
"64","75","19","767","4957"
"65","75","14","709","4710"
"66","75","13","771","4932"
"67","63","21","452","2827"
"68","63","18","430","2723"
"69","75","37","730","4811"
"70","63","12","440","2939"
"71","63","11","452","2775"
"72","63","22","435","2762"
"73","63","18","425","2717"
"74","75","19","730","4931"
"75","63","13","460","2873"
"76","75","18","705","4538"
"77","75","15","742","4831"
"78","75","12","740","4787"
"79","63","10","445","2835"
"80","57","10","4068","1578"
"81","63","13","432","2734"
"82","75","32","741","4785"
"83","63","15","466","2922"
"84","57","29","4132","1547"
"85","63","16","430","2722"
"86","75","10","760","4978"
"87","63","12","415","2715"
"88","75","8","711","4755"
"89","75","19","764","4807"
"90","57","16","4278","1618"
"91","57","14","4099","1577"
"92","57","17","4163","1678"
