Sample ID: C:\ProgramData\Luminex\xPONENT42\Batch\Human CYK SVG_lxb\Human CYK SVG_P1_H7.lxb Human CYK SVG 
"EventNo","RID","RP1","CL1","CL2"
"1","63","13971","407","2538"
"2","75","33","635","4091"
"3","63","14085","466","2865"
"4","63","12116","428","2683"
"5","75","45","725","4630"
"6","63","63935","420","2691"
"7","63","14075","442","2755"
"8","57","2323","4450","1653"
"9","75","26","781","5048"
"10","75","17","712","4848"
"11","63","14236","465","2912"
"12","75","30","749","5054"
"13","57","1586","4259","1629"
"14","63","14","435","2701"
"15","75","21","733","4597"
"16","63","19679","445","2841"
"17","75","21","733","4692"
"18","63","21981","415","2638"
"19","63","10948","427","2721"
"20","63","17955","429","2679"
"21","63","11827","438","2778"
"22","57","1209","4204","1557"
"23","77","22","2239","4418"
"24","63","13147","437","2840"
"25","57","1544","4365","1633"
"26","63","14443","420","2647"
"27","63","17972","438","2788"
"28","63","13165","450","2778"
"29","75","33","743","4689"
"30","75","18","717","4717"
"31","63","13571","442","2902"
"32","75","15","747","4748"
"33","75","26","647","4116"
"34","75","24","720","4669"
"35","75","36","737","4762"
"36","63","12641","411","2599"
"37","63","14853","429","2723"
"38","75","23","728","4671"
"39","63","34","395","2490"
"40","57","1682","4133","1605"
"41","75","32","748","4822"
"42","57","1901","4129","1577"
"43","57","2121","4174","1612"
"44","63","13888","458","2876"
"45","57","1208","4350","1648"
"46","57","687","4451","1637"
"47","63","10902","407","2698"
"48","75","17","734","4672"
"49","63","12323","434","2850"
"50","57","1620","4081","1581"
"51","75","10","719","4644"
"52","75","21","745","4927"
"53","75","48","736","4881"
"54","75","35","708","4625"
"55","75","20","753","4795"
"56","75","19","682","4479"
"57","57","2229","4233","1616"
"58","75","27","753","5066"
"59","75","31","737","4843"
"60","75","18","750","5034"
"61","57","2031","4274","1592"
"62","57","2039","3980","1548"
"63","75","25","703","4650"
"64","57","822","4114","1571"
"65","63","12775","398","2695"
"66","75","15","767","4944"
"67","57","645","4190","1584"
"68","75","13","728","4876"
"69","63","18488","437","2872"
"70","63","14951","439","2819"
"71","75","23","710","4599"
"72","57","1576","4074","1584"
"73","63","40","450","2805"
"74","57","1416","4215","1639"
"75","57","1150","4006","1545"
"76","75","30","733","4723"
"77","75","44","743","4937"
"78","75","9","716","4561"
"79","75","18","717","4760"
"80","75","15","745","5008"
"81","75","20","727","4876"
"82","75","20","715","4644"
"83","57","839","4202","1609"
"84","57","1569","4202","1569"
"85","75","29","750","4873"
"86","63","38528","458","2903"
"87","63","14549","431","2726"
"88","63","16620","446","2817"
"89","63","14125","432","2763"
"90","57","849","4167","1565"
"91","57","1733","4038","1583"
"92","63","16149","438","2785"
"93","63","14046","474","2979"
"94","75","16","752","4944"
"95","63","15060","463","2987"
"96","57","1610","4154","1597"
"97","75","20","699","4600"
"98","63","13914","414","2751"
"99","63","14441","444","2813"
"100","57","2110","4298","1694"
"101","63","13844","424","2679"
"102","57","1121","4400","1661"
"103","75","15","733","4739"
"104","63","15247","413","2667"
"105","75","17","771","5040"
"106","63","15938","447","2826"
"107","57","1518","4305","1607"
"108","57","4595","4457","1652"
"109","75","18","673","4450"
"110","57","811","4212","1544"
"111","75","28","727","4801"
"112","57","1326","3994","1530"
"113","75","14","761","4911"
"114","75","25","739","4830"
"115","57","1710","4370","1681"
"116","63","84","425","2729"
"117","75","19","765","4854"
"118","63","12687","425","2750"
"119","63","12843","421","2745"
"120","63","13588","454","2851"
"121","75","22","737","4799"
"122","63","15185","416","2765"
"123","75","24","721","4672"
"124","63","12575","431","2926"
"125","63","13770","443","2946"
"126","57","1959","4054","1574"
"127","63","13393","430","2764"
"128","75","34","717","4657"
"129","57","708","4141","1557"
"130","57","1295","4100","1571"
"131","57","1766","4168","1646"
